pair_id,episode_id,step_index,planner_phase,condition,factor,description,rgb_l2_mean,mse,psnr,ssim_global,real_brightness,sim_brightness,brightness_abs_diff,real_luma_std,sim_luma_std,luma_std_abs_diff,vision_gap,projector_gap,hidden_gap,sensitive_energy,null_energy,sensitive_ratio,action_gap,translation_gap,rotation_gap,gripper_gap,status
episode_000003_000030,episode_000003,30,grasp_close,P0_current_paired_image,preprocessing,Existing paired 1280x720 image.,0.5135839261455488,0.09939629418817722,10.02629807188474,0.4871775644849161,0.4678903711652369,0.7339410482621868,0.26605067709694985,0.15250969874088,0.1713164730837173,0.018806774342837312,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000030,episode_000003,30,grasp_close,P1_resize_224_direct,preprocessing,Direct resize to 224x224.,0.5127698839906321,0.09882509447815073,10.051327617932902,0.492256736664393,0.46787435691464085,0.7339350812043568,0.26606072428971594,0.15169259831113288,0.17044985279211977,0.01875725448098689,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000030,episode_000003,30,grasp_close,P2_center_crop_square_resize_224,preprocessing,Center square crop then resize to 224x224.,0.4890273889204487,0.09172154789203263,10.375286247304116,0.5824718678277674,0.47820706828043713,0.7382125411883502,0.2600054729079131,0.15888088454874177,0.1749549620119741,0.016074077463232334,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000030,episode_000003,30,grasp_close,P3_center_crop_0p875_resize_224,preprocessing,Center crop 87.5% of min side then resize to 224x224.,0.4908286831993805,0.09015766968552127,10.449973220706266,0.5188208075777249,0.4857246041072678,0.7453164653517657,0.25959186124449785,0.140527199980067,0.149941527088119,0.009414327108052012,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000030,episode_000003,30,grasp_close,P4_letterbox_224,preprocessing,Aspect-preserving resize with black letterbox to 224x224.,0.28822388512490016,0.055457975980424845,12.56035984678336,0.777464373110891,0.26346932279161667,0.4131680551908263,0.1496987323992096,0.25856728935655066,0.3860640810182174,0.12749679166166672,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000030,episode_000003,30,grasp_close,P5_brightness_match_sim_to_real,photometric,Shift Sim brightness mean toward Real mean.,0.2107830126176534,0.023421040023557535,16.303938237613725,0.5176364767240917,0.4678903711652369,0.4660323382727397,0.0018580328924971967,0.15250969874088,0.10929875947244809,0.043210939268431905,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000030,episode_000003,30,grasp_close,P6_contrast_match_sim_to_real,photometric,Scale Sim contrast toward Real luminance std.,0.5008515055960419,0.09381108529082474,10.277458397000201,0.49160299972191057,0.4678903711652369,0.7329012290066723,0.2650108578414354,0.15250969874088,0.15256038016611417,5.068142523417807e-05,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000031,episode_000003,31,grasp_close,P0_current_paired_image,preprocessing,Existing paired 1280x720 image.,0.513767174817066,0.09945199140488169,10.023865162349459,0.48771694123094717,0.46815618853996466,0.7339964919866557,0.2658403034466911,0.1524696724722556,0.17139034664212868,0.018920674169873086,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000031,episode_000003,31,grasp_close,P1_resize_224_direct,preprocessing,Direct resize to 224x224.,0.5129667314938309,0.09888602591772003,10.048650764070139,0.4927696447906752,0.4681431929177921,0.7340005505639755,0.2658573576461834,0.15163926258868846,0.17049784886794966,0.018858586279261208,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000031,episode_000003,31,grasp_close,P2_center_crop_square_resize_224,preprocessing,Center square crop then resize to 224x224.,0.4891045042267815,0.09172154962883847,10.375286165067694,0.5830159989477353,0.4785819659269958,0.7382867151235493,0.25970474919655345,0.15885705914720658,0.17501984953941965,0.016162790392213078,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000031,episode_000003,31,grasp_close,P3_center_crop_0p875_resize_224,preprocessing,Center crop 87.5% of min side then resize to 224x224.,0.49071155156029833,0.09009714762130341,10.452889580990403,0.5197777548911248,0.48620462503751505,0.7453554232943177,0.25915079825680265,0.14049492771894392,0.15004418538331118,0.009549257664367261,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000031,episode_000003,31,grasp_close,P4_letterbox_224,preprocessing,Aspect-preserving resize with black letterbox to 224x224.,0.28830797848786255,0.05548628193107308,12.558143757610347,0.7778481856490593,0.2636220339542067,0.4132016427039565,0.1495796087497498,0.2586725964457178,0.38610506475548073,0.12743246830976296,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000031,episode_000003,31,grasp_close,P5_brightness_match_sim_to_real,photometric,Shift Sim brightness mean toward Real mean.,0.20987166241928426,0.02330445596845765,16.325610310130777,0.5181592781847267,0.46815618853996466,0.46614165722273293,0.002014531317231727,0.1524696724722556,0.109364337180652,0.0431053352916036,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000031,episode_000003,31,grasp_close,P6_contrast_match_sim_to_real,photometric,Scale Sim contrast toward Real luminance std.,0.5010531142004958,0.09387036119810585,10.274715110353645,0.4922016817323973,0.46815618853996466,0.7329658874183004,0.2648096988783357,0.1524696724722556,0.15258595117551108,0.00011627870325547907,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000032,episode_000003,32,grasp_close,P0_current_paired_image,preprocessing,Existing paired 1280x720 image.,0.5139380171357139,0.09950413852689319,10.021588559174365,0.48721930188819074,0.46817855375816997,0.7340607756527437,0.2658822218945738,0.1525175580969149,0.17139758951326894,0.018880031416354054,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000032,episode_000003,32,grasp_close,P1_resize_224_direct,preprocessing,Direct resize to 224x224.,0.5131139544568032,0.09892638938745434,10.046878415009813,0.4923399904261054,0.4681748028586434,0.7340644094043868,0.2658896065457434,0.1516934439401746,0.17050054263890033,0.018807098698725738,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000032,episode_000003,32,grasp_close,P2_center_crop_square_resize_224,preprocessing,Center square crop then resize to 224x224.,0.4891752815467851,0.09172012064629774,10.375353826818838,0.5828173752917751,0.4786109787508754,0.7382947812562524,0.259683802505377,0.15888821150298013,0.17503862010348967,0.016150408600509536,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000032,episode_000003,32,grasp_close,P3_center_crop_0p875_resize_224,preprocessing,Center crop 87.5% of min side then resize to 224x224.,0.4907946526284598,0.09009874323503912,10.45281266844402,0.5194707615198745,0.4862386805659764,0.7453523901904513,0.2591137096244749,0.14051081700018717,0.15013174059938866,0.009620923599201497,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000032,episode_000003,32,grasp_close,P4_letterbox_224,preprocessing,Aspect-preserving resize with black letterbox to 224x224.,0.28840153943831914,0.05551109179374364,12.556202308678275,0.7777577982150627,0.2636307411089436,0.4132328223007953,0.1496020811918517,0.25869706083930166,0.38613395058645167,0.12743688974715,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000032,episode_000003,32,grasp_close,P5_brightness_match_sim_to_real,photometric,Shift Sim brightness mean toward Real mean.,0.2100405324176033,0.023349791780137977,16.3171698786619,0.5175771834875368,0.46817855375816997,0.46618044828261157,0.0019981054755583982,0.1525175580969149,0.1093777223678676,0.043139835729047296,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000032,episode_000003,32,grasp_close,P6_contrast_match_sim_to_real,photometric,Scale Sim contrast toward Real luminance std.,0.5012058719172129,0.09391757126109795,10.272531469476277,0.4917144754752376,0.46817855375816997,0.7330166631195532,0.2648381093613832,0.1525175580969149,0.15261782763672066,0.00010026953980576958,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000033,episode_000003,33,grasp_close,P0_current_paired_image,preprocessing,Existing paired 1280x720 image.,0.5139485667533191,0.09955096901165146,10.019545082697716,0.48623391536807287,0.4679502933534175,0.7339676309172455,0.266017337563828,0.1524888356342146,0.1713551602943338,0.018866324660119227,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000033,episode_000003,33,grasp_close,P1_resize_224_direct,preprocessing,Direct resize to 224x224.,0.5131460690086543,0.09898696243203163,10.044220025407336,0.49127328044331997,0.4679425831738946,0.7339851552495997,0.26604257207570514,0.1516569457447812,0.1704693886958725,0.0188124429510913,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000033,episode_000003,33,grasp_close,P2_center_crop_square_resize_224,preprocessing,Center square crop then resize to 224x224.,0.4893622393134838,0.09186811101074416,10.368352134826392,0.5810819372885404,0.47830874717074323,0.7382355882509253,0.25992684108018205,0.1588562775572724,0.1749474732437568,0.0160911956864844,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000033,episode_000003,33,grasp_close,P3_center_crop_0p875_resize_224,preprocessing,Center crop 87.5% of min side then resize to 224x224.,0.49107976091810224,0.09028303897130745,10.443938307832816,0.5171999588337386,0.48587545399409754,0.7453889588647958,0.2595135048706983,0.1405095853866625,0.14996436170600658,0.009454776319344077,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000033,episode_000003,33,grasp_close,P4_letterbox_224,preprocessing,Aspect-preserving resize with black letterbox to 224x224.,0.28842978582540624,0.05554501855889414,12.553548837868743,0.7774000888742881,0.2635059561168217,0.4131911383459634,0.14968518222914168,0.2585855430576934,0.38608938495434925,0.12750384189665587,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000033,episode_000003,33,grasp_close,P5_brightness_match_sim_to_real,photometric,Shift Sim brightness mean toward Real mean.,0.20994857583071944,0.023344546668749203,16.318145552809288,0.5166169280488349,0.4679502933534175,0.4660559250851035,0.0018943682683139618,0.1524888356342146,0.10933515316638741,0.04315368246782718,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000033,episode_000003,33,grasp_close,P6_contrast_match_sim_to_real,photometric,Scale Sim contrast toward Real luminance std.,0.501244178794845,0.09397163866817608,10.270031998942358,0.49068568280827296,0.4679502933534175,0.7329270793385759,0.26497678598515845,0.1524888356342146,0.1525848055291526,9.596989493801389e-05,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000034,episode_000003,34,grasp_close,P0_current_paired_image,preprocessing,Existing paired 1280x720 image.,0.5139256358850078,0.09951815210073225,10.020976967600285,0.48597341892454265,0.46784617055249206,0.7340206877825436,0.26617451723005153,0.1524907462857476,0.17129419153008976,0.01880344524434216,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000034,episode_000003,34,grasp_close,P1_resize_224_direct,preprocessing,Direct resize to 224x224.,0.5131087076885287,0.09894713134436782,10.045967922546637,0.491022124889816,0.4678359939444527,0.7340187757603039,0.26618278181585125,0.15166291695153739,0.1704225533859813,0.01875963643444392,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000034,episode_000003,34,grasp_close,P2_center_crop_square_resize_224,preprocessing,Center square crop then resize to 224x224.,0.48921869599886864,0.09178361121818007,10.372348590266808,0.5817811296086746,0.4781699076192977,0.7382555401222989,0.2600856325030012,0.1588559430458763,0.1749562595724625,0.016100316526586195,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000034,episode_000003,34,grasp_close,P3_center_crop_0p875_resize_224,preprocessing,Center crop 87.5% of min side then resize to 224x224.,0.49090386399002806,0.09018578070525594,10.44861930839907,0.5181205279312223,0.4856921872498999,0.7453625354516806,0.25967034820178075,0.1405120710771206,0.14995588877851168,0.009443817701391077,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000034,episode_000003,34,grasp_close,P4_letterbox_224,preprocessing,Aspect-preserving resize with black letterbox to 224x224.,0.28843931786292015,0.0555326426935153,12.554516587820343,0.7771690036263227,0.26343817078393855,0.4132210530305872,0.14978288224664865,0.2585399218833446,0.38610601123029253,0.1275660893469479,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000034,episode_000003,34,grasp_close,P5_brightness_match_sim_to_real,photometric,Shift Sim brightness mean toward Real mean.,0.21092081701545587,0.02348983601837612,16.291200150045555,0.5163218444575086,0.46784617055249206,0.46604726605392127,0.0017989044985707858,0.1524907462857476,0.10926586758691917,0.043224878698828434,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000034,episode_000003,34,grasp_close,P6_contrast_match_sim_to_real,photometric,Scale Sim contrast toward Real luminance std.,0.5011632382527746,0.09392101479843935,10.272372236030463,0.49038432959835215,0.46784617055249206,0.7329707568235974,0.2651245862711053,0.1524907462857476,0.15253852665137108,4.778036562347321e-05,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000035,episode_000003,35,grasp_close,P0_current_paired_image,preprocessing,Existing paired 1280x720 image.,0.5139786499944331,0.09954208946968401,10.01993247300758,0.48598780370599826,0.4678165545002723,0.7340178813572298,0.26620132685695747,0.1524783806029579,0.17145097444406127,0.018972593841103363,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000035,episode_000003,35,grasp_close,P1_resize_224_direct,preprocessing,Direct resize to 224x224.,0.5131434500992359,0.0989632873165606,10.045258869467355,0.49109441139663895,0.46781267960309114,0.7340205494697879,0.26620786986669676,0.15165532497819206,0.17055771744859186,0.018902392470399793,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000035,episode_000003,35,grasp_close,P2_center_crop_square_resize_224,preprocessing,Center square crop then resize to 224x224.,0.48934590493357055,0.09182705527063767,10.370293425066796,0.5815556907617343,0.4781292446040917,0.7382405502357192,0.26011130563162754,0.15884674247514682,0.17510336234447255,0.016256619869325722,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000035,episode_000003,35,grasp_close,P3_center_crop_0p875_resize_224,preprocessing,Center crop 87.5% of min side then resize to 224x224.,0.490989847161135,0.09021981780865942,10.446980542586337,0.5178881579448412,0.48564792845263105,0.7452240454306723,0.2595761169780413,0.1404963649539317,0.15026154871604255,0.009765183762110857,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000035,episode_000003,35,grasp_close,P4_letterbox_224,preprocessing,Aspect-preserving resize with black letterbox to 224x224.,0.28844710445434024,0.05553871027577697,12.554042096886917,0.7771082017154242,0.2634195308435874,0.4132093259803921,0.14978979513680474,0.2585190169527348,0.38612929120160927,0.12761027424887444,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000035,episode_000003,35,grasp_close,P5_brightness_match_sim_to_real,photometric,Shift Sim brightness mean toward Real mean.,0.21100982137233412,0.023500566360917102,16.289216711556193,0.5165455512929883,0.4678165545002723,0.46603717573614517,0.0017793787641271486,0.1524783806029579,0.10937731538213168,0.043101065220826226,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000035,episode_000003,35,grasp_close,P6_contrast_match_sim_to_real,photometric,Scale Sim contrast toward Real luminance std.,0.5011849707670917,0.0939327259058125,10.27183074355907,0.490481988724567,0.4678165545002723,0.7329826320218883,0.265166077521616,0.1524783806029579,0.15262887659076763,0.0001504959878097234,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000036,episode_000003,36,lift,P0_current_paired_image,preprocessing,Existing paired 1280x720 image.,0.5141251948879292,0.09957407593188874,10.018537152429506,0.48711374372027516,0.4680917843035131,0.7341154533156321,0.266023669012119,0.15244870228538585,0.1713590428837914,0.018910340598405545,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000036,episode_000003,36,lift,P1_resize_224_direct,preprocessing,Direct resize to 224x224.,0.5133253032289233,0.09901156489965264,10.043140753139205,0.4921488486552353,0.4680742232205382,0.7341146643344838,0.2660404411139456,0.15161496777030845,0.17048593479391697,0.01887096702360852,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000036,episode_000003,36,lift,P2_center_crop_square_resize_224,preprocessing,Center square crop then resize to 224x224.,0.4894253786941192,0.09183259803104246,10.370031289076035,0.5826561605246224,0.47851834219625344,0.738378980357768,0.2598606381615146,0.15882835517055818,0.17500687583497762,0.016178520664419438,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000036,episode_000003,36,lift,P3_center_crop_0p875_resize_224,preprocessing,Center crop 87.5% of min side then resize to 224x224.,0.4910270876254059,0.09020387883503071,10.447747870652542,0.5193917234727561,0.48610773453131256,0.7454645981361295,0.25935686360481697,0.14050172918343123,0.15011249465235832,0.009610765468927085,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000036,episode_000003,36,lift,P4_letterbox_224,preprocessing,Aspect-preserving resize with black letterbox to 224x224.,0.28851277599664843,0.05555526234186485,12.55274797248937,0.7775982923957757,0.26358436720000494,0.41326875812825126,0.1496843909282463,0.258635935081141,0.386155648579372,0.127519713498231,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000036,episode_000003,36,lift,P5_brightness_match_sim_to_real,photometric,Shift Sim brightness mean toward Real mean.,0.20995251252623612,0.02333839955496995,16.31928929279373,0.5174953746847127,0.4680917843035131,0.46616319949788926,0.0019285848056238564,0.15244870228538585,0.10934358894448577,0.04310511334090007,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000036,episode_000003,36,lift,P6_contrast_match_sim_to_real,photometric,Scale Sim contrast toward Real luminance std.,0.5013878723656174,0.09398450347288961,10.269437486452057,0.4916253360328199,0.4680917843035131,0.7330750949865532,0.2649833106830401,0.15244870228538585,0.15256437503945905,0.00011567275407320388,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000037,episode_000003,37,lift,P0_current_paired_image,preprocessing,Existing paired 1280x720 image.,0.5141321130237528,0.09981162534197142,10.00818872261409,0.49098662294294165,0.46845228869995903,0.7348291399569379,0.26637685125697885,0.15421470943754986,0.1722027824079007,0.01798807297035085,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000037,episode_000003,37,lift,P1_resize_224_direct,preprocessing,Direct resize to 224x224.,0.5133236142202857,0.09924630565052818,10.032856504636005,0.49593377236647473,0.4684376393213535,0.7348323365439925,0.266394697222639,0.1533700491344543,0.1713355950259883,0.017965545891534013,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000037,episode_000003,37,lift,P2_center_crop_square_resize_224,preprocessing,Center square crop then resize to 224x224.,0.4899462137396614,0.09237121625611029,10.344633379638044,0.5787957522139489,0.4796731952937425,0.7397529074442276,0.2600797121504851,0.16067018112122486,0.17520670836465413,0.01453652724342927,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000037,episode_000003,37,lift,P3_center_crop_0p875_resize_224,preprocessing,Center crop 87.5% of min side then resize to 224x224.,0.49124174969424006,0.0904935820324862,10.433822206479864,0.5193443254172094,0.4873686390337385,0.7469085561568377,0.2595399171230992,0.14263919859130333,0.15013183498752666,0.007492636396223329,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000037,episode_000003,37,lift,P4_letterbox_224,preprocessing,Aspect-preserving resize with black letterbox to 224x224.,0.28849976239419184,0.05568704105416677,12.542458578507302,0.7774836470167502,0.26379044059811424,0.41366346599577325,0.149873025397659,0.2593821318559603,0.38669991756796557,0.12731778571200525,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000037,episode_000003,37,lift,P5_brightness_match_sim_to_real,photometric,Shift Sim brightness mean toward Real mean.,0.21082524543891257,0.023585641378805523,16.27352309221601,0.5201120735882607,0.46845228869995903,0.46656409744093796,0.0018881912590210659,0.15421470943754986,0.10984914212466072,0.04436556731288914,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000037,episode_000003,37,lift,P6_contrast_match_sim_to_real,photometric,Scale Sim contrast toward Real luminance std.,0.502394729498968,0.09457202618940187,10.242373061794265,0.494831261487405,0.46845228869995903,0.7336623095366965,0.2652100208367375,0.15421470943754986,0.1542915181770199,7.680873947002453e-05,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000038,episode_000003,38,lift,P0_current_paired_image,preprocessing,Existing paired 1280x720 image.,0.5102994050182197,0.09921387253567014,10.034275985669218,0.5090467272418752,0.4698374849017907,0.7368545807861857,0.267017095884395,0.1604106725679349,0.1749223461085227,0.0145116735405878,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000038,episode_000003,38,lift,P1_resize_224_direct,preprocessing,Direct resize to 224x224.,0.5094334870117208,0.09862965682596567,10.059924779668128,0.5141185496976786,0.4698292149203432,0.7368679055841085,0.26703869066376534,0.1595364528534281,0.17407053299575892,0.014534080142330819,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000038,episode_000003,38,lift,P2_center_crop_square_resize_224,preprocessing,Center square crop then resize to 224x224.,0.4884160821640511,0.09297829844764705,10.316184059003973,0.5662497531704718,0.4844261211203232,0.7440565123862045,0.25963039126588133,0.16694729932826036,0.17599017186574017,0.009042872537479818,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000038,episode_000003,38,lift,P3_center_crop_0p875_resize_224,preprocessing,Center crop 87.5% of min side then resize to 224x224.,0.489475031268703,0.09097744224323716,10.410662771704173,0.5114181507252301,0.49209717516694174,0.7517965688931822,0.2596993937262405,0.15035971498415562,0.15013148485999697,0.00022823012415865152,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000038,episode_000003,38,lift,P4_letterbox_224,preprocessing,Aspect-preserving resize with black letterbox to 224x224.,0.28631236575232555,0.055340684987230174,12.569554696198384,0.7783786253952648,0.26456539955044517,0.41479832564275704,0.15023292609231187,0.26207106574394207,0.3883278259418298,0.12625676019788773,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000038,episode_000003,38,lift,P5_brightness_match_sim_to_real,photometric,Shift Sim brightness mean toward Real mean.,0.20746790146529948,0.023553400779792687,16.279463779929056,0.5332289402466454,0.4698374849017907,0.46792238303376915,0.0019151018680215737,0.1604106725679349,0.11163029591748184,0.04878037665045305,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000038,episode_000003,38,lift,P6_contrast_match_sim_to_real,photometric,Scale Sim contrast toward Real luminance std.,0.500964035297146,0.0949360215410829,10.225689721010944,0.5113777752860672,0.4698374849017907,0.7353097617613015,0.26547227685951075,0.1604106725679349,0.160427670082096,1.6997514161093408e-05,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000039,episode_000003,39,lift,P0_current_paired_image,preprocessing,Existing paired 1280x720 image.,0.5053434669487967,0.09790678229727337,10.091872222698369,0.5465241966931204,0.47195441181236397,0.7385685329827069,0.2666141211703429,0.16868561828063272,0.1794016982577439,0.010716079977111187,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000039,episode_000003,39,lift,P1_resize_224_direct,preprocessing,Direct resize to 224x224.,0.5043161425446891,0.09726075366829738,10.120623694304513,0.552178366216602,0.4719506691739196,0.7385833318014705,0.2666326626275509,0.1677773193176456,0.17849373738434224,0.010716418066696626,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000039,episode_000003,39,lift,P2_center_crop_square_resize_224,preprocessing,Center square crop then resize to 224x224.,0.48704471479541694,0.0932836406621472,10.301945126641057,0.5589377167864819,0.4934376532487995,0.7500725286989796,0.25663487545018004,0.1743556946982031,0.17727403533058927,0.0029183406323861627,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000039,episode_000003,39,lift,P3_center_crop_0p875_resize_224,preprocessing,Center crop 87.5% of min side then resize to 224x224.,0.48856542143315007,0.09228416335897104,10.348728207066404,0.49929521386098313,0.5011767073704482,0.7596097779424269,0.25843307057197873,0.1602631902881397,0.15061260593131934,0.009650584356820369,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000039,episode_000003,39,lift,P4_letterbox_224,preprocessing,Aspect-preserving resize with black letterbox to 224x224.,0.283387477345547,0.05455528637108437,12.631631601892073,0.782908675975925,0.26576247524009605,0.4157629153223789,0.15000044008228286,0.2658665951394745,0.3902496213969721,0.12438302625749759,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000039,episode_000003,39,lift,P5_brightness_match_sim_to_real,photometric,Shift Sim brightness mean toward Real mean.,0.20771762651214232,0.023734375584043534,16.246221894342014,0.5645445060495766,0.47195441181236397,0.4701001705771719,0.0018542412351920667,0.16868561828063272,0.11461715104602659,0.054068467234606135,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000039,episode_000003,39,lift,P6_contrast_match_sim_to_real,photometric,Scale Sim contrast toward Real luminance std.,0.49799199149302575,0.09452678435866897,10.244451158188044,0.5478206137082037,0.47195441181236397,0.7365617874719156,0.2646073756595516,0.16868561828063272,0.16854346753326235,0.0001421507473703676,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000040,episode_000003,40,lift,P0_current_paired_image,preprocessing,Existing paired 1280x720 image.,0.49617380703996483,0.09489003993300299,10.227793705984729,0.5805993700109039,0.471687640628404,0.7334134140071831,0.26172577337877906,0.1753608613691476,0.1868904844404227,0.011529623071275086,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000040,episode_000003,40,lift,P1_resize_224_direct,preprocessing,Direct resize to 224x224.,0.49447481524869563,0.09405668006581717,10.266103546835161,0.5877138620511665,0.47168083423994595,0.7334335439644608,0.26175270972451486,0.1744598782668174,0.18553822037204062,0.011078342105223238,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
episode_000003_000040,episode_000003,40,lift,P2_center_crop_square_resize_224,preprocessing,Center square crop then resize to 224x224.,0.4871980490214257,0.09439409331951733,10.250551806913146,0.5360328844760915,0.5002501321466086,0.7529909784538815,0.2527408463072729,0.1792167362228859,0.17889027220288567,0.00032646402000022223,,,,,,,,,,,OBSERVATION_ONLY_FULL_FORWARD_REQUIRED
