planner_phase,token_index,count,token_delta_norm_mean,token_delta_norm_p50,token_delta_norm_p90,token_norm_fraction_mean,token_norm_fraction_p50,token_norm_fraction_p90,gap_to_sim_chunk_mean_l2_mean,gap_to_sim_chunk_mean_l2_p50,gap_to_sim_chunk_mean_l2_p90,gap_to_sim_chunk_max_l2_mean,gap_to_sim_chunk_max_l2_p50,gap_to_sim_chunk_max_l2_p90,gap_to_sim_first_translation_l2_mean,gap_to_sim_first_translation_l2_p50,gap_to_sim_first_translation_l2_p90,gap_to_sim_first_rotation_l2_mean,gap_to_sim_first_rotation_l2_p50,gap_to_sim_first_rotation_l2_p90,gap_to_sim_first_gripper_abs_mean,gap_to_sim_first_gripper_abs_p50,gap_to_sim_first_gripper_abs_p90,action_gap_reduction_mean,action_gap_reduction_p50,action_gap_reduction_p90,action_gap_reduction_ratio_mean,action_gap_reduction_ratio_p50,action_gap_reduction_ratio_p90,repr_gap_reduction_ratio_mean,repr_gap_reduction_ratio_p50,repr_gap_reduction_ratio_p90,improved_count,worsened_count
grasp_close,18,50,40.71085536022284,40.71025594816628,45.36780571403719,0.14402694908331826,0.14261747221773496,0.15564231275062893,0.004475116130683347,0.0034096863976965062,0.007376690057101131,0.012042009621159809,0.006820825190724815,0.023511986835391793,0.0037678090129450088,0.0035069355687405443,0.004948665795717057,0.00043945904043978396,0.00044385230844223834,0.0008945201562688413,0.009932669401168824,0.004113435745239258,0.022980064153671268,-1.3914463460104315e-05,-4.3629575161669484e-05,0.00023011494369225052,-0.005319705143050524,-0.010340035937123867,0.044479710651132064,0.010466067328922146,0.010222231261376953,0.012186535107458499,19,31
grasp_close,19,50,38.552728119832636,37.8832026694203,42.80835259297013,0.1365681342722541,0.13759611164158675,0.14628830004637572,0.0044776691710534736,0.003429763748307413,0.0073732126387175655,0.012042009621159809,0.006820825190724815,0.023511986835391793,0.0037678090129450088,0.0035069355687405443,0.004948665795717057,0.00043945904043978396,0.00044385230844223834,0.0008945201562688413,0.009932669401168824,0.004113435745239258,0.022980064153671268,-1.646750383022963e-05,-5.396748619601252e-05,0.0002477055711422119,-0.004813062874426317,-0.013902132362017646,0.05285623211723011,0.009397255213865419,0.009511580399720995,0.01075800853706411,17,33
grasp_close,20,50,35.77212035650787,35.65344497023902,38.771386510425245,0.12683117013382497,0.12785097660996725,0.1335727187198862,0.004481859527480042,0.003438516157198925,0.007401965996658889,0.012042009621159809,0.006820825190724815,0.023511986835391793,0.0037678090129450088,0.0035069355687405443,0.004948665795717057,0.00043945904043978396,0.00044385230844223834,0.0008945201562688413,0.009932669401168824,0.004113435745239258,0.022980064153671268,-2.0657860256798107e-05,-6.17101086608108e-05,0.00024246250035884145,-0.0051861742225683,-0.01636999124304544,0.057905268803475456,0.00809729271217615,0.008206610579887499,0.008960986200003265,17,33
grasp_close,21,50,33.60163647012412,33.235936400545384,36.78720340975899,0.11917077631407735,0.11887946805245216,0.12739448293121325,0.004495817562039104,0.003441963869467121,0.007389531774519234,0.012042009805593857,0.006820824879201314,0.023511986835391793,0.0037678090129450088,0.0035069355687405443,0.004948665795717057,0.00043945904043978396,0.00044385230844223834,0.0008945201562688413,0.009932669401168824,0.004113435745239258,0.022980064153671268,-3.461589481585936e-05,-6.535917977929222e-05,0.00022667157862495306,-0.009335494847407583,-0.01681309716378935,0.051504004948762686,0.007145194621804192,0.007091307767868959,0.008147871345852934,16,34
grasp_close,22,50,32.42044840396226,32.261964577412186,35.913204047673986,0.11483607504932523,0.11489981870171609,0.1252770670031628,0.0045036003004287825,0.0034377309243199556,0.007395781985440721,0.012042009621159809,0.006820825190724815,0.023511986835391793,0.0037678090129450088,0.0035069355687405443,0.004948665795717057,0.00043945904043978396,0.00044385230844223834,0.0008945201562688413,0.009932669401168824,0.004113435745239258,0.022980064153671268,-4.239863320553861e-05,-9.017369648899943e-05,0.0002179544714783403,-0.011202510827170761,-0.02496179311152852,0.052955519698536964,0.00663709883750449,0.006622915695331094,0.007878205310585485,15,35
grasp_close,23,50,32.427522515518405,33.00912508754887,36.45701265187231,0.11474628427897995,0.11683106068724136,0.1272037499682367,0.004502425603096953,0.0034425870551246687,0.007386739453229665,0.012042009621159809,0.006820825190724815,0.023511986835391793,0.0037678090129450088,0.0035069355687405443,0.004948665795717057,0.00043945904043978396,0.00044385230844223834,0.0008945201562688413,0.009932669401168824,0.004113435745239258,0.022980064153671268,-4.1223935873708535e-05,-7.819538066098004e-05,0.0002065039728949279,-0.011617113391444576,-0.022154663073239326,0.05295279240200648,0.006638677598040413,0.006848198810069707,0.00812339175742325,16,34
grasp_close,24,50,33.09609046113076,34.26668701160932,37.02573684703833,0.11705197868274254,0.12099160179376289,0.12950701613343366,0.00450827535329097,0.003426291445026223,0.0073703316158939955,0.012042009621159809,0.006820825190724815,0.023511986835391793,0.0037678090129450088,0.0035069355687405443,0.004948665795717057,0.00043945904043978396,0.00044385230844223834,0.0008945201562688413,0.009932669401168824,0.004113435745239258,0.022980064153671268,-4.70736860677258e-05,-9.176608161790803e-05,0.00018216443611533678,-0.01467937121928449,-0.025380477832655478,0.04740535193718613,0.006919002018187157,0.007346470429452991,0.008421496764585422,16,34
grasp_close,25,50,33.678990475548936,35.167460648402596,37.29376932656756,0.11909151975544646,0.12406982110272846,0.13011047462162803,0.004497588792741817,0.0034126133599074364,0.007386626810568,0.012042009495453693,0.006820825190724815,0.02351198695810732,0.0037678090088451815,0.0035069352417548723,0.004948663291099646,0.00043945902145937357,0.0004438537522268582,0.0008945195140898594,0.009932669401168824,0.004113435745239258,0.022980064153671268,-3.6387125518574086e-05,-8.339278643786584e-05,0.00016848456080538466,-0.011030450001189145,-0.019594336302399522,0.0462452835603954,0.007161071795179104,0.007726596124912064,0.008500507097133788,18,32
grasp_close,26,50,33.96378244517479,34.97279708498996,37.33800153863075,0.12015366357189242,0.12354417968190276,0.1299306058899686,0.004494528859138967,0.0034320989599082715,0.007416679692654995,0.012042009621159809,0.006820825190724815,0.023511986835391793,0.0037678090129450088,0.0035069355687405443,0.004948665795717057,0.00043945904043978396,0.00044385230844223834,0.0008945201562688413,0.009932669401168824,0.004113435745239258,0.022980064153671268,-3.332719191572302e-05,-6.644280752796648e-05,0.00021818673951429232,-0.008652432494291396,-0.017740324117298173,0.05165121357775062,0.007274532897313125,0.0076609274293133215,0.008476911064868708,17,33
grasp_close,27,50,33.90002322701136,34.40916979887273,37.394834628375015,0.12002562958451253,0.11951312177160195,0.1299613342233547,0.004497332458435793,0.003447913329037191,0.007421992925420073,0.012042009621159809,0.006820825190724815,0.023511986835391793,0.0037678090129450088,0.0035069355687405443,0.004948665795717057,0.00043945904043978396,0.00044385230844223834,0.0008945201562688413,0.009932669401168824,0.004113435745239258,0.022980064153671268,-3.613079121254983e-05,-5.970903895502781e-05,0.00023430782534134725,-0.008388012645862801,-0.01768381510956262,0.057821810153832295,0.007251621892398268,0.007167481721117483,0.008481010132663235,17,33
grasp_close,28,50,33.14046485147952,32.99914656407609,36.86347820247931,0.11739046471073697,0.1149659209452969,0.12932118660657244,0.004495595690312063,0.0034531028213759243,0.007423028471700486,0.012042009621159809,0.006820825190724815,0.023511986835391793,0.0037678090129450088,0.0035069355687405443,0.004948665795717057,0.00043945904043978396,0.00044385230844223834,0.0008945201562688413,0.009932669401168824,0.004113435745239258,0.022980064153671268,-3.439402308881865e-05,-5.8153302119327735e-05,0.0002503472893689462,-0.006944574940808004,-0.01817830537923057,0.06187581009966203,0.006939026959683241,0.006630576732330751,0.008397281467131019,17,33
grasp_close,29,50,31.89257009387731,31.65258243027944,35.101373160255825,0.11296651972966405,0.11135457873218751,0.12392118388029673,0.004514951067411959,0.0034599363870601845,0.0074088181162028045,0.012042009621159809,0.006820825190724815,0.023511986835391793,0.0037678090129450088,0.0035069355687405443,0.004948665795717057,0.00043945904043978396,0.00044385230844223834,0.0008945201562688413,0.009932669401168824,0.004113435745239258,0.022980064153671268,-5.3749400188714926e-05,-8.28275536580885e-05,0.0002266388250449709,-0.0127514770553529,-0.025290528537380112,0.059469397289859116,0.006421107923160628,0.006219267622381758,0.007707937031485178,16,34
grasp_close,30,50,30.70771171881125,30.755309675486924,33.36079062604916,0.10874821129320619,0.10738538390863617,0.11725154529389265,0.004519690281062794,0.0034781305176779173,0.00743144995495013,0.012042009621159809,0.006820825190724815,0.023511986835391793,0.0037678090129450088,0.0035069355687405443,0.004948665795717057,0.00043945904043978396,0.00044385230844223834,0.0008945201562688413,0.009932669401168824,0.004113435745239258,0.022980064153671268,-5.848861383955105e-05,-8.740485363955587e-05,0.00022368278892305937,-0.014743350754042397,-0.025324548866405817,0.056311135940818706,0.005944330341385207,0.005782530198780065,0.006897758267776221,16,34
grasp_close,31,50,30.291065441822315,30.968041934891907,32.62031827503208,0.10725847933211634,0.10597836642342812,0.11318791642815718,0.004530363345617055,0.003482488132943838,0.007424657810313699,0.012042009621159809,0.006820825190724815,0.023511986835391793,0.0037678090129450088,0.0035069355687405443,0.004948665795717057,0.00043945904043978396,0.00044385230844223834,0.0008945201562688413,0.009932669401168824,0.004113435745239258,0.022980064153671268,-6.916167839381032e-05,-0.0001072030968441314,0.00019525070487569362,-0.01896380224118231,-0.02766536109342421,0.04965972891535434,0.005782432242510389,0.005631564401020821,0.0064264059037358835,15,35
grasp_close,32,50,30.893562066660525,32.010776444756615,33.37537802063821,0.10938697231034582,0.11032813094046137,0.11780690320702705,0.0045208152938313725,0.0034580645602126487,0.007414623570100483,0.01204200967988774,0.006820824879201314,0.02351198695810732,0.0037678090088451815,0.0035069352417548723,0.004948663291099646,0.00043945902145937357,0.0004438537522268582,0.0008945195140898594,0.009932669401168824,0.004113435745239258,0.022980064153671268,-5.961362660812826e-05,-9.40703638760336e-05,0.00018945653167436936,-0.016593993577466843,-0.023862966399084307,0.046528245205795266,0.006019899101808098,0.006104784185471121,0.006963506226672479,16,34
grasp_close,33,50,31.726737912259917,32.770230051770895,34.1684669763041,0.11237955331965795,0.11232623531693256,0.11925242257515303,0.004482697262600087,0.0034187249619817947,0.007413658446720794,0.012042009621159809,0.006820825190724815,0.023511986835391793,0.0037678090129450088,0.0035069355687405443,0.004948665795717057,0.00043945904043978396,0.00044385230844223834,0.0008945201562688413,0.009932669401168824,0.004113435745239258,0.022980064153671268,-2.149559537684285e-05,-4.4483044668875696e-05,0.0002348118982883167,-0.004319264175494691,-0.015276774803507275,0.056298062892213965,0.006351636335665246,0.006328617766962279,0.007136035855846015,17,33
grasp_close,34,50,31.964754226691706,32.57712565626933,33.94038278004631,0.11329616976704704,0.11488270220869728,0.11847223498611646,0.004481473623671076,0.0034175189563764134,0.007418863633681531,0.012042009621159809,0.006820825190724815,0.023511986835391793,0.0037678090129450088,0.0035069355687405443,0.004948665795717057,0.00043945904043978396,0.00044385230844223834,0.0008945201562688413,0.009932669401168824,0.004113435745239258,0.022980064153671268,-2.0271956447832565e-05,-4.3102003035865337e-05,0.00023164160952963733,-0.00371056015702524,-0.013205772148840951,0.059236551544981746,0.006454790017978344,0.006620937990316248,0.007042651838212035,18,32
hold,0,10,72.62691774366189,74.35475745146448,79.0365788740797,0.27798305999359935,0.28003947070760704,0.33761869260949773,0.6598803181309052,0.7059508932922289,0.7497137639767758,0.8520803329449285,0.882234395804794,0.915480649532397,0.004084279717946686,0.004284157207447658,0.004654665568363865,0.013154010858807418,0.013525418252160158,0.015359508609307035,0.2905958637595177,0.2952425479888916,0.3947329193353653,0.025430265349816395,0.028850997599481898,0.03159410151110724,0.035728788147021455,0.03834909140575264,0.042361218839475565,0.04022085411060876,0.04002118733562389,0.05871848294205857,10,0
hold,1,10,69.22338637990455,69.01755618096632,76.20890441530553,0.2659402156088674,0.2703221560283525,0.3200996616819943,0.6532732318489872,0.7001693963361865,0.7419809591776572,0.8520803329449285,0.882234395804794,0.915480649532397,0.0037598889730943138,0.0041290192910891825,0.004414806929859781,0.013355387474947031,0.014349484331970627,0.015575854786104126,0.2575156629085541,0.2709628790616989,0.3614285498857498,0.0320373516317344,0.0350811554354411,0.04045303025962027,0.04567787402695113,0.0461764399859544,0.05586353818666944,0.03686833669519331,0.037231122716212206,0.05262017572949338,10,0
hold,2,10,60.52701434768081,62.55151215365238,67.82019297695234,0.2307970572879639,0.23779790786947697,0.2526746452552829,0.6633936630505471,0.7121890008630773,0.7506155102020625,0.8520803329449285,0.882234395804794,0.915480649532397,0.003616611265311421,0.003925898117861278,0.004265943920649215,0.01287923271322095,0.013629385908665971,0.015311011186478613,0.30820605158805847,0.3199528604745865,0.40028234720230105,0.02191692043017444,0.025683407681998283,0.027984824757558025,0.030657523822765244,0.03320639436335071,0.03659284721986728,0.02732171834488827,0.02868633825873707,0.03245233059576321,10,0
hold,3,10,70.80030455022535,70.60279129077281,76.54684328023069,0.27031078313035406,0.2840584004961575,0.29295563035319555,0.6544122987420613,0.7052884013296564,0.7401865226473138,0.8520803329449285,0.882234395804794,0.915480649532397,0.003942676326891284,0.004231580359673271,0.004522846071611714,0.012931357703730658,0.01376003082108016,0.014714067794479204,0.26323260813951493,0.27547046542167664,0.34917775392532346,0.03089828473866032,0.03561115057241693,0.03923622828835447,0.04383232644857622,0.04603987181418169,0.05418367321487036,0.03762324112738908,0.04119392461356898,0.04387531940185563,10,0
hold,4,10,68.54158544945317,65.0046761966337,85.12516537973667,0.2625605674961171,0.2593479211726538,0.33100807263620124,0.6506812566529133,0.6969285314630522,0.7380406344938747,0.8520803329449285,0.882234395804794,0.915480649532397,0.0032744372194744376,0.003379122081101241,0.003870787409710409,0.011017349848012972,0.01165497927370076,0.012591487717962582,0.24466400891542434,0.27332212030887604,0.3376320034265518,0.03462932682780825,0.037181216090878544,0.04692525824723327,0.04916796229743546,0.049440670803179064,0.0648015438002937,0.036179862717235875,0.03421754786749891,0.05637224046431134,10,0
hold,5,10,46.54312458550233,48.3417095054548,50.197721507895466,0.1774444958798031,0.1836669998506632,0.19230330457042766,0.66001165988664,0.708301810931043,0.7490248651197479,0.8520803329449285,0.882234395804794,0.915480649532397,0.003783882598288204,0.004165675313825699,0.004433357190162247,0.012898413639190726,0.013592332423545607,0.015555062239261432,0.291262586414814,0.3004348576068878,0.3925303965806961,0.025298923594081563,0.027161358257856094,0.03048357023170901,0.03654171424566417,0.03617215843378534,0.039812503007021376,0.016032272356615033,0.017011506750637395,0.018664486955689327,10,0
hold,6,10,21.286150568240156,20.85338840902424,23.156048555759657,0.08112706771691222,0.08185218415603074,0.08919572106545029,0.6693318053432166,0.7188768641688481,0.7581386830870182,0.8520803329504938,0.8822343958157418,0.9154806495398544,0.003926701175486065,0.0042146305514924876,0.0045611303859312636,0.01346058797587062,0.01416380176111199,0.01588456317209273,0.3378899246454239,0.34483665227890015,0.4466921538114548,0.015978778137504944,0.015981272174824757,0.021584719971640774,0.02290825355513006,0.021870547983893276,0.027968232450490873,0.0033187020115891274,0.0033559169821580056,0.003986126081436781,10,0
hold,7,10,18.590370040224663,19.02043231428061,20.4779305572703,0.07094453998842039,0.07356062477308431,0.07911562060676341,0.6689210238090438,0.7184857315125224,0.7579560067831606,0.8520803329449285,0.882234395804794,0.915480649532397,0.004472989224139284,0.004798626687849925,0.0051492058791109355,0.014948256013210984,0.015769126313365984,0.01749727553612036,0.4165211617946625,0.453702911734581,0.5338240265846252,0.01638955967167772,0.015936412254560828,0.0191332933986879,0.024448473097344554,0.023580969919280204,0.029481309301888112,0.0025457768285922023,0.002709339235019802,0.0031345538923461345,10,0
hold,8,10,25.740900105628924,25.45094255897129,28.553636262561795,0.09820350100903211,0.0984245240196808,0.11243071142272024,0.6611028865374363,0.7078865232991214,0.7501965645698473,0.8520803329449285,0.882234395804794,0.915480649532397,0.004472988557594789,0.004798627222425377,0.0051492037604986655,0.014948254777370818,0.015769125132002522,0.017497276620792233,0.4165211617946625,0.453702911734581,0.5338240265846252,0.024207696943285166,0.026252295416064997,0.02765634735720085,0.03561974245380027,0.035708309819058426,0.038137613426988876,0.004886794904988249,0.0048555257701961355,0.006340433277902711,10,0
hold,9,10,46.540349516863145,44.582623934495814,54.57840341100492,0.17592926602124878,0.1724123983012443,0.19482904424205766,0.6495095645856662,0.6967868774921899,0.739643228657444,0.8520803329449285,0.882234395804794,0.915480649532397,0.004472988557594789,0.004798627222425377,0.0051492037604986655,0.014948254777370818,0.015769125132002522,0.017497276620792233,0.4165211617946625,0.453702911734581,0.5338240265846252,0.035801018895055284,0.03710954371254077,0.05109099995281423,0.05108784517173193,0.04966711986271478,0.06620146932764841,0.01566631786543258,0.01497519848602516,0.01916293616584729,10,0
hold,10,10,58.9203250680492,61.83311697626122,72.04779744358663,0.222653683561217,0.21266322524160974,0.28015505595316603,0.6491463650605196,0.7055556163523327,0.73928840436826,0.8520803329449285,0.882234395804794,0.915480649532397,0.004472988557594789,0.004798627222425377,0.0051492037604986655,0.014948254777370818,0.015769125132002522,0.017497276620792233,0.4165211617946625,0.453702911734581,0.5338240265846252,0.036164218420201975,0.03862482643644194,0.04972699294173192,0.05162020192043004,0.049579326726826425,0.06659029739083143,0.02563661689790253,0.022875938448947537,0.040045687613339466,10,0
hold,11,10,51.94548865822437,50.63319789461286,71.18358826479417,0.1938698258304426,0.19440136741464156,0.21211649429720816,0.6527130039496848,0.7061996579531721,0.7420650913285082,0.8520803329449285,0.882234395804794,0.915480649532397,0.004472988557594789,0.004798627222425377,0.0051492037604986655,0.014948254777370818,0.015769125132002522,0.017497276620792233,0.4165211617946625,0.453702911734581,0.5338240265846252,0.0325975795310368,0.030268138761147256,0.04997347536393818,0.04696976378857271,0.04323617638034591,0.06475274143534111,0.019053224070911985,0.019078384543780854,0.02275697704383952,10,0
hold,12,10,46.66370780036728,42.3382519451675,68.08418190690148,0.17308646920985585,0.16375262961478487,0.202199055582869,0.6545343481264345,0.7055963267094723,0.7473136715962645,0.8520803329449285,0.882234395804794,0.915480649532397,0.004472988557594789,0.004798627222425377,0.0051492037604986655,0.014948254777370818,0.015769125132002522,0.017497276620792233,0.4165211617946625,0.453702911734581,0.5338240265846252,0.030776235354287,0.028265481743052434,0.049891145883493825,0.044657155280548796,0.0397147878037895,0.06464643200769689,0.01529328941829955,0.013502086803577236,0.020655590383311516,10,0
hold,13,10,35.42634977864843,32.976055254668026,42.61850166136241,0.13389853291768242,0.13458185328176125,0.14299573659434833,0.6594464156067954,0.7092995848691646,0.7499965227153255,0.8520803329449285,0.882234395804794,0.915480649532397,0.004472988557594789,0.004798627222425377,0.0051492037604986655,0.014948254777370818,0.015769125132002522,0.017497276620792233,0.4165211617946625,0.453702911734581,0.5338240265846252,0.02586416787392609,0.02597037827878118,0.03872117936077576,0.037443065412244826,0.03590284990236266,0.05017304530035639,0.00902498937520715,0.009097592540940167,0.010276695699357664,10,0
hold,14,10,29.651546594255876,27.79880285522099,35.44676198258583,0.11235648652567246,0.1116278970168665,0.12179742435899386,0.6642302208301047,0.7152591613396955,0.758130231700145,0.8520803329449285,0.882234395804794,0.915480649532397,0.004472989224139284,0.004798626687849925,0.0051492058791109355,0.014948256013210984,0.015769126313365984,0.01749727553612036,0.4165211617946625,0.453702911734581,0.5338240265846252,0.021080362650616753,0.01925170291650896,0.025779430194879025,0.03197015320523906,0.03170683710406389,0.043249795438959494,0.006350201041035566,0.006249926195071324,0.007445036387259624,10,0
hold,15,10,29.359966654043127,27.586009088541424,35.59261108823411,0.11117855680035874,0.1085289758164936,0.12156588531480546,0.6631953855060946,0.7137920308387005,0.7573578672797208,0.8520803329449285,0.882234395804794,0.915480649532397,0.004472988557594789,0.004798627222425377,0.0051492037604986655,0.014948254777370818,0.015769125132002522,0.017497276620792233,0.4165211617946625,0.453702911734581,0.5338240265846252,0.022115197974626938,0.020321955087026555,0.027526336220134395,0.033464404075169,0.032445182296071996,0.04459906682685716,0.006217858688813587,0.0059067212834157945,0.007416754574451457,10,0
hold,16,10,35.67512009809939,31.62770506883154,51.08279716095661,0.1328035072597764,0.12604479129789778,0.15222214648429197,0.659806471694669,0.7138762057318631,0.7541453185007562,0.8520803329449285,0.882234395804794,0.915480649532397,0.004472988557594789,0.004798627222425377,0.0051492037604986655,0.014948254777370818,0.015769125132002522,0.017497276620792233,0.4165211617946625,0.453702911734581,0.5338240265846252,0.02550411178605267,0.021938400100092348,0.041330326854909616,0.03781344495658833,0.031711117580409294,0.05355344737438989,0.0089244524073062,0.007975556780636913,0.011653714382458557,10,0
hold,17,10,44.833725780606834,36.157872895430216,74.0883863896497,0.1638224381537441,0.14470436893112099,0.22076713068778203,0.6581868986426717,0.7130916317252982,0.7527055107431254,0.8520803329504938,0.8822343958157418,0.9154806495398544,0.004472988557594789,0.004798627222425377,0.0051492037604986655,0.014948254777370818,0.015769125132002522,0.017497276620792233,0.4165211617946625,0.453702911734581,0.5338240265846252,0.027123684838049906,0.021766852087098887,0.049732144550198386,0.039835402611547735,0.03204336164583238,0.06443953927946947,0.014135680716372268,0.010525071716142425,0.02467937419988734,10,0
hold,18,10,48.041959603982406,37.64337366793762,88.21109653657672,0.1742777527390354,0.14646713850768617,0.2607386158427812,0.6566869042661884,0.7095168683393138,0.7524239767719522,0.8520803329449285,0.882234395804794,0.915480649532397,0.004472988557594789,0.004798627222425377,0.0051492037604986655,0.014948254777370818,0.015769125132002522,0.017497276620792233,0.4165211617946625,0.453702911734581,0.5338240265846252,0.028623679214533272,0.020461083353610326,0.059476011821864946,0.041966772219862315,0.03145973772480719,0.07706584011455674,0.016416287585011177,0.010784655305742439,0.03459091999099792,10,0
hold,19,10,42.14994452774116,35.43735354363122,70.01996523225975,0.15483691254052534,0.13972314126291024,0.20691122961719602,0.6617793317221227,0.7168602615224666,0.7579489374409146,0.8520803329449285,0.882234395804794,0.915480649532397,0.004472988557594789,0.004798627222425377,0.0051492037604986655,0.014948254777370818,0.015769125132002522,0.017497276620792233,0.4165211617946625,0.453702911734581,0.5338240265846252,0.023531251758598836,0.017557392951317252,0.0476459806769794,0.034811693080005784,0.02426171481121689,0.06173726312554745,0.012458792228084891,0.009809431359246442,0.021641487572062582,10,0
hold,20,10,34.21990213569372,32.94048425497954,45.678360103038344,0.1283216753946359,0.1270742407565968,0.13611791220307495,0.6654858364344602,0.7168838155836662,0.7583830567574071,0.8520803329449285,0.882234395804794,0.915480649532397,0.004472988557594789,0.004798627222425377,0.0051492037604986655,0.014948254777370818,0.015769125132002522,0.017497276620792233,0.4165211617946625,0.453702911734581,0.5338240265846252,0.019824747046261283,0.018065653987323183,0.029484861688708463,0.02932921928866869,0.02640294993501511,0.038204725553081874,0.008276006784313636,0.008106856570326663,0.009307356542653394,10,0
hold,21,10,28.83371952549651,28.874007934009413,34.50968158893411,0.10914727445049192,0.10946465687653048,0.11726092873191792,0.6678847010335321,0.719367978679462,0.7649775605032186,0.8520803329449285,0.882234395804794,0.915480649532397,0.004472988557594789,0.004798627222425377,0.0051492037604986655,0.014948254777370818,0.015769125132002522,0.017497276620792233,0.4165211617946625,0.453702911734581,0.5338240265846252,0.01742588244718938,0.018030193465130212,0.023072172064467922,0.027169967607618434,0.025037096227726215,0.04433288775254507,0.005989247513643718,0.006009370540232742,0.006898917683827207,10,0
hold,22,10,26.907071840352994,26.814566259775845,30.819988303339443,0.10222600651230747,0.10368472954698843,0.1129292683257946,0.6690999614882804,0.7195026252624758,0.7656691168080942,0.8520803329449285,0.882234395804794,0.915480649532397,0.004472988557594789,0.004798627222425377,0.0051492037604986655,0.014948254777370818,0.015769125132002522,0.017497276620792233,0.4165211617946625,0.453702911734581,0.5338240265846252,0.016210621992441155,0.016695705556078688,0.020051423760770435,0.025139764921248635,0.024918784952656373,0.03926726394240025,0.005266048981067932,0.005389790574001235,0.0063972084176772605,10,0
hold,23,10,27.65199860395266,26.727997426241302,31.862334380169617,0.10496830086944912,0.10336728737454437,0.11518006066657964,0.668457644567599,0.720139176657508,0.7654239366615324,0.8520803329449285,0.882234395804794,0.915480649532397,0.004472988557594789,0.004798627222425377,0.0051492037604986655,0.014948254777370818,0.015769125132002522,0.017497276620792233,0.4165211617946625,0.453702911734581,0.5338240265846252,0.01685293891312255,0.018203414451062494,0.020566845263165556,0.026732010301130572,0.02495995017736661,0.04749632038085847,0.005550155872307002,0.00535678850612393,0.006655575159416351,10,0
hold,24,10,30.456882977495376,28.018831948472375,36.853044615698295,0.11532402430179227,0.11757685801858281,0.12419524434789386,0.6677961322857842,0.7199632326640266,0.7653514984181441,0.8520803329504938,0.8822343958157418,0.9154806495398544,0.004472988557594789,0.004798627222425377,0.0051492037604986655,0.014948254777370818,0.015769125132002522,0.017497276620792233,0.4165211617946625,0.453702911734581,0.5338240265846252,0.017514451194937452,0.018132556688567225,0.023853081778206654,0.028444971425097654,0.024436178516622598,0.05662163529000432,0.006698712776741371,0.0069362517958143945,0.007742365979559838,10,0
hold,25,10,34.2900326781198,31.633597279958444,44.67903014367692,0.12923195180084995,0.13247507504550252,0.13705104798504053,0.6652465347193546,0.7184980792459594,0.7638719497902603,0.8520803329449285,0.882234395804794,0.915480649532397,0.004472989224139284,0.004798626687849925,0.0051492058791109355,0.014948256013210984,0.015769126313365984,0.01749727553612036,0.4165211617946625,0.453702911734581,0.5338240265846252,0.020064048761367005,0.01886131531836499,0.02710321470076661,0.03247208069535533,0.026103990710691347,0.06433579496286704,0.008420133361873973,0.0088136726092927,0.009436014075133198,10,0
hold,26,10,38.17996933308429,32.64391753458796,56.57949732408553,0.14209645204641524,0.13890418410810407,0.16771012792391396,0.6654044949237832,0.7211091694414824,0.7641452108293919,0.8520803329449285,0.882234395804794,0.915480649532397,0.004472988557594789,0.004798627222425377,0.0051492037604986655,0.014948254777370818,0.015769125132002522,0.017497276620792233,0.4165211617946625,0.453702911734581,0.5338240265846252,0.019906088556938394,0.018070500940001566,0.03196481992823896,0.031315425435682775,0.025009557916599555,0.05464292744271179,0.010257500917814624,0.00969417553417163,0.014163706553209735,10,0
hold,27,10,38.43155545269728,33.186381736824046,55.63318795477745,0.14294386496655107,0.13825905086675536,0.16440136458080265,0.6633589086616849,0.720195343802882,0.7623203907548579,0.8520803329449285,0.882234395804794,0.915480649532397,0.004472988557594789,0.004798627222425377,0.0051492037604986655,0.014948254777370818,0.015769125132002522,0.017497276620792233,0.4165211617946625,0.453702911734581,0.5338240265846252,0.021951674819036614,0.020282986433216826,0.03989550028059281,0.033548645492471225,0.028142144517552977,0.05169490994238475,0.010370972861099325,0.009604744892888234,0.013609268902548525,10,0
hold,28,10,36.17645115712294,34.61351280106827,45.48873113152636,0.13620598270884693,0.13535022638016433,0.14490718505610825,0.668386174218089,0.721777716328468,0.7659710290842865,0.8141887108214624,0.8554696823271024,0.8939494617643304,0.004472988557594789,0.004798627222425377,0.0051492037604986655,0.014948254777370818,0.015769125132002522,0.017497276620792233,0.4165211617946625,0.453702911734581,0.5338240265846252,0.016924409262632535,0.01474523384463472,0.025683282744292324,0.025656541326341986,0.028808847700119853,0.03476801400631862,0.009349627530328933,0.009202877348336518,0.010554898923551617,10,0
hold,29,10,34.30437330670486,32.54789255692136,41.91583661421157,0.12946723338951519,0.12690820494245403,0.1354506943962383,0.6701562183065676,0.7230690642830724,0.7674146947910954,0.8144504217852704,0.8554696823316534,0.8939494616956547,0.004472988557594789,0.004798627222425377,0.0051492037604986655,0.014948254777370818,0.015769125132002522,0.017497276620792233,0.4165211617946625,0.453702911734581,0.5338240265846252,0.01515436517415399,0.014483522881492822,0.022993728920850342,0.023237194190440822,0.02444413194910206,0.033696645976373264,0.008429783075518421,0.008085562967928308,0.009216037353081965,10,0
