frame,episode_id,progress,planner_phase,token_index,delta_hidden_norm,token_delta_norm,token_norm_fraction,hidden_after_gap,repr_gap_reduction_ratio,raw_gap_first_l2,raw_gap_first_translation_l2,raw_gap_first_rotation_l2,raw_gap_first_gripper_abs,raw_gap_chunk_mean_l2,raw_gap_chunk_max_l2,gap_to_sim_first_l2,gap_to_sim_first_translation_l2,gap_to_sim_first_rotation_l2,gap_to_sim_first_gripper_abs,gap_to_sim_chunk_mean_l2,gap_to_sim_chunk_max_l2,action_gap_reduction,action_gap_reduction_ratio
episode_000002_000000,episode_000002,0,hold,0,335.2249561357655,76.25693418084573,0.22747988413476533,326.4362896578199,0.026217220159427047,0.4557508500016291,0.005109756532275237,0.01591177324618405,0.4554443359375,0.7715834668403181,0.911734381238218,0.29673004917097673,0.004583198457370121,0.01381909864963226,0.296372652053833,0.7401024284203574,0.9131243750491295,0.03148103841996064,0.04080056114846192
episode_000002_000000,episode_000002,0,hold,1,335.2249561357655,68.28761218717749,0.2037068271239362,328.1959372661392,0.020968065595866874,0.4557508500016291,0.005109756532275237,0.01591177324618405,0.4554443359375,0.7715834668403181,0.911734381238218,0.2722627513339758,0.004398676287733825,0.01409933560910482,0.27186185121536255,0.7352089688529573,0.9131243750491295,0.03637449798736081,0.04714266122927261
episode_000002_000000,episode_000002,0,hold,2,335.2249561357655,61.69490639565328,0.1840403146198547,329.49887669164747,0.017081304178913827,0.4557508500016291,0.005109756532275237,0.01591177324618405,0.4554443359375,0.7715834668403181,0.911734381238218,0.3235048389980722,0.003958622224039735,0.013588142283870546,0.32319509983062744,0.7454573863857765,0.9131243750491295,0.026126080454541567,0.03386034249998834
episode_000002_000000,episode_000002,0,hold,3,335.2249561357655,74.60919056985689,0.22256454719212582,326.8168292770994,0.025082043280992703,0.4557508500016291,0.005109756532275237,0.01591177324618405,0.4554443359375,0.7715834668403181,0.911734381238218,0.27650857322292666,0.004505496568624106,0.013528763245860248,0.27614066004753113,0.7360581332585481,0.9131243750491295,0.03552533358177001,0.04604211353471381
episode_000002_000000,episode_000002,0,hold,4,335.2249561357655,64.78250074917469,0.19325082922208778,328.9057597746034,0.018850614327779576,0.4557508500016291,0.005109756532275237,0.01591177324618405,0.4554443359375,0.7715834668403181,0.911734381238218,0.2785431106233712,0.003852954353867566,0.0125323056864753,0.2782343626022339,0.7364650407108363,0.9131243750491295,0.035118426129481795,0.04551474680152741
episode_000002_000000,episode_000002,0,hold,5,335.2249561357655,47.765877958277734,0.14248902739488356,331.8044486125839,0.01020361837797166,0.4557508500016291,0.005109756532275237,0.01591177324618405,0.4554443359375,0.7715834668403181,0.911734381238218,0.3023787929004026,0.004245298820761209,0.013616590977678979,0.3020422160625458,0.7412321771662426,0.9131243750491295,0.03035128967407552,0.03933636602967392
episode_000002_000000,episode_000002,0,hold,6,335.2249561357655,23.07970815297101,0.06884841874249889,334.4295116878886,0.0023728676320709024,0.4557508500016291,0.005109756532275237,0.01591177324618405,0.4554443359375,0.7715834668403181,0.911734381238218,0.3470388491059377,0.004354279610367107,0.013972535790348005,0.34673011302948,0.7501641884126433,0.9131243750755975,0.02141927842767477,0.027760157323468888
episode_000002_000000,episode_000002,0,hold,7,335.2249561357655,19.407177404305052,0.05789299707282288,334.6627148061519,0.0016772060651293955,0.4557508500016291,0.005109756532275237,0.01591177324618405,0.4554443359375,0.7715834668403181,0.911734381238218,0.4545502765315281,0.005110810556073875,0.0158895164962077,0.4542437195777893,0.7531341519609598,0.9131243750491295,0.018449314879358303,0.023910977453818944
episode_000002_000000,episode_000002,0,hold,8,335.2249561357655,27.433982478502795,0.0818375302207276,334.10050556920015,0.0033543163955549044,0.4557508500016291,0.005109756532275237,0.01591177324618405,0.4554443359375,0.7715834668403181,0.911734381238218,0.4545502764473432,0.005110808896908571,0.015889514621601757,0.4542437195777893,0.7447612273782762,0.9131243750491295,0.026822239462041875,0.03476258968051843
episode_000002_000000,episode_000002,0,hold,9,335.2249561357655,54.56921181983297,0.16278385848377153,330.75364296948885,0.013338246704000757,0.4557508500016291,0.005109756532275237,0.01591177324618405,0.4554443359375,0.7715834668403181,0.911734381238218,0.4545502764473432,0.005110808896908571,0.015889514621601757,0.4542437195777893,0.7205991742257915,0.9131243750491295,0.05098429261452664,0.06607748196486177
episode_000002_000000,episode_000002,0,hold,10,335.2249561357655,64.4932992537854,0.19238812049442322,328.9625899210845,0.01868108593963031,0.4557508500016291,0.005109756532275237,0.01591177324618405,0.4554443359375,0.7715834668403181,0.911734381238218,0.4545502764473432,0.005110808896908571,0.015889514621601757,0.4542437195777893,0.7251390940028865,0.9131243750491295,0.046444372837431636,0.060193582202615364
episode_000002_000000,episode_000002,0,hold,11,335.2249561357655,70.92849732950945,0.21158477622645594,327.6353452892464,0.022640351523963934,0.4557508500016291,0.005109756532275237,0.01591177324618405,0.4554443359375,0.7715834668403181,0.911734381238218,0.4545502764473432,0.005110808896908571,0.015889514621601757,0.4542437195777893,0.7219927273260658,0.9131243750491295,0.0495907395142523,0.0642713868887438
episode_000002_000000,episode_000002,0,hold,12,335.2249561357655,68.04137640175574,0.20297228817952057,328.2470751028568,0.020815517774526,0.4557508500016291,0.005109756532275237,0.01591177324618405,0.4554443359375,0.7715834668403181,0.911734381238218,0.4545502764473432,0.005110808896908571,0.015889514621601757,0.4542437195777893,0.7219255445503636,0.9131243750491295,0.04965792228995447,0.0643584581889847
episode_000002_000000,episode_000002,0,hold,13,335.2249561357655,42.688648253412964,0.12734328835626466,332.4957902387973,0.0081412969023192,0.4557508500016291,0.005109756532275237,0.01591177324618405,0.4554443359375,0.7715834668403181,0.911734381238218,0.4545502764473432,0.005110808896908571,0.015889514621601757,0.4542437195777893,0.7330057567761774,0.9131243750491295,0.03857771006414068,0.04999810353910094
episode_000002_000000,episode_000002,0,hold,14,335.2249561357655,35.4432184449765,0.10572965346476788,333.34599065008655,0.005605088318418625,0.4557508500016291,0.005109756532275237,0.01591177324618405,0.4554443359375,0.7715834668403181,0.911734381238218,0.4545502765315281,0.005110810556073875,0.0158895164962077,0.4542437195777893,0.7459908510547776,0.9131243750491295,0.025592615785540507,0.033168953049686055
episode_000002_000000,episode_000002,0,hold,15,335.2249561357655,35.569015931392606,0.10610491635648754,333.33259114868775,0.005645059988646445,0.4557508500016291,0.005109756532275237,0.01591177324618405,0.4554443359375,0.7715834668403181,0.911734381238218,0.4545502764473432,0.005110808896908571,0.015889514621601757,0.4542437195777893,0.7442616498977727,0.9131243750491295,0.02732181694254543,0.035410060112394524
episode_000002_000000,episode_000002,0,hold,16,335.2249561357655,51.007184048947614,0.15215807509357923,331.3216539733295,0.01164382928833975,0.4557508500016291,0.005109756532275237,0.01591177324618405,0.4554443359375,0.7715834668403181,0.911734381238218,0.4545502764473432,0.005110808896908571,0.015889514621601757,0.4542437195777893,0.7305703694038755,0.9131243750491295,0.04101309743644255,0.05315445340527281
episode_000002_000000,episode_000002,0,hold,17,335.2249561357655,73.63663383724248,0.21966334095788434,327.0373333020953,0.024424264016770413,0.4557508500016291,0.005109756532275237,0.01591177324618405,0.4554443359375,0.7715834668403181,0.911734381238218,0.4545502764473432,0.005110808896908571,0.015889514621601757,0.4542437195777893,0.7224341516335182,0.9131243750755975,0.04914931520679988,0.06369928506642238
