frame,episode_id,heldout_episode,planner_phase,progress,subspace_method,rank_k,delta_hidden_norm,shift_norm,hidden_after_gap,repr_gap_reduction_ratio,raw_gap_first_l2,raw_gap_first_translation_l2,raw_gap_first_rotation_l2,raw_gap_first_gripper_abs,raw_gap_chunk_mean_l2,raw_gap_chunk_max_l2,gap_to_sim_first_l2,gap_to_sim_first_translation_l2,gap_to_sim_first_rotation_l2,gap_to_sim_first_gripper_abs,gap_to_sim_chunk_mean_l2,gap_to_sim_chunk_max_l2,action_gap_reduction,action_gap_reduction_ratio
episode_000004_000005,episode_000004,episode_000004,alignment,5,sensitive_basis,32,216.2557407768134,56.84213754281661,208.65166382871686,0.0351624281546557,0.4006952683066972,0.0047677729358312345,0.014876619129284391,0.400390625,0.7308778624741312,0.9011290261227888,0.002597408460886317,0.0009102880993179422,0.002165055373972168,0.0011092526838183403,0.010449920953473664,0.027718558877779936,0.7204279415206576,0.9857022335878404
episode_000004_000005,episode_000004,episode_000004,alignment,5,sensitive_basis,64,216.2557407768134,57.715142751191685,208.4118703820341,0.036271270148035405,0.4006952683066972,0.0047677729358312345,0.014876619129284391,0.400390625,0.7308778624741312,0.9011290261227888,0.0022037415005152776,0.0005911863312562705,0.002021391113578793,0.0006488091312348843,0.010240172360686773,0.023928472030271233,0.7206376901134445,0.9859892153170131
episode_000004_000005,episode_000004,episode_000004,alignment,5,sensitive_basis,128,216.2557407768134,59.6496409459338,207.86646134946574,0.03879332588911859,0.4006952683066972,0.0047677729358312345,0.014876619129284391,0.400390625,0.7308778624741312,0.9011290261227888,0.0013616740738201074,0.00042337525047860913,0.0011822837110650759,0.0005264170467853546,0.007698637114806492,0.013662187807888177,0.7231792253593248,0.9894665887283199
episode_000004_000005,episode_000004,episode_000004,alignment,5,delta_basis,1,216.2557407768134,90.0696923536107,196.60619506580724,0.09086253914195726,0.4006952683066972,0.0047677729358312345,0.014876619129284391,0.400390625,0.7308778624741312,0.9011290261227888,0.08487235216801645,0.0021338691448580965,0.01054335548760333,0.08418788760900497,0.49000796075084024,0.6603908826047983,0.24086990172329098,0.3295624537154679
episode_000004_000005,episode_000004,episode_000004,alignment,5,delta_basis,2,216.2557407768134,109.48865999132325,186.49069347351565,0.1376381833674268,0.4006952683066972,0.0047677729358312345,0.014876619129284391,0.400390625,0.7308778624741312,0.9011290261227888,0.16302902139629583,0.0028239787036252605,0.009617246604325473,0.16272060573101044,0.5687304434171551,0.7388098988649261,0.16214741905697616,0.22185296255667508
episode_000004_000005,episode_000004,episode_000004,alignment,5,delta_basis,4,216.2557407768134,121.67314203788445,178.77973018649837,0.17329487048851172,0.4006952683066972,0.0047677729358312345,0.014876619129284391,0.400390625,0.7308778624741312,0.9011290261227888,0.06445612158461889,0.0019809967554602985,0.007557924046631857,0.0639808177947998,0.33097340918414103,0.520985844805745,0.3999044532899902,0.5471563359933405
episode_000004_000005,episode_000004,episode_000004,alignment,5,delta_basis,8,216.2557407768134,131.4266662903918,171.7369407166738,0.20586181851276367,0.4006952683066972,0.0047677729358312345,0.014876619129284391,0.400390625,0.7308778624741312,0.9011290261227888,0.05415971004770902,0.001794688559698464,0.006595626085228559,0.05372663214802742,0.20606129738875026,0.33345149138089447,0.524816565085381,0.7180632935150042
episode_000004_000005,episode_000004,episode_000004,alignment,5,delta_basis,16,216.2557407768134,133.83415006189912,169.8674945248131,0.21450642690625846,0.4006952683066972,0.0047677729358312345,0.014876619129284391,0.400390625,0.7308778624741312,0.9011290261227888,0.031074129489555166,0.0015686614181016397,0.006191027259405717,0.03041072189807892,0.14539219782240095,0.24084334430462118,0.5854856646517302,0.8010718270625593
episode_000004_000005,episode_000004,episode_000004,alignment,5,delta_basis,32,216.2557407768134,136.42400517769468,167.79462515290734,0.22409169555373945,0.4006952683066972,0.0047677729358312345,0.014876619129284391,0.400390625,0.7308778624741312,0.9011290261227888,0.025237616200946025,0.0015205180735379945,0.006613616562426128,0.024308133870363235,0.12167617984817833,0.2032228709266257,0.6092016826259529,0.8335205017206483
episode_000004_000005,episode_000004,episode_000004,alignment,5,delta_basis,64,216.2557407768134,138.31942744895846,166.23562015741592,0.23130077583013492,0.4006952683066972,0.0047677729358312345,0.014876619129284391,0.400390625,0.7308778624741312,0.9011290261227888,0.02411193910382599,0.0015558597126224046,0.006765229045531152,0.02309104986488819,0.11270593175568402,0.1962096990336026,0.6181719307184472,0.8457937535908427
episode_000004_000005,episode_000004,episode_000004,alignment,5,delta_basis,128,216.2557407768134,141.5996962375876,163.45051680662039,0.24417952457821973,0.4006952683066972,0.0047677729358312345,0.014876619129284391,0.400390625,0.7308778624741312,0.9011290261227888,0.019565582663427436,0.0013156696059564918,0.005818103858978544,0.01863412745296955,0.0812128206050391,0.1363339324462249,0.6496650418690921,0.888883184489784
episode_000004_000005,episode_000004,episode_000004,alignment,5,random_basis,1,216.2557407768134,0.7973990239465059,216.2542706485237,6.7981006397521285e-06,0.4006952683066972,0.0047677729358312345,0.014876619129284391,0.400390625,0.7308778624741312,0.9011290261227888,0.4020522510929746,0.004777111801642045,0.01491406974949892,0.4017471373081207,0.7311662257693916,0.902671219312495,-0.0002883632952603854,-0.00039454375356811656
episode_000004_000005,episode_000004,episode_000004,alignment,5,random_basis,2,216.2557407768134,0.6280438083147858,216.25482880135456,4.217115603832455e-06,0.4006952683066972,0.0047677729358312345,0.014876619129284391,0.400390625,0.7308778624741312,0.9011290261227888,0.4019808765278364,0.004776455366960765,0.014910465187389168,0.40167585015296936,0.7311800461845338,0.9026509188340217,-0.0003021837104025815,-0.00041345308965802345
