episode_id,direction,alpha,count,gap_to_sim_chunk_mean_l2_mean,gap_to_sim_chunk_mean_l2_p50,gap_to_sim_chunk_mean_l2_p90,gap_to_sim_chunk_max_l2_mean,gap_to_sim_chunk_max_l2_p50,gap_to_sim_chunk_max_l2_p90,gap_to_sim_first_translation_l2_mean,gap_to_sim_first_translation_l2_p50,gap_to_sim_first_translation_l2_p90,gap_to_sim_first_rotation_l2_mean,gap_to_sim_first_rotation_l2_p50,gap_to_sim_first_rotation_l2_p90,gap_to_sim_first_gripper_abs_mean,gap_to_sim_first_gripper_abs_p50,gap_to_sim_first_gripper_abs_p90,change_from_real_chunk_mean_l2_mean,change_from_real_chunk_mean_l2_p50,change_from_real_chunk_mean_l2_p90,change_from_real_first_translation_l2_mean,change_from_real_first_translation_l2_p50,change_from_real_first_translation_l2_p90,change_from_real_first_rotation_l2_mean,change_from_real_first_rotation_l2_p50,change_from_real_first_rotation_l2_p90,change_from_real_first_gripper_abs_mean,change_from_real_first_gripper_abs_p50,change_from_real_first_gripper_abs_p90,gap_reduction_chunk_mean_l2_mean,gap_reduction_chunk_mean_l2_p50,gap_reduction_chunk_mean_l2_p90,gap_reduction_ratio_chunk_mean_l2_mean,gap_reduction_ratio_chunk_mean_l2_p50,gap_reduction_ratio_chunk_mean_l2_p90,improved_count,worsened_count
episode_000001,random,0.5,46,0.31469901128187955,0.4154724832595822,0.7078450805900443,0.42553869328179095,0.604084402895317,0.8730613312571789,0.003963778040571616,0.004027052584212236,0.005282366755476912,0.004977929703275092,0.0029628534861819147,0.010877274310649145,0.2602722664242205,0.19735579937696457,0.6075287461280823,0.004539495031818477,0.0027461731187429107,0.010179754261034256,0.00010466702244022622,9.333775123663143e-05,0.00020174837839379147,0.00015652878298148717,6.716343342022342e-05,0.0003556589280420671,0.005555171033610468,0.0015642642974853516,0.01759922504425049,0.0010806366596255036,0.00011930350830362127,0.005057880714927021,-0.009688487020938911,0.0016262651257591717,0.016834927068178462,26,20
episode_000001,random,0.75,46,0.3132181598942356,0.4105449227693754,0.7042217037135066,0.42487250034188667,0.6005056285545334,0.8708570079483822,0.003961587586296199,0.0039953184352001965,0.00533805555331406,0.005007158043536098,0.0029876073995755616,0.010970298977327708,0.2593834895802581,0.19769074767827988,0.6062775254249573,0.0069731075533609795,0.004461696701811242,0.015099722550576494,0.00016236953392256097,0.00016858935022460813,0.0003058231449675771,0.00023418715726174926,0.00010625452061911264,0.0005382739074023589,0.008325994986554851,0.002411961555480957,0.029370471835136414,0.0025614880472694178,0.00027334053065166883,0.009699726567993144,-0.016647178275656233,0.004582576682288774,0.024117176996848677,25,21
episode_000001,random,1.0,46,0.31134139460130755,0.4048054046553745,0.7001010897188094,0.4238526843761993,0.5960721897241485,0.8686274384690343,0.003957713844527555,0.0039923274468787635,0.005391798098456772,0.005037957039214991,0.0030278712537867942,0.011211556632691324,0.2579711018049199,0.1975722312927246,0.6022682189941406,0.009647936190496866,0.006897890357427708,0.02054815625937663,0.00022606172054774967,0.00022983453957803513,0.0004081230315007372,0.00031219735123729864,0.00013313030367771188,0.000728716378805119,0.01119966059923172,0.0038173794746398926,0.041879624128341675,0.0044382533401975555,0.0007614203098281541,0.015158927762628921,-0.02626765471706777,0.004497368476900048,0.03592942186840743,26,20
episode_000001,random,1.5,46,0.3068856896513044,0.3920319488152679,0.6900568204547195,0.42150283700319174,0.5853256247439056,0.8653236336251642,0.003947084355106348,0.003976441809578139,0.005490038810928969,0.0051031979199279735,0.0030805950812375135,0.011335155934612266,0.2540922284774158,0.20372655242681503,0.5917625427246094,0.015587698978607975,0.013480932555085241,0.03414489498087568,0.00036514981272089714,0.0003052668554592556,0.0006555008430681991,0.0004634091358440211,0.00016930852358119442,0.0011167094380099816,0.01755141142917716,0.006045237183570862,0.060555607080459595,0.00889395829020055,0.0021597987833991694,0.02771303006128395,-0.052984719325021815,0.0088718765526318,0.056655835229199855,26,20
episode_000001,real_to_sim,-0.5,46,0.40345005514087495,0.5134038496327125,0.9145371739861922,0.49960883754769625,0.7907575756818406,0.9384520426259225,0.005514541169631783,0.005371424447047172,0.007710600887560344,0.006760198931787046,0.0035009076092594165,0.015599222218225437,0.41462754296219867,0.4670054018497467,0.8236539959907532,0.0877969648528955,0.07476645857187358,0.24291579886059134,0.0015746554410443812,0.0014749439411672332,0.0023287398476047735,0.001834465870227481,0.0005741791047394129,0.005049944908428035,0.15457687041033868,0.16386106610298157,0.33383527398109436,-0.08767040719936992,-0.074724057560762,-0.0012963614772354731,-0.42713771449307697,-0.38191196216452017,-0.1373216716277408,0,46
episode_000001,real_to_sim,0.0,46,0.3157841033109578,0.41578371551346327,0.712479907424743,0.4254966921430917,0.6122023672387225,0.8741044501821946,0.003958902014368215,0.004071466018385627,0.005302733139662313,0.0049345465297964105,0.0028871595957978237,0.010822555463310325,0.2600050377457038,0.19497516751289368,0.6084723174571991,0.001017344423639513,0.0009787932022998816,0.0016138803496254727,1.975149258137803e-05,1.4825388775592355e-05,3.63590577176205e-05,4.426301448617231e-05,3.902851573944515e-05,7.376868019025803e-05,0.0011113626153572745,0.0008387491106987,0.0022935420274734497,-4.4553694527394965e-06,-5.628606026018791e-06,0.0005621047558458381,-0.003303568629204545,-0.00011594762605611092,0.006130026952393078,22,24
episode_000001,real_to_sim,0.25,46,0.24294249289630865,0.2637736241436929,0.5110025418936954,0.34898968299724586,0.48927569348986333,0.7200947578554807,0.0030460879867526274,0.0031998428864137684,0.004040523942677356,0.0037331419483852906,0.0025103613643614716,0.008214175294130785,0.17038807920787646,0.10362342372536659,0.44518354535102844,0.07300532573996481,0.0754661204893261,0.17206096021365477,0.0009115928522011735,0.0008999019413828559,0.001257638091674386,0.001209880441207266,0.0004303319070347505,0.00284471524301691,0.08979769115862639,0.08574371784925461,0.21642906218767166,0.07283715504519636,0.07546028337611518,0.1720481048662586,0.22609294483122633,0.21974436773192887,0.3535448707958713,46,0
episode_000001,real_to_sim,0.5,46,0.1527820872516148,0.132390701977474,0.33787013329237225,0.23261719725248545,0.25452850546768935,0.45091214144402136,0.0020344841482848475,0.00215737224093656,0.0026727088961771023,0.0024508528612528393,0.001883618086109146,0.005385920435964801,0.09437210031825563,0.04347682744264603,0.2724497616291046,0.1631618643249805,0.177481577356515,0.3903404799043172,0.0019240594167272708,0.0018988629570062868,0.0026011014297167186,0.002493648850955623,0.0010489068785279904,0.0057144456272483655,0.16580264318896376,0.13083635456860065,0.37442833185195923,0.16299756068989024,0.17747553289416185,0.39033044753375046,0.4743829248355688,0.4661637922466646,0.6607004306710766,46,0
episode_000001,real_to_sim,0.75,46,0.0644064058648294,0.05365014386894998,0.15306857024866044,0.10330879211274642,0.09522954583547234,0.22757096978741348,0.0010011041909730597,0.0010382828964855969,0.0013224735269300161,0.001186184582907625,0.0010202630846426917,0.0025749053415094537,0.03971363126259783,0.01285271905362606,0.10960358381271362,0.2515946203411522,0.30038217847908677,0.6381273101630062,0.002957097818977575,0.0029208862276243266,0.004009201909215822,0.00376049129379582,0.001911514771918475,0.00841875952493402,0.2204590986442307,0.1535495249554515,0.5139101669192314,0.2513732420766756,0.300377959559195,0.6381112991635909,0.7112856933160233,0.7110507861156448,0.8990213892485854,46,0
episode_000001,real_to_sim,1.0,46,0.0007059290739226618,0.0006051168570596391,0.0013453218734521153,0.0012864882830914957,0.0009231967531841887,0.0026339506466267005,2.207544275302499e-05,1.974588034993723e-05,3.970122520139901e-05,4.333900616043462e-05,4.193006412569107e-05,5.943293162516815e-05,0.0003871982917189598,0.00017744721844792366,0.0010450668632984161,0.31584903274410914,0.41686523602174297,0.712398931617415,0.003960022869433291,0.004072718408089135,0.005295220916924883,0.004933916591108838,0.0029558841914199482,0.010841512457080763,0.26011911714854447,0.19580832868814468,0.6097360798157752,0.31507371886758234,0.4167705135503782,0.7122233752564194,0.9032915171744872,0.9973513281752117,0.9997172290556664,46,0
