planner_phase,direction,alpha,count,gap_to_sim_chunk_mean_l2_mean,gap_to_sim_chunk_mean_l2_p50,gap_to_sim_chunk_mean_l2_p90,gap_to_sim_chunk_max_l2_mean,gap_to_sim_chunk_max_l2_p50,gap_to_sim_chunk_max_l2_p90,gap_to_sim_first_translation_l2_mean,gap_to_sim_first_translation_l2_p50,gap_to_sim_first_translation_l2_p90,gap_to_sim_first_rotation_l2_mean,gap_to_sim_first_rotation_l2_p50,gap_to_sim_first_rotation_l2_p90,gap_to_sim_first_gripper_abs_mean,gap_to_sim_first_gripper_abs_p50,gap_to_sim_first_gripper_abs_p90,change_from_real_chunk_mean_l2_mean,change_from_real_chunk_mean_l2_p50,change_from_real_chunk_mean_l2_p90,change_from_real_first_translation_l2_mean,change_from_real_first_translation_l2_p50,change_from_real_first_translation_l2_p90,change_from_real_first_rotation_l2_mean,change_from_real_first_rotation_l2_p50,change_from_real_first_rotation_l2_p90,change_from_real_first_gripper_abs_mean,change_from_real_first_gripper_abs_p50,change_from_real_first_gripper_abs_p90,gap_reduction_chunk_mean_l2_mean,gap_reduction_chunk_mean_l2_p50,gap_reduction_chunk_mean_l2_p90,gap_reduction_ratio_chunk_mean_l2_mean,gap_reduction_ratio_chunk_mean_l2_p50,gap_reduction_ratio_chunk_mean_l2_p90,improved_count,worsened_count
descent_to_grasp,random,1.5,40,0.37880624358066256,0.3304740601796775,0.7413370154733163,0.5721277786816088,0.5579156813434141,0.895074167067126,0.0037557095995208933,0.0033460799102613043,0.007532667122533402,0.002436446850823616,0.0009367870203341531,0.0061913936638740555,0.5127499874681234,0.4907730221748352,0.8496265411376953,0.01270130659145845,0.0073516129718586105,0.030618295252450103,0.00041093316546604846,0.00041932981439465856,0.0006917902864681032,0.000307772920456343,0.0001936633297527632,0.0006979197542739042,0.015086540952324867,0.011379122734069824,0.02717260122299195,0.0090591796847337,0.00542698462949609,0.022902987482352335,0.02943924548635417,0.015876537315087567,0.06397600036150813,40,0
descent_to_grasp,real_to_sim,-0.5,40,0.43612637027307405,0.4346752647357558,0.797631243710859,0.6558481402925934,0.7367970900854146,0.952350488958378,0.005287842435605513,0.004694210679208013,0.011316588300477244,0.002758842135879709,0.001456551921978594,0.0069265652051015425,0.6147088333964348,0.5427423715591431,0.9522640585899353,0.04834446250955399,0.031122584364031678,0.12006413571475216,0.0012791132250146479,0.001186670364396199,0.003318346496185836,0.0004033266995254853,0.00016997814541854295,0.0009890915416962958,0.0899079605937004,0.06609737873077393,0.19131622314453126,-0.04826094700767785,-0.031061297498673646,-0.005006339293180485,-0.141033948740936,-0.055094869226161636,-0.025838010297225232,0,40
descent_to_grasp,real_to_sim,0.0,40,0.3877068162627638,0.3525506451646238,0.7475520072647,0.5836632483422417,0.5769877331483234,0.8858685278453092,0.004033970294745081,0.0034710322682078264,0.007930104476125173,0.0024020303059877493,0.0011578873710970839,0.005636380270530352,0.5245957329869271,0.49676403403282166,0.8589899420738221,0.0009596656438641812,0.0009784970247726224,0.001255198379111822,1.9288670105445338e-05,1.7040491499160954e-05,3.4783645779334835e-05,4.8908476570629944e-05,4.187189227629491e-05,9.010498348837721e-05,0.001110268384218216,0.0010737478733062744,0.0020991086959838865,0.00015860700263236257,0.0002621300357110862,0.000810567767525,0.0005002929212672171,0.0006461363452137406,0.0027553165899025763,25,15
descent_to_grasp,real_to_sim,0.25,40,0.3403285583723141,0.2524170429888144,0.6616042213160035,0.5166103024063752,0.47501644959372036,0.8314100113402467,0.0032257366746800123,0.0026755426207338605,0.006081330324357339,0.0020495006889784543,0.0009955263649831585,0.004635816459999227,0.4306929739192128,0.44518354535102844,0.708324009180069,0.04759563523227518,0.045611864766330966,0.09232866252931975,0.0008172442878111655,0.000761999203122019,0.0018312331777923531,0.00038380418652509383,0.00014304064239959146,0.0012142794572130005,0.09410789888352156,0.06600053235888481,0.1940174162387848,0.047536864893082065,0.045593477635700125,0.09231899033882662,0.11681735511055105,0.08809285035412534,0.25653728827926753,40,0
descent_to_grasp,real_to_sim,0.5,40,0.2622237811501453,0.2173033276663765,0.5052344254674274,0.41310885382408447,0.38191586752538886,0.6619508602911955,0.002261237074801263,0.0019569209024490578,0.0040259372250962796,0.0015149316559097674,0.0008077282179123139,0.0034695427307612353,0.28864150056615473,0.29084596037864685,0.4438369780778886,0.12569707087299192,0.11080822856275975,0.2430912430467577,0.0017833467966868893,0.0016815047794972874,0.003933649506735006,0.0009174811158671472,0.0003407714334056919,0.002698401751417416,0.23615937223657965,0.14859825372695923,0.5091249018907547,0.12564164211525092,0.11078094470256497,0.24307528549804075,0.2943318603450948,0.3009653945031091,0.5202465495484525,40,0
descent_to_grasp,real_to_sim,0.75,40,0.14635951725678745,0.13084681199588374,0.26166141554838096,0.2555762435520891,0.2255915859025734,0.4271719118075287,0.001150031452391482,0.0010588849210356756,0.0020167613631430297,0.0008086755570002434,0.0004210187538505987,0.0017553884964079682,0.13662594552151858,0.10776028037071228,0.2675475299358368,0.24155794305380418,0.20437391906947475,0.5000316636276482,0.002892406810198688,0.002597209233488644,0.006049993507616037,0.0016203051793406721,0.000684164870029896,0.004126620105398192,0.3881749272812158,0.27091118693351746,0.7646049734205008,0.24150590600860875,0.20428705185066476,0.5000148100558798,0.5694910937550655,0.6442380737203341,0.7707774137985048,40,0
descent_to_grasp,real_to_sim,1.0,40,0.0009386788573008682,0.0009573865868620824,0.001458562153990348,0.0019027364484639942,0.0017231093148845265,0.003024588290288596,1.9894803232364102e-05,1.6880836230868657e-05,3.591020906738588e-05,4.94513958804952e-05,5.044480755618498e-05,7.596121947309669e-05,0.0008360895793884992,0.00043088383972644806,0.002059966325759888,0.3878834146899651,0.35244346009993277,0.7468153100744414,0.004041305902434371,0.003454495899701911,0.00792641747296857,0.0024079984897035786,0.0012342385890485165,0.005581291031295967,0.5250609026523307,0.49762214720249176,0.8596265554428101,0.3869267444080953,0.3523079245438136,0.7464381714861401,0.9959098314714291,0.9976349566536188,0.9991903854874676,40,0
descent_to_grasp,real_to_sim,1.5,40,0.25970434527765696,0.2359269354775367,0.41211221478670435,0.5206849315040464,0.5637121510171621,0.7504382065329458,0.0021569284143344017,0.0021862607270913314,0.003192463154854988,0.001838608407248266,0.0014576656254461566,0.0032953420291783287,0.19220051106676692,0.09075352922081947,0.4809973858296871,0.6474253017573149,0.6385947681868092,0.937898142594974,0.006181569774616942,0.005596913576988174,0.010612912540060882,0.0041721890226287086,0.0029238068150343743,0.009281567244775291,0.7170013838695013,0.85602691033273,0.9317835902329534,0.1281610779877393,0.141977446459862,0.5675400822318091,-0.19671427927553511,0.5281837343593967,0.7795710768139404,25,15
grasp_close,orthogonal,-0.5,50,0.004606492109505589,0.003533946721311331,0.00746916613885066,0.012206969456989132,0.0068330702663264905,0.023990136573337158,0.0037731829427606824,0.003513293831103546,0.004993384946686416,0.000445069194274934,0.0004408640538557707,0.0008641498611988022,0.010110589265823365,0.0039733946323394775,0.023446494340896608,0.0008033162775696594,0.0007269741427715145,0.0013367122107519282,5.5097591219527245e-05,3.9838625513264565e-05,0.00012247661324531566,4.420142781785142e-05,3.6565380371495755e-05,8.011914089843891e-05,0.000977221727371216,0.0007919967174530029,0.0018801629543304446,-0.00014529044228234526,-0.00015155508158126902,8.927768590448392e-05,-0.03786850376752018,-0.04373880831320917,0.02437566391850926,9,41
grasp_close,orthogonal,0.0,50,0.004526128547420108,0.003473494322284401,0.00743119938333149,0.012042009621159809,0.006820825190724815,0.023511986835391793,0.0037678090129450088,0.0035069355687405443,0.004948665795717057,0.00043945904043978396,0.00044385230844223834,0.0008945201562688413,0.009932669401168824,0.004113435745239258,0.022980064153671268,0.0007231386214214759,0.0006753604628995807,0.0012413105239618167,1.946782098582805e-05,1.633310098931484e-05,3.4405129821508226e-05,3.146027500622646e-05,2.7716396282252073e-05,5.2769609147335034e-05,0.0007709348201751709,0.0006059408187866211,0.0016891658306121826,-6.492688019686409e-05,-9.137624507624619e-05,0.00019027781578443922,-0.017828082901888923,-0.023297563797258378,0.0441706996661486,14,36
grasp_close,orthogonal,0.25,50,0.004548671700984256,0.0034701302598327786,0.00750447154872821,0.01211775430120961,0.006827923268481251,0.023688024912828794,0.0037775704384565107,0.0035107215225947245,0.004936965556267052,0.00044038605576718673,0.00044255007951915135,0.0009076891131620434,0.010055898427963257,0.004219383001327515,0.023103404045104983,0.0007545726757324711,0.0006944926113557038,0.0012702740783209242,3.217772176502791e-05,2.4425849586017715e-05,6.575939130477109e-05,3.5648866838611445e-05,3.291688898309895e-05,5.5453599415602446e-05,0.0009198248386383057,0.0006331205368041992,0.0019925177097320558,-8.747003376101166e-05,-0.00012100502106933322,0.00017368363393797622,-0.02237316731968978,-0.028155917005619722,0.043748846074366764,11,39
grasp_close,orthogonal,0.5,50,0.004613725354154728,0.0035168409991956527,0.007629250103245088,0.012299663079119732,0.006849734827067463,0.024177405279083342,0.0037950937132822547,0.003564754886395928,0.0049117025257971545,0.00044404275815476663,0.00044488152132206424,0.0009155837128358913,0.010317983627319336,0.00441586971282959,0.023535037040710454,0.0008249502035631631,0.0007161847104870578,0.001297513054698749,6.037125189499975e-05,4.85135376513999e-05,0.00011290536320961652,4.569514268697446e-05,4.27419484860112e-05,6.628332458287795e-05,0.0011617302894592284,0.0007763504981994629,0.0022740244865417482,-0.00015252368693148403,-0.0001694718980761625,0.00015314233185653449,-0.036886539873373404,-0.04639192693632159,0.036123097227808335,9,41
grasp_close,orthogonal,0.75,50,0.0047212936550615845,0.0036197444720881115,0.007822930918664652,0.012590486629316288,0.006885263455864969,0.02490386956786906,0.0038197972870395057,0.0036268676957027027,0.004946318368401105,0.00044957275609197394,0.00044545629427209475,0.0009220760276403408,0.01070551633834839,0.004634946584701538,0.024272924661636358,0.0009479192175360716,0.0007637217028139167,0.0013833248068704002,9.300370863304428e-05,7.106374429012967e-05,0.00016604167471732166,5.8550711959294776e-05,5.448011200566848e-05,8.433892601792099e-05,0.0015203976631164551,0.0011025071144104004,0.0028743803501129154,-0.0002600919878383403,-0.00024634795921934876,9.021882304096791e-05,-0.06144071566868639,-0.06454585953768784,0.037461020396325366,8,42
grasp_close,orthogonal,1.0,50,0.004870135821028987,0.003752712504689541,0.00807956633704925,0.012984782242409685,0.006937594922228431,0.025756867694087634,0.003850413930823283,0.0036948122656570385,0.004959185626595816,0.00045699168182612195,0.0004323685481520737,0.0009300194587024934,0.011200958490371704,0.004909932613372803,0.02511077523231507,0.0011275179636579759,0.000949494433849852,0.0016266728397228674,0.0001288217540434889,0.00010019134762477057,0.00022679024786401207,7.352696270738962e-05,6.880087126580732e-05,0.00011230001097189109,0.001989320516586304,0.0014637410640716553,0.0038368284702301027,-0.0004089341538057426,-0.0003438943760030891,3.75312470105037e-06,-0.09575876895934679,-0.08984262482061545,0.0017539851720158352,5,45
grasp_close,orthogonal,1.5,50,0.005279226301294738,0.004108997409493081,0.008581613584203854,0.01402217637131985,0.007191132397341789,0.027711499558691156,0.0039233148677842635,0.003845028261438823,0.0050022507742821885,0.00047719711721050254,0.00044527608521497243,0.0009406981022443967,0.012446237802505493,0.005595743656158447,0.027091330289840697,0.0016413330181778985,0.0013203645092350236,0.002384086477382058,0.00020837960837598595,0.00015973550699556146,0.00036430572216714666,0.00010966999324076258,0.00010215065242409895,0.00019035477420072024,0.003168114423751831,0.0020941495895385742,0.006381756067276001,-0.0008180246340714942,-0.0006156329338196427,-0.0002298382018993012,-0.19136381855128984,-0.17880332813590502,-0.07548030658220731,3,47
grasp_close,random,-0.5,50,0.004594078385605169,0.003584107709922314,0.007787422163266362,0.01208391379345606,0.006867742999160816,0.024274080245421322,0.0037762564565183942,0.003571850015280302,0.004914418470752284,0.00044510308547998076,0.0004288082725492765,0.00091084383457391,0.01003153681755066,0.004131704568862915,0.023747813701629643,0.000791142193737808,0.000689010202648546,0.0012534147134302712,5.982451366284155e-05,5.345161945492645e-05,0.00010726186748729234,4.484551179206395e-05,4.288251967907036e-05,6.70441665421677e-05,0.0009171211719512939,0.000681459903717041,0.0017871141433715826,-0.0001328767183819247,-0.00017663175553288757,0.0001051329853404004,-0.04062981081453938,-0.05042534262452446,0.03848154841017126,11,39
grasp_close,random,0.0,50,0.004526128547420108,0.003473494322284401,0.00743119938333149,0.012042009621159809,0.006820825190724815,0.023511986835391793,0.0037678090129450088,0.0035069355687405443,0.004948665795717057,0.00043945904043978396,0.00044385230844223834,0.0008945201562688413,0.009932669401168824,0.004113435745239258,0.022980064153671268,0.0007231386214214759,0.0006753604628995807,0.0012413105239618167,1.946782098582805e-05,1.633310098931484e-05,3.4405129821508226e-05,3.146027500622646e-05,2.7716396282252073e-05,5.2769609147335034e-05,0.0007709348201751709,0.0006059408187866211,0.0016891658306121826,-6.492688019686409e-05,-9.137624507624619e-05,0.00019027781578443922,-0.017828082901888923,-0.023297563797258378,0.0441706996661486,14,36
grasp_close,random,0.25,50,0.0045545983821129185,0.0034645209884554117,0.007455471122100246,0.012183772299170632,0.006817499149638778,0.023474015725101452,0.003775828537356109,0.0034866884375132938,0.0049759392870830895,0.0004403090285794857,0.00045243206763561256,0.0008937446887624976,0.010093022584915162,0.004178136587142944,0.02294319272041321,0.0007443296615505231,0.0006721905303335668,0.0012679649454398242,3.0433815409584883e-05,2.4263235861048894e-05,5.006573605699122e-05,3.392816769280019e-05,3.055555298234257e-05,5.247000241985136e-05,0.0008673703670501709,0.0006560385227203369,0.0017910897731781006,-9.339671488967423e-05,-0.00010879082929793902,0.00017184360745118313,-0.020998413260603234,-0.03426456370457168,0.044196841717465754,11,39
grasp_close,random,0.5,50,0.004626583111491845,0.0035117123064699837,0.00754690803455894,0.01243029253229889,0.006820704282445471,0.023722431319280524,0.003791884685849012,0.00348277696027449,0.004984077843251477,0.00044363374654513585,0.00045713180800430956,0.0008981298312461724,0.01039381980895996,0.004338711500167847,0.023135197162628175,0.0008186409601697131,0.0007145560970053243,0.0013285315348301801,5.715900502662835e-05,4.5784927619457885e-05,0.0001081115883514627,4.172914109028955e-05,3.969468835829764e-05,6.49902974310916e-05,0.0011156558990478515,0.0007706284523010254,0.002047860622406006,-0.00016538144426860095,-0.00017200791078449303,0.0001925813720874769,-0.03450562818377137,-0.04496526972787408,0.05952368872426708,9,41
grasp_close,random,0.75,50,0.004742110849774109,0.0036302338973653505,0.007704523565642894,0.012771945619108833,0.006783504486168145,0.024150775884539313,0.003814745065039274,0.0035020408359726905,0.004999693481877186,0.00044914470531227176,0.00045744868949791466,0.0009031308312955654,0.010818289518356323,0.004569262266159058,0.02354736328125,0.0009524768705676595,0.0007808312718762222,0.0015197798867026063,8.854609311785958e-05,7.221322838249939e-05,0.00016803196811269105,5.298848809812549e-05,5.164529687114247e-05,7.58677182805352e-05,0.0014796173572540284,0.000990748405456543,0.002696359157562256,-0.0002809091825508648,-0.0002382542650160148,0.00013620911774034987,-0.058592770161055976,-0.070546839525786,0.044531977571506294,7,43
grasp_close,random,1.0,50,0.004900005979813272,0.0037214522050030016,0.007929136440661427,0.013203833065230536,0.00684525431715707,0.024692736178273087,0.00384309359438218,0.003525470187445099,0.005024014765462886,0.0004564700458248333,0.00046075077443517875,0.0008988509626289263,0.0113448965549469,0.0048542320728302,0.02414359450340271,0.0011449804464162701,0.000873990486148611,0.0018994822177087877,0.0001236765770586217,9.827089331800132e-05,0.00024828913013940544,6.722472260183367e-05,6.638297726970323e-05,9.966830163086628e-05,0.001967562437057495,0.0012739002704620361,0.003457266092300415,-0.0004388043125900278,-0.0003681000541061677,4.638147981650871e-05,-0.09272882052566354,-0.0995937331795099,0.016058527026366818,6,44
grasp_close,random,1.5,50,0.00532439019882146,0.003979298074540076,0.008529011621529437,0.014326126624932902,0.007270539680540674,0.02630175466386199,0.0039117654001617295,0.0035841118133540916,0.005088815759243456,0.00047627684152758484,0.00045785884443607066,0.0008768720601730364,0.012634446620941162,0.005564689636230469,0.025774145126342775,0.0016756639838501658,0.0013698837548176798,0.0028322706933196426,0.00020232272278040842,0.00016458322312756026,0.00042697431186783255,0.00010298515877620573,9.694868671772386e-05,0.00015339099497577234,0.003186395168304443,0.0018657445907592773,0.00578015446662903,-0.0008631885315982163,-0.0006636887535429621,-8.770524917874411e-05,-0.18712352015577627,-0.18168477292571716,-0.03803957201329136,4,46
grasp_close,real_to_sim,-0.5,50,0.008554935754010116,0.004824957681175947,0.015662753940159466,0.028249288833136214,0.009248328257374766,0.061658553020996064,0.005078397751682959,0.004881664411116147,0.006424571436350072,0.0006115015796296174,0.0006152891783946493,0.0011367957662127269,0.02555363893508911,0.006165057420730591,0.06139792203903199,0.004432396236070101,0.001774575987424949,0.008738683399924419,0.0013127798415472863,0.001223029956725556,0.001799753889713054,0.00018828581716120316,0.0001689877371025874,0.0002638127730941963,0.016002280712127684,0.002258807420730591,0.03796042203903199,-0.004093734086786872,-0.0015409150565389733,-0.0007262261853609575,-0.6005277679146487,-0.46647058582535833,-0.32623336162756034,0,50
grasp_close,real_to_sim,0.0,50,0.004526128547420108,0.003473494322284401,0.00743119938333149,0.012042009621159809,0.006820825190724815,0.023511986835391793,0.0037678090129450088,0.0035069355687405443,0.004948665795717057,0.00043945904043978396,0.00044385230844223834,0.0008945201562688413,0.009932669401168824,0.004113435745239258,0.022980064153671268,0.0007231386214214759,0.0006753604628995807,0.0012413105239618167,1.946782098582805e-05,1.633310098931484e-05,3.4405129821508226e-05,3.146027500622646e-05,2.7716396282252073e-05,5.2769609147335034e-05,0.0007709348201751709,0.0006059408187866211,0.0016891658306121826,-6.492688019686409e-05,-9.137624507624619e-05,0.00019027781578443922,-0.017828082901888923,-0.023297563797258378,0.0441706996661486,14,36
grasp_close,real_to_sim,0.25,50,0.003248756139921261,0.002725957632655933,0.0050243799045364915,0.007801584846791074,0.005322599789605748,0.014519965146696512,0.0030162268264504826,0.0027969727079292907,0.003999431060405906,0.000338480314403646,0.00034349835118944707,0.0007448356793141701,0.0061208951473236085,0.0031591057777404785,0.01395712494850159,0.0016588992379220039,0.0012782188960573106,0.0028394562327072317,0.0007496185133808658,0.0007008687086086376,0.0009794616026955866,0.00011152623149933766,0.00010169186596314486,0.0002065395688711874,0.004140630960464477,0.0016797780990600586,0.009730559587478638,0.0012124455273019826,0.0007108268968042566,0.0022858011372588294,0.22022937962042202,0.20217129610405682,0.31273171085607593,50,0
grasp_close,real_to_sim,0.5,50,0.0022154034299469967,0.0019366198747656357,0.0030969461224325187,0.004792676303855191,0.0036755639532279364,0.008154619867205467,0.0021070202794656752,0.0019996516399435,0.002756964788759604,0.0002251641277543652,0.00021758574638352718,0.00048514304858605857,0.003609951734542847,0.0020758211612701416,0.0076124012470245375,0.0026475479169435477,0.0017413580965542482,0.004678188219038957,0.0016588104364695768,0.0015168426311253788,0.002123346417111982,0.0002241563110250484,0.0002096136929859389,0.0004571326054150524,0.006651579141616821,0.002151578664779663,0.01595752239227295,0.0022457982372762475,0.0014594831859636953,0.004261655084613094,0.4390313859112561,0.4235149633161995,0.5745072450402716,50,0
grasp_close,real_to_sim,0.75,50,0.0013675948408333812,0.0011668961339074777,0.0018989583349707333,0.0025550459705426156,0.002266525694841361,0.0035313334371486114,0.0010635032855089827,0.0010111168089297503,0.0013497667627960243,0.0001159281942358587,9.906360458403359e-05,0.00021801775265996504,0.001866835355758667,0.0017825961112976074,0.0032049357891082765,0.0035888494018668014,0.0025777162182166694,0.0062140105489573005,0.002702306178780022,0.0024649484526275967,0.003519709575459529,0.0003349054879019393,0.000342652805902637,0.0006919006956573092,0.008397704362869263,0.0030054450035095215,0.020278072357177736,0.0030936068263898633,0.0022450381706200094,0.00594740218880879,0.6312083665287225,0.6584730862736785,0.7776514635896786,50,0
grasp_close,real_to_sim,1.0,50,0.0008207992677220659,0.0009338214029798978,0.0012007579963051118,0.001366644059555831,0.0015712570982114164,0.001962921587047156,1.9130282791842184e-05,1.741494221972125e-05,3.339016318354544e-05,4.383001592768364e-05,3.9662286285808794e-05,7.953025788670784e-05,0.0007251214981079102,0.0004616081714630127,0.0018071353435516358,0.0044807593199414795,0.0034540483001641274,0.00755318111843106,0.0037722925172085963,0.0035165043280549558,0.00501080822809863,0.0004324862235893418,0.0004374001121805538,0.0008989955195188319,0.009639911651611328,0.003842771053314209,0.023238611221313477,0.0036404023995011787,0.002835415645045601,0.006947891428927452,0.7545359624432405,0.7766911171905722,0.9195113639058924,50,0
grasp_close,real_to_sim,1.5,50,0.0020276414364709073,0.0020577443703146386,0.0026364630724490263,0.0032294175827259405,0.0030838437272386575,0.004207501793856521,0.002083936249289218,0.002080739419946747,0.002727256993416844,0.00016024921164586018,0.00012466475839860395,0.0003453583157046733,0.0017736148834228515,0.0014685094356536865,0.0034782409667968753,0.006117751085885368,0.005135463673942558,0.009713809486824102,0.005849549907261427,0.005593063985834005,0.007643970566977503,0.0005809929529187363,0.0005791567934846696,0.0012942974967885558,0.011305265426635742,0.005387753248214722,0.026555252075195313,0.0024335602307523365,0.001322102755828135,0.004927131987987626,0.4530930715892968,0.4304218564274377,0.6631600911080308,50,0
hold,orthogonal,-0.5,10,0.6833579591790585,0.7333773355764457,0.7721070841946035,0.851934143237847,0.8837402076233769,0.915674244541285,0.004501606036496288,0.004831438438312054,0.00522541602521338,0.015228631512836719,0.016155437567023753,0.0178021311692682,0.4181889593601227,0.4636223465204239,0.5117945253849029,0.008430521486964285,0.008437377944785635,0.011510072123371266,0.00012495402256380348,0.00013309248261462022,0.00016386996928230608,0.00029299800727825947,0.00026237576828612625,0.0005427132879311113,0.013199394941329956,0.014082551002502441,0.02455142736434936,0.0019526243016630307,0.001684789232424183,0.004215915138986467,0.002958137693971872,0.0030724919995414037,0.006348263343416333,7,3
hold,orthogonal,0.0,10,0.6850572708785438,0.7346839488370859,0.7756137436578815,0.8520803329449285,0.882234395804794,0.915480649532397,0.004472988557594789,0.004798627222425377,0.0051492037604986655,0.014948254777370818,0.015769125132002522,0.017497276620792233,0.4165211617946625,0.453702911734581,0.5338240265846252,0.0012048000288000897,0.0011694390873229319,0.0015426012133712326,1.7790911062860676e-05,1.6315560738809286e-05,2.8169262310349447e-05,3.882475261146877e-05,3.8814766120748545e-05,4.5920275101441634e-05,0.001490098237991333,0.0012511610984802246,0.002946379780769348,0.00025331260217786313,0.00033717097891888814,0.000871579248309251,0.00042356987856489363,0.0004445792496796066,0.0013282625309714003,6,4
hold,orthogonal,0.25,10,0.6831312560094704,0.7331108187472848,0.7736930758105528,0.8502994561356404,0.8802077728728369,0.9171470306578765,0.004445771206554999,0.004771113365732203,0.005138677973493433,0.014840729138604344,0.015610631562744393,0.017380835344894943,0.41310804933309553,0.44450731575489044,0.5275672554969788,0.00484134868717207,0.00471573319520926,0.006674849921210136,7.127671181084861e-05,6.799699161929922e-05,8.565900514916916e-05,0.00014061604546579376,0.00014618435713531968,0.00023801683440652236,0.008084847033023835,0.008725032210350037,0.013701978325843809,0.002179327471251086,0.002420675612446521,0.004109971037985881,0.0034591652351941534,0.0036876716859728037,0.008118787976998781,9,1
hold,orthogonal,0.5,10,0.679499051916224,0.7302452279966154,0.7703819845591139,0.8472770523367947,0.8773964329877074,0.9173945284875461,0.0044106911709931515,0.004737854464360812,0.005110133747994578,0.014754518117338527,0.015461996163927684,0.01727607212696046,0.40807901620864867,0.4327181279659271,0.5310324609279633,0.010031487232412935,0.009367954215119594,0.013200566250195299,0.0001452124274687695,0.00013578138166464048,0.0001916006958929718,0.0002506522712556017,0.00023406505591792263,0.0004504816275148725,0.01603257656097412,0.018398448824882507,0.02850706875324249,0.005811531564497574,0.006492709172455424,0.009657672913566537,0.009137902798993135,0.009421948932553303,0.017848312290958956,9,1
hold,orthogonal,0.75,10,0.6745592119195403,0.7263868304431904,0.7658837112154901,0.8433151978073947,0.8740220563717076,0.9165503218426635,0.0043705195317933964,0.004703296057199267,0.00503065113662861,0.014687781349655867,0.015331262571522048,0.017189142712439966,0.4017788082361221,0.41925570368766785,0.5328188240528107,0.01581670575558773,0.015559290594895192,0.019772115254121765,0.0002300470393148591,0.00022352661133423864,0.0003261651567501512,0.00035318792890948707,0.0003077562214019035,0.000633705783385911,0.024242529273033143,0.029492661356925964,0.04473504722118377,0.010751371561181427,0.011868575360571731,0.01664802389276969,0.016858661382402777,0.016654947834257625,0.02996077507972338,9,1
hold,orthogonal,1.0,10,0.6687464399967507,0.7218480370584693,0.7606960435693347,0.8386382451510203,0.8700407764302771,0.9153159627898961,0.004326792684807478,0.004670884577058856,0.004936952923110196,0.014638119645112357,0.015336044637142674,0.0171276783214697,0.3945647791028023,0.40476755797863007,0.5329156219959259,0.022027188382642875,0.022308167737462636,0.02662410760536155,0.00032574463344413313,0.00031892370400624266,0.0004776835683045578,0.00044720209539239814,0.00036485492132660156,0.0007901435728132318,0.03258291929960251,0.0399673730134964,0.06174453794956207,0.01656414348397085,0.0180688686688798,0.024550659464556097,0.02592258544513214,0.025665816043394796,0.04378889089730932,9,1
hold,orthogonal,1.5,10,0.6556003909695561,0.7116955387578526,0.7490512734628949,0.828614678714487,0.8608134575043573,0.9122830597412769,0.004238483995418664,0.004614942335684,0.004798634676226035,0.01456853067364502,0.015341526495375755,0.017053951032326545,0.37880564481019974,0.37575380504131317,0.5298867225646973,0.035626040892889135,0.03590243872358556,0.042038962216766416,0.0005395507653803931,0.000532258226424725,0.0008074941596809721,0.0006265359638444547,0.0004784783186943352,0.0011147007563331879,0.04991921633481979,0.05894620716571808,0.0952258288860321,0.02971019251116542,0.03172282776938429,0.04198450458790922,0.04633958681719164,0.046215978335001656,0.07505292217464411,9,1
hold,random,-0.5,10,0.6813225803807601,0.7319238169533329,0.7771837607808223,0.8466316374344265,0.8808363438152635,0.9134015417981455,0.004431548638112536,0.0047549973960322005,0.005179706919019067,0.01491957803288603,0.01603793175242762,0.017125228655337638,0.4138901695609093,0.45783378183841705,0.5303116202354431,0.007615593990804877,0.006813682401451375,0.011181390303208331,0.00016285827574861106,0.000179069340652354,0.00021232206412230396,0.00030328412752654934,0.0002880864242471856,0.000491394567582637,0.009875614941120148,0.008046090602874756,0.019029903411865234,0.003988003099961423,0.0017678130270099013,0.009837931443202526,0.007661619357870677,0.0026396259898683284,0.01567614207320214,7,3
hold,random,0.0,10,0.6850572708785438,0.7346839488370859,0.7756137436578815,0.8520803329449285,0.882234395804794,0.915480649532397,0.004472988557594789,0.004798627222425377,0.0051492037604986655,0.014948254777370818,0.015769125132002522,0.017497276620792233,0.4165211617946625,0.453702911734581,0.5338240265846252,0.0012048000288000897,0.0011694390873229319,0.0015426012133712326,1.7790911062860676e-05,1.6315560738809286e-05,2.8169262310349447e-05,3.882475261146877e-05,3.8814766120748545e-05,4.5920275101441634e-05,0.001490098237991333,0.0012511610984802246,0.002946379780769348,0.00025331260217786313,0.00033717097891888814,0.000871579248309251,0.00042356987856489363,0.0004445792496796066,0.0013282625309714003,6,4
hold,random,0.25,10,0.6842209445786339,0.7338888746174186,0.7728462599643919,0.8528281829546547,0.881747349148896,0.9144197784202087,0.004479861642305193,0.004810183466111674,0.005191642109475281,0.014991291612505966,0.015662396808610292,0.01771332136699011,0.4154154762625694,0.44743503630161285,0.5239919483661651,0.003877190104651503,0.0037436082338237944,0.005233087421591465,7.907158025482409e-05,7.267794767606292e-05,0.0001347041686763322,0.00014973288351946508,0.0001468091104190527,0.00023557883603374068,0.005825553834438324,0.006314530968666077,0.009946441650390624,0.0010896389020877417,0.0015261295728197233,0.0037963470166518243,0.001020753982576084,0.0019968984903940895,0.005183829134161818,7,3
