condition,pair_id,vision_gap,projector_gap,hidden_gap,action_gap,chunk_max_l2,first_action_l2,translation_gap,rotation_gap,gripper_gap,sensitive_energy,null_energy,sensitive_ratio
K0_P4_letterbox,episode_000004_000026,83.91141448539747,8.596171872136624,233.9114866207516,0.3325404594397624,0.5634814722078262,0.5634814722078262,0.0022231534734752562,0.0007685202119665089,0.5634765625,54.43255742354514,227.4899564056895,0.23270579059590366
K0_P4_letterbox,episode_000004_000027,80.83199196600748,8.297444643726562,207.76592257884536,0.05983790344863532,0.12890755417755193,0.01172953809463664,0.00035647877325389383,0.00035480309363298304,0.01171875,31.963276396505307,205.2925413819006,0.1538427283924558
K0_P4_letterbox,episode_000004_000028,80.18336918659901,8.233735975370864,200.22063748846531,0.060513693619755615,0.12890836813573053,0.027347931279817158,0.0003627115678777828,0.0003116432922901359,0.02734375,28.83622570135708,198.13322730826303,0.1440222449747136
K0_P4_letterbox,episode_000004_000029,80.22229931607922,8.232780658057465,207.0442116222256,0.08010072568991979,0.15625693532317908,0.09375098344336555,0.00038813034166954935,0.00018371563917841686,0.09375,37.155786400222,203.6829720503165,0.1794582234832854
K0_P4_letterbox,episode_000004_000030,81.24360193353739,8.29442674968805,210.51562144509793,0.09025019403312501,0.16797923364644343,0.12890902004830357,0.0007901405053775728,0.0002997311014769448,0.12890625,46.2429905689544,205.37383644382592,0.2196653637935106
K0_P4_letterbox,episode_000004_000031,82.06088582012477,8.396481080202438,211.75107632224962,0.09182965212837076,0.16797912329784231,0.12890909032157402,0.0007916152193984353,0.0003249981809870245,0.12890625,45.91787752600439,206.71252223108797,0.21684837840505275
K0_P4_letterbox,episode_000004_000032,81.70603755666707,8.358648360476602,211.52283878837713,0.09576100212831226,0.17579298368773116,0.1328156442572443,0.0008530877429157115,0.00032778730871418406,0.1328125,47.212692387653874,206.18650054405248,0.22320375737245515
K0_P4_letterbox,episode_000004_000033,81.89936582047538,8.377536011279549,212.10917399266418,0.09731220803072854,0.1757926684133296,0.14062851491374417,0.0008946558432293028,0.00043378885110181386,0.140625,46.943985747941035,206.84913317185402,0.2213199215492895
K0_P4_letterbox,episode_000004_000034,80.96433842531536,8.317274467748831,211.30783727904077,0.08734637399022463,0.1601690393374424,0.12500302665048335,0.0008068754326437699,0.0003249981809870245,0.125,45.59101409583109,206.3309514572627,0.21575638027862765
K0_P4_letterbox,episode_000004_000035,81.58385015551737,8.362193252755155,210.71783860293706,0.09184658158325248,0.16797963957901998,0.12500257572095191,0.000732456382703582,0.00032778730871418406,0.125,46.306129861223745,205.5668987039716,0.21975419911401042
K0_P4_letterbox,episode_000004_000036,81.4645080438006,8.305696805086907,211.1463703810757,0.08560344136743228,0.1523564883000787,0.12109640324524783,0.0007315362967163275,0.00032778730871418406,0.12109375,45.3343722456349,206.2221724698792,0.21470590360523698
K0_P4_letterbox,episode_000004_000037,80.84767445273175,8.193709946778897,208.40910955731,0.08556878470483226,0.15626166943287378,0.12109544061490284,0.000549549028936141,0.00032778730871418406,0.12109375,44.49259900603348,203.60443408766702,0.21348682454688264
K0_P4_letterbox,episode_000004_000038,80.11266588508613,8.072501756023954,205.63412982935142,0.07622170951738008,0.1445430152616002,0.0976572042992825,0.00036993373564705014,0.00022256801327016063,0.09765625,40.10250916559884,201.68585500549517,0.19501874129006946
K0_P4_letterbox,episode_000004_000039,79.9687003407202,7.813637300722492,183.06161263158933,0.02645118099434248,0.07422433874795954,0.01174474444866652,0.0007432201667214866,0.00023988410902253687,0.01171875,28.7977642653368,180.78230774220182,0.15731186812656442
K0_P4_letterbox,episode_000004_000040,71.81243849760628,7.588888945778453,173.76879707173208,0.021387119287801813,0.04688427292659587,0.023440295476914178,0.0001467885512380956,0.000330906204639044,0.0234375,27.398613850597076,171.59519455632397,0.15767280612115234
K0_P4_letterbox,episode_000004_000041,67.94498002901913,7.294384566945986,170.4347390052608,0.02789405178818647,0.07423011774214514,0.07423011774214514,0.001110741959549617,0.0006736325033182107,0.07421875,15.446081848127871,169.73337566705112,0.09062754423352094
K0_P4_letterbox,episode_000004_000042,67.70880337027664,6.877194991807348,171.25286237675596,0.019157172621912126,0.0781352229514319,0.0781352229514319,0.0011688337292099919,0.00048090371534301835,0.078125,14.481589626232362,170.63946329653498,0.0845626135834909
K0_P4_letterbox,episode_000004_000043,66.79949359616114,6.91069036812658,167.2072433159422,0.019052110171552276,0.07032131485872069,0.07032131485872069,0.0010038912248692435,0.00048152841864353683,0.0703125,13.552782992141909,166.6570859294156,0.08105380319280542
K0_P4_letterbox,episode_000004_000044,66.35231511162718,6.88532641210893,167.3801011896475,0.019746451964768992,0.07032250394747655,0.07032250394747655,0.0010839905787846165,0.00048152841864353683,0.0703125,13.590207726083687,166.8274693454844,0.08119368807577376
K0_P4_letterbox,episode_000005_000000,49.68176316565386,4.872945098582986,160.18185987639816,0.10581420631853367,0.19629461171522747,0.037548807401151955,0.0021268452233248847,0.007733749772916249,0.03668212890625,20.339123267543762,158.88533065758372,0.12697519733656565
