feature,frame,episode_id,progress,before_cosine_distance,after_cosine_distance,cosine_improvement,before_l2,after_l2,l2_improvement,shift_norm
vision_backbone.output,episode_000004_000020,episode_000004,20,0.1511067188003321,0.04485403952272704,0.10625267927760507,83.69260471611608,47.312079113930736,36.380525602185344,70.23580424168065
vision_backbone.output,episode_000004_000021,episode_000004,21,0.1719514517946813,0.05268353408664128,0.11926791770804002,89.47625197688356,51.685231467410176,37.791020509473384,71.88613578393999
vision_backbone.output,episode_000004_000022,episode_000004,22,0.226060282750428,0.05586859664277488,0.17019168610765312,109.1983696439013,56.345206467403194,52.85316317649811,73.60341341947006
vision_backbone.output,episode_000004_000023,episode_000004,23,0.21689319893894365,0.05758128332150325,0.1593119156174404,107.11098620846045,56.731613758506136,50.37937244995431,75.34617880425782
vision_backbone.output,episode_000004_000024,episode_000004,24,0.2076831373073228,0.051193215344548904,0.1564899219627739,106.6413706423571,54.46206180669401,52.17930883566309,77.21552749942283
vision_backbone.output,episode_000004_000025,episode_000004,25,0.20178887185719363,0.045032575366628524,0.1567562964905651,106.77096298017402,51.93386140770161,54.837101572472406,79.34669592495561
vision_backbone.output,episode_000004_000026,episode_000004,26,0.20103920600476755,0.04228562992108087,0.15875357608368668,106.88381638843299,50.522692750443404,56.361123637989586,81.72619984121086
vision_backbone.output,episode_000004_000027,episode_000004,27,0.1760419437981514,0.03451376269427453,0.14152818110387688,102.54057702167101,46.935662886773244,55.60491413489777,83.77152595076055
vision_backbone.output,episode_000004_000028,episode_000004,28,0.18370957066645976,0.03280498595598835,0.1509045847104714,104.86645052025759,45.850138524089004,59.01631199616858,85.67772669710696
vision_backbone.output,episode_000004_000029,episode_000004,29,0.18879736267938518,0.03277191184781236,0.15602545083157282,106.2698389142645,45.693586307721006,60.57625260654349,87.17537714557757
vision_backbone.output,episode_000004_000030,episode_000004,30,0.1952078333458982,0.031661467959967604,0.1635463653859306,108.42939587873106,45.12228446809381,63.30711141063725,88.25162086358947
vision_backbone.output,episode_000004_000031,episode_000004,31,0.19182777140470497,0.03086752156863315,0.16096024983607182,107.30718234368535,44.518870716252835,62.78831162743252,89.02861685025373
vision_backbone.output,episode_000004_000032,episode_000004,32,0.19519228001886169,0.030929167872730923,0.16426311214613076,108.15443011542558,44.53049595498054,63.623934160445046,89.52801501929379
vision_backbone.output,episode_000004_000033,episode_000004,33,0.19760632435234748,0.031509643270803855,0.16609668108154363,109.15413135432593,45.12414306480305,64.02998828952288,89.91009587556168
vision_backbone.output,episode_000004_000034,episode_000004,34,0.19442011382366764,0.03145869648486488,0.16296141733880276,107.96594904702623,45.01310814023548,62.95284090679075,89.73924293548936
vision_backbone.output,episode_000004_000035,episode_000004,35,0.1975958699419632,0.03205259367364055,0.16554327626832266,108.98775002245473,45.48475989067625,63.50299013177848,89.14859935254681
vision_backbone.output,episode_000004_000036,episode_000004,36,0.1954773502513334,0.032750805139143524,0.16272654511218987,108.41994933821229,46.027887719843164,62.39206161836913,87.83904601982935
vision_backbone.output,episode_000004_000037,episode_000004,37,0.19460621458427807,0.036334546518823396,0.15827166806545467,108.43297725084332,48.596993654015215,59.83598359682811,85.86981802124724
vision_backbone.output,episode_000004_000038,episode_000004,38,0.1803736745416804,0.03355309706641829,0.14682057747526212,104.58425391665307,46.802286904986204,57.781967011666865,84.08064859753941
vision_backbone.output,episode_000004_000039,episode_000004,39,0.18656032382736332,0.04381188396481228,0.14274843986255104,104.31172482579063,52.400559184853485,51.91116564093715,82.24452117701364
vision_backbone.output,episode_000004_000040,episode_000004,40,0.18104426306914145,0.031566244580359504,0.14947801848878195,101.4602746588227,44.000514944579,57.459759714243695,80.37905207425986
vision_backbone.output,episode_000004_000041,episode_000004,41,0.1474354710598863,0.04647216800016041,0.1009633030597259,85.8474321266793,51.3953513556133,34.452080771065994,79.34156216442712
vision_backbone.output,episode_000004_000042,episode_000004,42,0.15191828926178408,0.04249544136577532,0.10942284789600876,88.64875002488257,49.49333745181102,39.15541257307155,78.61862705473297
vision_backbone.output,episode_000004_000043,episode_000004,43,0.14366561166913072,0.04413606970764783,0.09952954196148289,85.7062738376508,50.37040401237602,35.33586982527478,77.71881081580878
vision_backbone.output,episode_000004_000044,episode_000004,44,0.1415111828635378,0.04478672390091454,0.09672445896262327,85.12927940382245,50.79271065299151,34.33656875083094,76.6798763980981
vision_backbone.output,episode_000005_000000,episode_000005,0,0.07042181743121789,0.009788605506963477,0.060633211924254415,59.71541736113569,22.89729874294308,36.818118618192614,59.372557394890094
vision_backbone.output,episode_000005_000001,episode_000005,1,0.0712231172353609,0.009747649687392501,0.0614754675479684,60.06656595120828,22.842675722688064,37.22389022852022,59.17665502852201
vision_backbone.output,episode_000005_000002,episode_000005,2,0.07164140191392465,0.009872682058507665,0.06176871985541699,60.16125325963284,23.002176023522523,37.15907723611032,58.917410914155916
vision_backbone.output,episode_000005_000003,episode_000005,3,0.07291332697288855,0.010470190118689437,0.06244313685419911,60.51522355561466,23.72881173367642,36.786411821938245,58.759948222310584
vision_backbone.output,episode_000005_000004,episode_000005,4,0.0765015089889931,0.015006954392465577,0.06149455459652753,61.73733613722549,28.30623305779107,33.43110307943442,58.59578162965364
vision_backbone.output,episode_000005_000005,episode_000005,5,0.07969709807498748,0.019654656751635247,0.060042441323352236,63.12050773826835,32.427915511315454,30.692592226952897,58.56640765111047
vision_backbone.output,episode_000005_000006,episode_000005,6,0.0811490511714732,0.02773771185974916,0.05341133931172404,63.82603001516931,38.941695955838654,24.884334059330655,58.625144356206015
vision_backbone.output,episode_000005_000007,episode_000005,7,0.09771474730771124,0.03101208814858103,0.0667026591591302,70.15721705215651,40.66697384904001,29.4902432031165,58.57951600258681
vision_backbone.output,episode_000005_000008,episode_000005,8,0.09919792992868337,0.03861422048145091,0.06058370944723246,70.92917870412184,45.15415468347404,25.7750240206478,58.09537834484318
vision_backbone.output,episode_000005_000009,episode_000005,9,0.1276494685898656,0.05139913179135269,0.0762503367985129,80.21659075794716,51.93539327535397,28.281197482593193,57.865570263083114
vision_backbone.output,episode_000005_000010,episode_000005,10,0.15307672603898925,0.06504568945247247,0.08803103658651679,87.6885022981382,58.517522603316785,29.17097969482142,57.66078090558024
vision_backbone.output,episode_000005_000011,episode_000005,11,0.14946952526591273,0.06267520914652502,0.0867943161193877,86.42617352686011,57.284277196810265,29.141896330049846,57.62246934195721
vision_backbone.output,episode_000005_000012,episode_000005,12,0.15904994177598453,0.06972126630796371,0.08932867546802081,87.96926384192182,59.59973020270156,28.369533639220258,58.209009642510644
vision_backbone.output,episode_000005_000013,episode_000005,13,0.1542437678561106,0.05971331322717499,0.09453045462893561,86.84885555410433,55.37430270516751,31.474552848936824,58.96998705377152
vision_backbone.output,episode_000005_000014,episode_000005,14,0.1486783196241256,0.05974758658229695,0.08893073304182864,84.39109423831421,54.77033531072527,29.620758927588938,59.93756020147573
vision_backbone.output,episode_000005_000015,episode_000005,15,0.1421836340976652,0.054686936198789615,0.0874966978988756,82.56077156930489,52.44888351391914,30.111888055385748,60.934549474960455
vision_backbone.output,episode_000005_000016,episode_000005,16,0.14455857560899432,0.05511017015682862,0.0894484054521657,82.80514648761584,52.45133309624049,30.353813391375354,62.14799111342773
vision_backbone.output,episode_000005_000017,episode_000005,17,0.14110460081634313,0.054097384490648714,0.08700721632569441,81.71380505399466,51.98227864683963,29.73152640715503,63.95418516680161
vision_backbone.output,episode_000005_000018,episode_000005,18,0.1451493118078082,0.05381074640180339,0.09133856540600482,82.22076181338508,51.539904397390146,30.680857415994936,66.02708915306164
vision_backbone.output,episode_000005_000019,episode_000005,19,0.15188726348111448,0.05039580516134212,0.10149145831977235,86.33649761873298,51.23627210792411,35.10022551080887,68.25007800788218
vision_backbone.output,episode_000005_000020,episode_000005,20,0.18278121326502594,0.05703358995213581,0.12574762331289013,96.82569936250508,55.81321955362868,41.0124798088764,70.3019106632073
vision_backbone.output,episode_000005_000021,episode_000005,21,0.2345385779471567,0.07868752693555348,0.15585105101160324,109.61141143481798,65.61436653173052,43.997044903087456,72.29147751208325
vision_backbone.output,episode_000005_000022,episode_000005,22,0.2201184096029154,0.06465579276723155,0.15546261683568385,107.40335314143667,60.05661318951747,47.3467399519192,74.10082053486533
vision_backbone.output,episode_000005_000023,episode_000005,23,0.19455976448976853,0.05527700590725315,0.13928275858251538,102.62997958300436,56.96383997027261,45.66613961273175,75.82355136242944
vision_backbone.output,episode_000005_000024,episode_000005,24,0.20401018010095495,0.05376282901053664,0.1502473510904183,105.43708664280959,56.06586569126283,49.37122095154676,77.67781635125439
vision_backbone.output,episode_000005_000025,episode_000005,25,0.16932022948045578,0.04565261611929128,0.1236676133611645,96.63245392482999,52.042880394953976,44.58957352987601,80.03929555384437
vision_backbone.output,episode_000005_000026,episode_000005,26,0.16694659185804073,0.041970927104303946,0.12497566475373678,95.29248347124496,50.103567225178104,45.18891624606686,82.83890344149992
vision_backbone.output,episode_000005_000027,episode_000005,27,0.17522157045228248,0.041581940823856134,0.13363962962842635,97.69760871290688,50.4339475579987,47.263661154908185,85.56610015190434
vision_backbone.output,episode_000005_000028,episode_000005,28,0.1835460133476522,0.04147662108273631,0.14206939226491588,99.91000172230406,50.225772623038715,49.684229099265345,87.67491049143595
vision_backbone.output,episode_000005_000029,episode_000005,29,0.18560741268077574,0.04047209909459948,0.14513531358617626,100.54057939362662,49.798496415467326,50.74208297815929,89.3827065808208
vision_backbone.output,episode_000005_000030,episode_000005,30,0.1852804523990894,0.040745060778344055,0.14453539162074536,100.97343014477782,50.40315413774673,50.57027600703109,90.73652479601701
vision_backbone.output,episode_000005_000031,episode_000005,31,0.18752112695523793,0.0399952200395397,0.14752590691569822,101.5917500915648,50.06075006816517,51.531000023399635,91.64387532322402
vision_backbone.output,episode_000005_000032,episode_000005,32,0.1862128087164533,0.039845982788194956,0.14636682592825834,101.54572864250831,50.24040717758396,51.30532146492435,92.24342183770595
vision_backbone.output,episode_000005_000033,episode_000005,33,0.18534365745242998,0.04006873690565038,0.1452749205467796,100.81029161179355,50.3163993548002,50.49389225699335,92.70968732388314
vision_backbone.output,episode_000005_000034,episode_000005,34,0.180780725543783,0.039884099929152206,0.1408966256146308,99.33573887591577,50.71790299735103,48.61783587856473,92.74711880663916
vision_backbone.output,episode_000005_000035,episode_000005,35,0.182363058495299,0.040876702758917194,0.1414863557363818,99.69002063997455,51.372014234107,48.31800640586755,92.34766768004592
vision_backbone.output,episode_000005_000036,episode_000005,36,0.1860788419056728,0.048339268643668665,0.13773957326200414,101.06314763289875,56.1333379029592,44.92980972993955,90.69816193870969
vision_backbone.output,episode_000005_000037,episode_000005,37,0.20545250706477658,0.0597924599615024,0.14566004710327418,104.87277098758157,60.552576005386484,44.32019498219509,88.47300807067666
vision_backbone.output,episode_000005_000038,episode_000005,38,0.22052529462032378,0.07284087572299425,0.14768441889732953,110.09035664601056,65.97397312229302,44.116383523717545,85.95660389947976
vision_backbone.output,episode_000005_000039,episode_000005,39,0.1839527912000859,0.0597315550699824,0.1242212361301035,98.29145498666436,59.08813996679574,39.203315019868626,83.55324959679591
vision_backbone.output,episode_000005_000040,episode_000005,40,0.1825186553540925,0.06841012990048434,0.11410852545360817,97.56384703805278,62.79191837821628,34.771928659836504,81.47238984610209
vision_backbone.output,episode_000005_000041,episode_000005,41,0.1777053986841095,0.0737719938875826,0.10393340479652691,94.05819908347787,63.90521447930888,30.152984604168992,80.14864352319131
vision_backbone.output,episode_000005_000042,episode_000005,42,0.1694288931429535,0.07246094681050907,0.09696794633244443,91.78961764114283,63.47431234377183,28.315305297370998,79.07638376833964
projector.output,episode_000001_000000,episode_000001,0,0.03371589438198319,0.005497524888848027,0.028218369493135165,6.701843482869587,2.583171201678675,4.118672281190912,6.385508373618356
projector.output,episode_000001_000001,episode_000001,1,0.03417019184871839,0.005609270370542374,0.028560921478176016,6.681154762643824,2.6252473491333927,4.055907413510431,6.429928776874144
projector.output,episode_000001_000002,episode_000001,2,0.03489843036812024,0.005752419626510408,0.02914601074160983,6.709409567615898,2.675623441620356,4.033786125995542,6.427124165832362
projector.output,episode_000001_000003,episode_000001,3,0.03557879640833661,0.005800326421218194,0.029778469987118417,6.684747821313954,2.7477440086047253,3.937003812709229,6.462156982222845
projector.output,episode_000001_000004,episode_000001,4,0.03759128439769843,0.006393071105799897,0.031198213291898536,7.002050927716345,2.8638956744151147,4.13815525330123,6.547562636347984
projector.output,episode_000001_000005,episode_000001,5,0.038604836103070084,0.006888039875181939,0.031716796227888144,7.271338249890056,2.917290494492026,4.35404775539803,6.6480699308397
projector.output,episode_000001_000006,episode_000001,6,0.038864402206087445,0.00932579666295974,0.029538605543127705,6.987540147009158,3.4454956317806587,3.542044515228499,6.802620997696012
projector.output,episode_000001_000007,episode_000001,7,0.039220333655797135,0.009587736967268667,0.029632596688528468,6.975252277473717,3.544605415194394,3.430646862279323,6.965592021661397
projector.output,episode_000001_000008,episode_000001,8,0.04476321412708073,0.01100744640966822,0.03375576771741251,7.285990060525651,3.5491330148088607,3.7368570457167904,7.127981223609274
projector.output,episode_000001_000009,episode_000001,9,0.047210834956207814,0.014937101277541665,0.03227373367866615,7.6572891083838535,4.14916101484593,3.5081280935379233,7.3582040432805425
projector.output,episode_000001_000010,episode_000001,10,0.05209330761238029,0.016020510951020972,0.03607279666135932,7.586902873097893,4.56414733559397,3.0227555375039232,7.6077686310555235
projector.output,episode_000001_000011,episode_000001,11,0.047823636718052454,0.014878337917498596,0.03294529880055386,7.549277413817086,4.806539169550057,2.74273824426703,7.879458763661074
projector.output,episode_000001_000012,episode_000001,12,0.042612682997164586,0.012503021058542951,0.030109661938621635,7.220592880825669,4.368817035917498,2.851775844908171,8.183256300620297
projector.output,episode_000001_000013,episode_000001,13,0.04864748527488838,0.017490310760249317,0.031157174514639063,7.5492860582636165,4.77654354606194,2.7727425122016767,8.524954878216093
projector.output,episode_000001_000014,episode_000001,14,0.051802083964199275,0.02263907480740812,0.029163009156791153,7.678614401057291,5.624432344290233,2.0541820567670577,8.798043396714506
projector.output,episode_000001_000015,episode_000001,15,0.051699072061718976,0.0254195892669683,0.026279482794750675,7.419375913651632,6.189367147890612,1.2300087657610206,9.038730261057074
projector.output,episode_000001_000016,episode_000001,16,0.05882524294775526,0.02572735430737505,0.03309788864038021,8.374677193159533,5.874477500303751,2.500199692855782,9.284971664356972
projector.output,episode_000001_000017,episode_000001,17,0.06041127725309825,0.02150983556515118,0.03890144168794707,8.266218297361432,5.591343829600128,2.6748744677613034,9.612075365252439
projector.output,episode_000001_000018,episode_000001,18,0.05334736492850456,0.02097799686990731,0.03236936805859725,7.773444693072763,5.8515510068958685,1.9218936861768947,9.861618312518155
projector.output,episode_000001_000019,episode_000001,19,0.05357357938387519,0.02316122370953877,0.030412355674336422,7.893421540586207,6.066988006462038,1.8264335341241686,10.108823540210938
projector.output,episode_000001_000020,episode_000001,20,0.05319230496948035,0.02497604773554385,0.028216257233936504,7.937306694467694,6.3057626904957225,1.631544003971972,10.297837362854853
projector.output,episode_000001_000021,episode_000001,21,0.05270790479997722,0.02511837750501078,0.027589527294966443,8.06819451324767,6.253472334165391,1.8147221790822794,10.431633523107793
projector.output,episode_000001_000022,episode_000001,22,0.05398808148666667,0.03129532658318024,0.022692754903486434,8.232764344621192,6.794497780598858,1.4382665640223333,10.548886239412214
projector.output,episode_000001_000023,episode_000001,23,0.06721837889728166,0.022968067008615867,0.044250311888665794,9.815600225630627,5.583245067059118,4.232355158571509,10.681727216295426
projector.output,episode_000001_000024,episode_000001,24,0.09381809330149837,0.021475614883918692,0.07234247841757968,11.027483430700592,5.0621458827362265,5.965337547964365,10.816563161974686
projector.output,episode_000001_000025,episode_000001,25,0.11383173676264924,0.020054456434276835,0.0937772803283724,11.525173005718523,4.706045938438821,6.819127067279702,10.980109956693536
projector.output,episode_000001_000026,episode_000001,26,0.11856909777429936,0.014874796766578324,0.10369430100772103,11.96318245721818,4.067322305969997,7.895860151248183,11.129770752378604
projector.output,episode_000001_000027,episode_000001,27,0.11250029571247533,0.015070670172732004,0.09742962553974333,12.08352030760074,4.195958186960641,7.887562120640099,11.24663403386953
projector.output,episode_000001_000028,episode_000001,28,0.10379729874588339,0.020904172175843616,0.08289312657003978,11.582251264396824,4.8510776798288315,6.731173584567992,11.272178432619668
projector.output,episode_000001_000029,episode_000001,29,0.10236514880025949,0.021394652528690328,0.08097049627156916,11.659612250747296,4.939359810386818,6.720252440360478,11.363005371935305
projector.output,episode_000001_000030,episode_000001,30,0.10229812853838871,0.018920427267362094,0.08337770127102662,11.497572157991291,4.636488582919508,6.861083575071783,11.459447982333941
projector.output,episode_000001_000031,episode_000001,31,0.11251423524991822,0.018717040610966573,0.09379719463895164,11.809185179882768,4.617264013605592,7.191921166277176,11.531265266052136
projector.output,episode_000001_000032,episode_000001,32,0.10899667296951998,0.018145408933012197,0.09085126403650778,11.615071550496747,4.523088063232119,7.091983487264629,11.582442209226551
projector.output,episode_000001_000033,episode_000001,33,0.11144019252548365,0.0172894994851579,0.09415069304032575,11.83329929593917,4.444101351212556,7.3891979447266145,11.673592665517166
projector.output,episode_000001_000034,episode_000001,34,0.1101553988246976,0.016302904833275345,0.09385249399142226,11.757615566113554,4.327257808201782,7.430357757911771,11.702830136392498
projector.output,episode_000001_000035,episode_000001,35,0.11300301381856559,0.015545845803580427,0.09745716801498516,12.005525865450128,4.2388122224244915,7.7667136430256365,11.698573046510253
projector.output,episode_000001_000036,episode_000001,36,0.10925669188012044,0.014677206067775783,0.09457948581234465,11.759322932945564,4.12473369656882,7.634589236376743,11.553793502439722
projector.output,episode_000001_000037,episode_000001,37,0.11169331597842047,0.013878000966008108,0.09781531501241236,11.901797682902304,4.021492691491599,7.880304991410704,11.39545044432012
projector.output,episode_000001_000038,episode_000001,38,0.11208252857148215,0.013235146793865726,0.09884738177761643,11.958600958362156,3.9208228371596743,8.037778121202482,11.257239712275924
projector.output,episode_000001_000039,episode_000001,39,0.1087716431422241,0.012430574855843979,0.09634106828638012,11.538679758537086,3.7845176687492277,7.754162089787858,11.135339761118116
projector.output,episode_000001_000040,episode_000001,40,0.09385232131325372,0.017062349370940533,0.07678997194231318,10.767138963210925,4.537263437224627,6.229875525986298,11.06033379656532
projector.output,episode_000001_000041,episode_000001,41,0.09675631507342586,0.033051989618906985,0.06370432545451887,11.766476513512078,6.394138332141598,5.3723381813704805,10.95827180296894
projector.output,episode_000001_000042,episode_000001,42,0.06270535051351234,0.03748784127559879,0.02521750923791355,7.938655009437216,7.936415968451718,0.0022390409854979865,10.899909030247215
projector.output,episode_000001_000043,episode_000001,43,0.06187417108623694,0.040480894041895366,0.021393277044341574,8.353906168711724,7.956383684480789,0.39752248423093484,10.845884165970773
projector.output,episode_000001_000044,episode_000001,44,0.05614350589509076,0.03782753137088146,0.0183159745242093,7.746263507275941,8.146134292005875,-0.3998707847299343,10.704102613300172
projector.output,episode_000001_000045,episode_000001,45,0.05514352718302984,0.035967929559044376,0.019175597623985463,7.6074523436807935,8.06790427135717,-0.46045192767637655,10.543866303947144
projector.output,episode_000002_000000,episode_000002,0,0.03188729890172326,0.003919973209586924,0.027967325692136336,6.216420634526599,2.2301047423539093,3.9863158921726893,6.459574209671937
projector.output,episode_000002_000001,episode_000002,1,0.0320405337807077,0.003850600787014935,0.028189932993692768,6.1751056524978125,2.2716208207684074,3.903484831729405,6.479171503533442
projector.output,episode_000002_000002,episode_000002,2,0.0329172044976932,0.004258023076908701,0.028659181420784496,6.2192021231963475,2.408316441250443,3.8108856819459045,6.4523092524461525
projector.output,episode_000002_000003,episode_000002,3,0.03316376746355543,0.004951036109403173,0.028212731354152254,6.187844028979118,2.691493256809783,3.4963507721693348,6.499486297702454
projector.output,episode_000002_000004,episode_000002,4,0.03535783454714314,0.006622785922382413,0.02873504862476073,6.604007829082783,3.017905370915794,3.586102458166989,6.5770868457884575
projector.output,episode_000002_000005,episode_000002,5,0.04071062514678381,0.007872172567366054,0.032838452579417754,7.199192357169513,3.1398966189643254,4.059295738205187,6.671424873469745
projector.output,episode_000002_000006,episode_000002,6,0.0403436277957504,0.008746124320427873,0.03159750347532253,7.331315233223009,3.2787789000043195,4.05253633321869,6.818435524287536
projector.output,episode_000002_000007,episode_000002,7,0.03970071714411094,0.00845865418138736,0.031242062962723582,7.651618059810495,3.2774543384957764,4.374163721314719,6.973652437372028
projector.output,episode_000002_000008,episode_000002,8,0.047043476232264125,0.013071316637073727,0.0339721595951904,7.348689523319752,4.209557093645925,3.139132429673827,7.1304633344195665
projector.output,episode_000002_000009,episode_000002,9,0.048332293743410415,0.010856820999371797,0.03747547274403862,8.056628829295889,3.6974181524787757,4.3592106768171135,7.329199229086215
projector.output,episode_000002_000010,episode_000002,10,0.04995827668618347,0.012512501569883816,0.03744577511629965,8.13565045127227,4.2101106254256155,3.925539825846654,7.511549958387392
projector.output,episode_000002_000011,episode_000002,11,0.04357942371357315,0.012701382356419821,0.03087804135715333,7.535264239719752,4.675277131386546,2.859987108333206,7.7490506307441525
projector.output,episode_000002_000012,episode_000002,12,0.039858408922818445,0.012454953826040449,0.027403455096777996,7.373500917662189,4.553342129580305,2.8201587880818835,8.019614992353308
projector.output,episode_000002_000013,episode_000002,13,0.042633210018525824,0.015904668188646442,0.026728541829879382,7.578789295644545,5.067954691912657,2.5108346037318876,8.322259686167483
projector.output,episode_000002_000014,episode_000002,14,0.0533714305104066,0.016686773757868978,0.036684656752537625,8.483688850302254,5.014493210581481,3.4691956397207733,8.533545879364187
projector.output,episode_000002_000015,episode_000002,15,0.049820359229632794,0.01973887704242383,0.030081482187208963,9.22789867534299,5.0149031344446815,4.212995540898309,8.746828410242228
projector.output,episode_000002_000016,episode_000002,16,0.04789281340376195,0.01895366527087472,0.028939148132887227,8.741610328535184,4.891254810484258,3.850355518050926,8.977335516528848
projector.output,episode_000002_000017,episode_000002,17,0.05301300563716571,0.016621024669462803,0.03639198096770291,9.564141141767005,4.663008156022445,4.901132985744559,9.231425833413674
projector.output,episode_000002_000018,episode_000002,18,0.05495609139940372,0.01570847277057652,0.0392476186288272,9.850025822611713,4.5795868331923355,5.270438989419377,9.439691434821682
projector.output,episode_000002_000019,episode_000002,19,0.05494258110865957,0.01620453767057306,0.03873804343808651,9.804289264230276,4.708681557951604,5.095607706278671,9.66228661146659
projector.output,episode_000002_000020,episode_000002,20,0.05479555735072483,0.01729021184242463,0.0375053455083002,9.660855454943212,4.878577302507348,4.782278152435864,9.871763097120384
projector.output,episode_000002_000021,episode_000002,21,0.05440084799439271,0.01883297348302415,0.03556787451136856,9.581373308421337,5.144902617174224,4.436470691247114,10.075159964248977
projector.output,episode_000002_000022,episode_000002,22,0.056055787946744595,0.019863292127585308,0.03619249581915929,10.28831534406083,5.281854965528734,5.006460378532096,10.257502465861734
projector.output,episode_000002_000023,episode_000002,23,0.06913228961339013,0.022853753213026518,0.04627853640036361,11.00103067663603,5.493256047855569,5.507774628780462,10.440388262709897
projector.output,episode_000002_000024,episode_000002,24,0.0766529614244491,0.02042555747255148,0.056227403951897625,11.126432965110007,5.210136549429225,5.916296415680782,10.653539073818141
projector.output,episode_000002_000025,episode_000002,25,0.11922473125394517,0.027237140188376974,0.0919875910655682,12.05126200718276,5.5179104840346325,6.533351523148128,10.87319456730689
projector.output,episode_000002_000026,episode_000002,26,0.1396074972764525,0.028256027741782264,0.11135146953467023,12.06868465779005,5.381265911502213,6.687418746287836,11.073360327413898
projector.output,episode_000002_000027,episode_000002,27,0.1301496292904839,0.02744538557005438,0.10270424372042952,11.334198722446533,5.6341278638126955,5.700070858633838,11.234117074898421
projector.output,episode_000002_000028,episode_000002,28,0.1285171589662435,0.026804059395692303,0.10171309957055119,11.384082538274017,5.5717961725636,5.812286365710417,11.326780628212932
projector.output,episode_000002_000029,episode_000002,29,0.12309677576861022,0.024155794908448103,0.09894098086016212,11.36436406373716,5.327471805886896,6.036892257850264,11.44738136711187
projector.output,episode_000002_000030,episode_000002,30,0.1301149193685004,0.02297332712237954,0.10714159224612085,11.815472267600438,5.18395678703335,6.631515480567088,11.544859170629401
projector.output,episode_000002_000031,episode_000002,31,0.1348189975130749,0.0221894917802824,0.11262950573279251,11.929539118120038,5.01449797759812,6.915041140521918,11.617285214680454
projector.output,episode_000002_000032,episode_000002,32,0.13229660037705304,0.021646878199639397,0.11064972217741365,11.56999914933807,4.9989599300275795,6.5710392193104905,11.66720162343165
projector.output,episode_000002_000033,episode_000002,33,0.13162234099789527,0.02080752254802931,0.11081481844986596,11.40744114931349,5.027503557008967,6.379937592304523,11.748924427773593
projector.output,episode_000002_000034,episode_000002,34,0.13170711786684508,0.021193349806848394,0.11051376805999669,11.569311940138848,4.987246228653344,6.5820657114855035,11.772210928735449
projector.output,episode_000002_000035,episode_000002,35,0.13284406155002482,0.02106047728576832,0.1117835842642565,11.770598887835135,5.004757407335975,6.76584148049916,11.732412761140695
projector.output,episode_000002_000036,episode_000002,36,0.13613843071113751,0.02194279270571875,0.11419563800541876,12.023500798253023,4.9994354419350495,7.024065356317974,11.562268132163926
projector.output,episode_000002_000037,episode_000002,37,0.13425541262716867,0.023171719734599194,0.11108369289256947,11.926955577964293,5.1727518743933745,6.754203703570918,11.269820849832522
projector.output,episode_000002_000038,episode_000002,38,0.1325000158233558,0.024460703651920546,0.10803931217143525,11.638857042419055,5.278527534416981,6.360329508002073,11.05440340682978
projector.output,episode_000002_000039,episode_000002,39,0.13172801984291738,0.02549997902411394,0.10622804081880344,11.535060858160689,5.344486571646632,6.190574286514057,10.802500692794519
projector.output,episode_000002_000040,episode_000002,40,0.13935095379549,0.027650392430713433,0.11170056136477657,12.07530496300438,5.493857339982406,6.581447623021973,10.589895224642126
projector.output,episode_000002_000041,episode_000002,41,0.1077846734335155,0.025339028742016767,0.08244564469149873,12.550866496023128,5.547504736686005,7.003361759337123,10.486147846467745
projector.output,episode_000002_000042,episode_000002,42,0.11246725870182528,0.027540675033525974,0.0849265836682993,13.38248817422528,6.231370407442755,7.151117766782525,10.363781780654676
projector.output,episode_000002_000043,episode_000002,43,0.06555446466863102,0.01887057586599583,0.04668388880263519,10.433929703573256,5.250195605644718,5.183734097928538,10.214654018767899
projector.output,episode_000002_000044,episode_000002,44,0.06102623363266235,0.0155557880515248,0.04547044558113755,10.853507175742072,4.851822368438442,6.00168480730363,9.927776391441556
projector.output,episode_000002_000045,episode_000002,45,0.057366436867696824,0.016548123536339276,0.04081831333135755,10.286003997963954,4.9670322190358505,5.318971778928104,9.576599087372546
projector.output,episode_000002_000046,episode_000002,46,0.05773904294414256,0.016369230429592818,0.04136981251454974,10.259501465462895,4.921615309899449,5.337886155563446,9.135655325513376
projector.output,episode_000003_000000,episode_000003,0,0.030935560178558474,0.0030943866878847537,0.02784117349067372,6.5192845853216195,1.9343539983210387,4.5849305870005805,6.355267748383503
projector.output,episode_000003_000001,episode_000003,1,0.03134554608267481,0.0033544934240365976,0.027991052658638216,6.450109780869369,2.028281819512176,4.4218279613571925,6.393283583486653
projector.output,episode_000003_000002,episode_000003,2,0.03246765708771138,0.0035426805973155506,0.028924976490395826,6.578999759820084,2.078039903284707,4.500959856535377,6.406153941436604
projector.output,episode_000003_000003,episode_000003,3,0.032661947380563716,0.0036812334335994956,0.02898071394696422,6.495266422852747,2.184388256512477,4.31087816634027,6.436361119608909
projector.output,episode_000003_000004,episode_000003,4,0.03724467314749602,0.0049815164648920884,0.03226315668260393,7.378129207967954,2.5005758199798738,4.877553387988081,6.514138845791069
projector.output,episode_000003_000005,episode_000003,5,0.03696260110343197,0.006416994960443678,0.03054560614298829,7.409815642408609,2.824635027700263,4.585180614708346,6.591580679390113
