condition,pair_id,episode_id,total_energy,sensitive_energy,null_energy,sensitive_ratio
C0_original,episode_000005_000004,episode_000005,265.5834121664462,61.56153826997247,258.35000643276004,0.2317973768308643
C0_original,episode_000005_000005,episode_000005,277.0916752773172,80.07026616205029,265.27070887063394,0.288966696967402
C0_original,episode_000005_000006,episode_000005,270.6701607151605,79.59602323855272,258.7021627010075,0.2940701813167929
C0_original,episode_000005_000007,episode_000005,283.0566733104898,92.63717348135164,267.4685671158152,0.3272742959843109
C0_original,episode_000005_000008,episode_000005,274.21456017898373,77.01636221801087,263.17694611203626,0.28086168060419986
C0_original,episode_000005_000009,episode_000005,269.44978218537705,82.9726681504205,256.356629443725,0.3079336991014402
C0_original,episode_000005_000010,episode_000005,288.4843477237874,93.13827764394985,273.03567554284473,0.32285383376544974
C0_original,episode_000005_000011,episode_000005,289.5344817012424,98.11760609554,272.402554077761,0.3388805558461363
C0_original,episode_000005_000012,episode_000005,310.79761785232927,108.02180469675706,291.4214284721324,0.34756316809378496
C0_original,episode_000005_000013,episode_000005,317.78041475440835,107.96375602233093,298.87826850916144,0.33974326613479006
C0_original,episode_000005_000014,episode_000005,313.1034771509963,107.68963676012763,294.0012407091443,0.34394264075257636
C0_original,episode_000005_000015,episode_000005,312.06034369422224,106.16154424476362,293.44741373902616,0.34019556278124163
C0_original,episode_000005_000016,episode_000005,316.1959658413251,108.57407496002767,296.97063669814685,0.34337590193833406
C0_original,episode_000005_000017,episode_000005,312.86777775107845,107.04317148793356,293.9864040949905,0.3421354933300241
C0_original,episode_000005_000018,episode_000005,312.3453891771075,113.35012565683688,291.05221379295165,0.362899948532823
C0_original,episode_000005_000019,episode_000005,341.5183578881782,122.4693213911236,318.80409986798384,0.3586024544871558
C0_original,episode_000005_000020,episode_000005,321.5484780637618,116.48752503281914,299.70665701123465,0.36227049101355135
C0_original,episode_000005_000021,episode_000005,307.3605861477684,80.48969218934934,296.63435298084335,0.2618738244813623
C0_original,episode_000005_000022,episode_000005,313.4483810653773,118.85924870209693,290.03856052338807,0.3791987959807198
C0_original,episode_000005_000023,episode_000005,335.36319334611323,136.0144169551086,306.54290047506305,0.4055734787053219
C0_original,episode_000005_000024,episode_000005,335.5821343159063,131.6793195269263,308.6679861614168,0.3923907325858045
C0_original,episode_000005_000025,episode_000005,275.49866824069915,55.47263256699275,269.8560787502965,0.20135354163863733
C0_original,episode_000005_000026,episode_000005,267.28350299255186,50.621589680564924,262.4460432740071,0.18939286979479444
C0_original,episode_000005_000027,episode_000005,265.68834588168886,49.58295658240704,261.020741616246,0.1866207432541522
C0_original,episode_000005_000028,episode_000005,250.44653149985805,50.661272578716094,245.26903718369024,0.20228378598545219
C0_original,episode_000005_000029,episode_000005,248.82648553884377,49.18800915199421,243.91629642415398,0.19767995776444616
C0_original,episode_000005_000030,episode_000005,247.8409308253455,48.92283585151029,242.96436595645025,0.19739611083847328
C0_original,episode_000005_000031,episode_000005,249.6624300429015,49.69387861508723,244.66680895273814,0.1990442799365044
C0_original,episode_000005_000032,episode_000005,247.84809854351002,51.2297567550429,242.49575661122935,0.20669820368240371
C0_original,episode_000005_000033,episode_000005,249.68740017785285,49.59661876471821,244.71202098524387,0.19863484793141517
C0_original,episode_000005_000034,episode_000005,249.57310295257065,51.7719671057169,244.14421381507077,0.20744209409279069
C0_original,episode_000005_000035,episode_000005,250.7073433370233,50.91598486736601,245.48265618591924,0.20308932394900045
C0_original,episode_000005_000036,episode_000005,238.51105027066137,44.51110037285624,234.32089758451224,0.18662070508827672
C0_original,episode_000005_000037,episode_000005,231.7437426868566,29.443872037714005,229.86565788290062,0.1270535795113139
C0_original,episode_000005_000038,episode_000005,251.58426710001783,50.99586537962272,246.36165522750593,0.20269894444293377
C0_original,episode_000005_000039,episode_000005,247.9212720177708,45.50383463847207,243.70957747307367,0.18354146970982946
C0_original,episode_000005_000040,episode_000005,262.2630007709332,46.884973679831475,258.0381382982291,0.17877082753576032
C0_original,episode_000005_000041,episode_000005,274.34239353302183,49.28774280271868,269.87861586061325,0.17965777059820706
C0_original,episode_000005_000042,episode_000005,274.3035065079733,55.8404943667615,268.5595890513787,0.20357193051463365
C1_sim_shift_left_24px,episode_000001_000000,episode_000001,225.96427040646182,41.212023472128706,222.17430234313173,0.18238292008730855
C1_sim_shift_left_24px,episode_000001_000001,episode_000001,224.42056462321088,40.38619416393863,220.7567556084149,0.1799576354856103
C1_sim_shift_left_24px,episode_000001_000002,episode_000001,228.39330615506557,41.449018798159166,224.60071490783676,0.18148088267533433
C1_sim_shift_left_24px,episode_000001_000003,episode_000001,225.37420004503667,39.7733791637617,221.83689583979455,0.17647707304480176
C1_sim_shift_left_24px,episode_000001_000004,episode_000001,228.83081570529743,40.804947393644014,225.16327072716308,0.17831928478634262
