frame,episode_id,heldout_episode,progress,planner_phase,method,token_count,tokens,delta_hidden_norm,hidden_shift_norm,hidden_after_gap,repr_gap_reduction_ratio,raw_gap_first_l2,raw_gap_first_translation_l2,raw_gap_first_rotation_l2,raw_gap_first_gripper_abs,raw_gap_chunk_mean_l2,raw_gap_chunk_max_l2,gap_to_sim_first_l2,gap_to_sim_first_translation_l2,gap_to_sim_first_rotation_l2,gap_to_sim_first_gripper_abs,gap_to_sim_chunk_mean_l2,gap_to_sim_chunk_max_l2,action_gap_reduction,action_gap_reduction_ratio
episode_000002_000002,episode_000002,episode_000002,2,alignment,loo_top5,5,"4,3,1,10,9",336.49148294608256,148.9982300135303,301.7052295670211,0.10337929826484021,0.4551724231613269,0.005399792543970254,0.01669801498976348,0.454833984375,0.7719745623964481,0.9138350171990975,0.07067653642572963,0.002963432742773577,0.009117544145157037,0.07002329081296921,0.5967593251439783,0.9148674129304555,0.1752152372524698,0.22697022128364883
episode_000002_000002,episode_000002,episode_000002,2,alignment,loo_top10,10,"4,3,1,10,9,5,2,0,11,12",336.49148294608256,210.27806932214648,262.69688170475933,0.21930600024473024,0.4551724231613269,0.005399792543970254,0.01669801498976348,0.454833984375,0.7719745623964481,0.9138350171990975,0.004723104179298162,0.0006287518990066741,0.001889538351420107,0.004282759502530098,0.5435161767638592,0.9148674129304555,0.2284583856325889,0.29594030264855276
episode_000002_000002,episode_000002,episode_000002,2,alignment,loo_top15,15,"4,3,1,10,9,5,2,0,11,12,13,8,17,16,15",336.49148294608256,238.33964352403274,237.5304873486576,0.29409658375597547,0.4551724231613269,0.005399792543970254,0.01669801498976348,0.454833984375,0.7719745623964481,0.9138350171990975,0.004723104179298162,0.0006287518990066741,0.001889538351420107,0.004282759502530098,0.3959889793573254,0.9148674129304555,0.3759855830391227,0.48704400553296345
episode_000002_000002,episode_000002,episode_000002,2,alignment,loo_top20,20,"4,3,1,10,9,5,2,0,11,12,13,8,17,16,15,14,6,18,19,20",336.49148294608256,270.7655859907871,199.78116912842282,0.4062816467766746,0.4551724231613269,0.005399792543970254,0.01669801498976348,0.454833984375,0.7719745623964481,0.9138350171990975,0.00019036117152895958,3.301732667911673e-05,5.425479077842421e-05,0.0001794537529349327,0.3626015175315868,0.9148674129304555,0.4093730448648613,0.5302934381594655
episode_000002_000002,episode_000002,episode_000002,2,alignment,loo_bottom10,10,"30,29,31,33,34,32,28,26,23,27",336.49148294608256,184.31649144202845,281.5207791225266,0.16336432453585795,0.4551724231613269,0.005399792543970254,0.01669801498976348,0.454833984375,0.7719745623964481,0.9138350171990975,0.4553569392016027,0.005408614121562351,0.016679667790788947,0.4550192058086395,0.4559315489515853,0.8682434805625201,0.31604301344486285,0.40939563146195834
episode_000002_000002,episode_000002,episode_000002,2,alignment,all35_full_delta,35,"4,3,1,10,9,5,2,0,11,12,13,8,17,16,15,14,6,18,19,20,7,21,25,24,22,27,23,26,28,32,34,33,31,29,30",336.49148294608256,336.49148294608256,0.0,1.0,0.4551724231613269,0.005399792543970254,0.01669801498976348,0.454833984375,0.7719745623964481,0.9138350171990975,0.00019036117152895958,3.301732667911673e-05,5.425479077842421e-05,0.0001794537529349327,0.00013612625990186232,0.00019036117152895958,0.7718384361365462,0.9998236648375054
episode_000002_000003,episode_000002,episode_000002,3,alignment,no_correction,0,,335.5250028086124,0.0,335.5250028086124,0.0,0.44004472294781766,0.005333980306020187,0.01664996847488824,0.439697265625,0.7664222356855166,0.9132594526442899,0.4396847214668081,0.005345771240121595,0.016649962692820375,0.4393368363380432,0.7666151090808374,0.9125952852819963,-0.00019287339532081393,-0.00025165422705710096
episode_000002_000003,episode_000002,episode_000002,3,alignment,loo_top5,5,"4,3,1,10,9",335.5250028086124,151.09995906787242,299.57608362385446,0.10714229605494895,0.44004472294781766,0.005333980306020187,0.01664996847488824,0.439697265625,0.7664222356855166,0.9132594526442899,0.0669403172173209,0.002948425964514269,0.009110491848218043,0.06625188142061234,0.5929398909069905,0.9125952852819963,0.1734823447785261,0.2263534859780745
episode_000002_000003,episode_000002,episode_000002,3,alignment,loo_top10,10,"4,3,1,10,9,5,2,0,11,12",335.5250028086124,213.46071056552034,258.8658968550754,0.22847509220427395,0.44004472294781766,0.005333980306020187,0.01664996847488824,0.439697265625,0.7664222356855166,0.9132594526442899,0.0047953222604899355,0.0006078477743604112,0.001880194701472424,0.0043692681938409805,0.5421099276567782,0.9125952852819963,0.22431230802873836,0.2926745827358533
episode_000002_000003,episode_000002,episode_000002,3,alignment,loo_top15,15,"4,3,1,10,9,5,2,0,11,12,13,8,17,16,15",335.5250028086124,240.8130580516892,233.63668072781968,0.3036683443198153,0.44004472294781766,0.005333980306020187,0.01664996847488824,0.439697265625,0.7664222356855166,0.9132594526442899,0.0047953222604899355,0.0006078477743604112,0.001880194701472424,0.0043692681938409805,0.39570464648139664,0.9125952852819963,0.37071758920411996,0.4836988959128206
episode_000002_000003,episode_000002,episode_000002,3,alignment,loo_top20,20,"4,3,1,10,9,5,2,0,11,12,13,8,17,16,15,14,6,18,19,20",335.5250028086124,272.0194413302838,196.42416105988497,0.41457668008149084,0.44004472294781766,0.005333980306020187,0.01664996847488824,0.439697265625,0.7664222356855166,0.9132594526442899,8.350263648078999e-05,8.020667317828914e-06,1.7717541149248486e-05,8.120620623230934e-05,0.36190437931477215,0.9125952852819963,0.40451785637074444,0.5278002614432612
episode_000002_000003,episode_000002,episode_000002,3,alignment,loo_bottom10,10,"30,29,31,33,34,32,28,26,23,27",335.5250028086124,181.0684861050247,282.4734161816893,0.15811515142787846,0.44004472294781766,0.005333980306020187,0.01664996847488824,0.439697265625,0.7664222356855166,0.9132594526442899,0.4396847214668081,0.005345771240121595,0.016649962692820375,0.4393368363380432,0.4545142263106837,0.8659788733546847,0.3119080093748329,0.4069662841864847
episode_000002_000003,episode_000002,episode_000002,3,alignment,all35_full_delta,35,"4,3,1,10,9,5,2,0,11,12,13,8,17,16,15,14,6,18,19,20,7,21,25,24,22,27,23,26,28,32,34,33,31,29,30",335.5250028086124,335.5250028086124,0.0,1.0,0.44004472294781766,0.005333980306020187,0.01664996847488824,0.439697265625,0.7664222356855166,0.9132594526442899,8.350263648078999e-05,8.020667317828914e-06,1.7717541149248486e-05,8.120620623230934e-05,0.00013278491373195468,0.0002475477788280977,0.7662894507717847,0.9998267470494079
episode_000002_000004,episode_000002,episode_000002,4,alignment,no_correction,0,,337.52401980714353,0.0,337.52401980714353,0.0,0.3819359274008768,0.0049656590185227605,0.01616740583432435,0.381561279296875,0.7269631823155451,0.8872546836897444,0.38396255053260114,0.004998877797991653,0.016132811527362494,0.3835909068584442,0.727189374201438,0.8856434527729683,-0.0002261918858929013,-0.0003111462745230481
episode_000002_000004,episode_000002,episode_000002,4,alignment,loo_top5,5,"4,3,1,10,9",337.52401980714353,150.71651885011318,302.0049583905478,0.10523417396157704,0.3819359274008768,0.0049656590185227605,0.01616740583432435,0.381561279296875,0.7269631823155451,0.8872546836897444,0.0590060126761552,0.0027955968459188562,0.009002108127384873,0.05824822932481766,0.5684151984530935,0.8856434527729683,0.1585479838624516,0.21809630490149415
episode_000002_000004,episode_000002,episode_000002,4,alignment,loo_top10,10,"4,3,1,10,9,5,2,0,11,12",337.52401980714353,213.27834894238813,261.60047748271023,0.22494263480215407,0.3819359274008768,0.0049656590185227605,0.01616740583432435,0.381561279296875,0.7269631823155451,0.8872546836897444,0.0044027821168920395,0.0006519278111330096,0.0020244850545067137,0.0038549890741705894,0.5245414986489232,0.8856434527729683,0.20242168366662194,0.2784483294213914
episode_000002_000004,episode_000002,episode_000002,4,alignment,loo_top15,15,"4,3,1,10,9,5,2,0,11,12,13,8,17,16,15",337.52401980714353,240.02610118499962,237.2971443079359,0.29694738631187156,0.3819359274008768,0.0049656590185227605,0.01616740583432435,0.381561279296875,0.7269631823155451,0.8872546836897444,0.0044027821168920395,0.0006519278111330096,0.0020244850545067137,0.0038549890741705894,0.3788463008035149,0.8856434527729683,0.34811688151203024,0.47886452846648686
episode_000002_000004,episode_000002,episode_000002,4,alignment,loo_top20,20,"4,3,1,10,9,5,2,0,11,12,13,8,17,16,15,14,6,18,19,20",337.52401980714353,273.1698015218566,198.2441007527904,0.4126518732916719,0.3819359274008768,0.0049656590185227605,0.01616740583432435,0.381561279296875,0.7269631823155451,0.8872546836897444,9.723111566235387e-05,4.9219652195468154e-05,2.4911029269502277e-05,8.006719872355461e-05,0.35048190967994364,0.8856434527729683,0.3764812726356015,0.5178821731197197
episode_000002_000004,episode_000002,episode_000002,4,alignment,loo_bottom10,10,"30,29,31,33,34,32,28,26,23,27",337.52401980714353,183.9797557714206,282.9733439973833,0.1616201295567933,0.3819359274008768,0.0049656590185227605,0.01616740583432435,0.381561279296875,0.7269631823155451,0.8872546836897444,0.38396255053260114,0.004998877797991653,0.016132811527362494,0.3835909068584442,0.4237321980991881,0.839049269175457,0.303230984216357,0.4171201397717234
episode_000002_000004,episode_000002,episode_000002,4,alignment,all35_full_delta,35,"4,3,1,10,9,5,2,0,11,12,13,8,17,16,15,14,6,18,19,20,7,21,25,24,22,27,23,26,28,32,34,33,31,29,30",337.52401980714353,337.52401980714353,0.0,1.0,0.3819359274008768,0.0049656590185227605,0.01616740583432435,0.381561279296875,0.7269631823155451,0.8872546836897444,9.723111566235387e-05,4.9219652195468154e-05,2.4911029269502277e-05,8.006719872355461e-05,8.194600792892746e-05,9.723111566235387e-05,0.7268812363076163,0.9998872762611335
episode_000002_000005,episode_000002,episode_000002,5,alignment,no_correction,0,,285.39947085145394,0.0,285.39947085145394,0.0,0.3891853994523963,0.004470432303299541,0.013770372991231614,0.388916015625,0.750449995559426,0.9175790919316286,0.3882751866550375,0.004478350413116956,0.013771261660300176,0.3880050480365753,0.7505040764966961,0.9180352989747772,-5.4080937270106766e-05,-7.206467798003238e-05
episode_000002_000005,episode_000002,episode_000002,5,alignment,loo_top5,5,"4,3,1,10,9",285.39947085145394,142.61711291255793,247.210875704886,0.13380751909818542,0.3891853994523963,0.004470432303299541,0.013770372991231614,0.388916015625,0.750449995559426,0.9175790919316286,0.06442794303406263,0.0025402904511767207,0.0077300654427194864,0.06391207128763199,0.5968702527941159,0.9180352989747772,0.15357974276531017,0.20465020144456597
episode_000002_000005,episode_000002,episode_000002,5,alignment,loo_top10,10,"4,3,1,10,9,5,2,0,11,12",285.39947085145394,189.92399786694023,213.02988756634213,0.2535729413555188,0.3891853994523963,0.004470432303299541,0.013770372991231614,0.388916015625,0.750449995559426,0.9175790919316286,0.004732775763351826,0.0005670756492578631,0.0018110756763479233,0.004335619509220123,0.5417900625573892,0.9180352989747772,0.2086599330020369,0.2780464177982845
episode_000002_000005,episode_000002,episode_000002,5,alignment,loo_top15,15,"4,3,1,10,9,5,2,0,11,12,13,8,17,16,15",285.39947085145394,212.1548919711073,190.9009161188539,0.3311097755390902,0.3891853994523963,0.004470432303299541,0.013770372991231614,0.388916015625,0.750449995559426,0.9175790919316286,0.004732775763351826,0.0005670756492578631,0.0018110756763479233,0.004335619509220123,0.40662271295753516,0.9180352989747772,0.3438272826018909,0.4581614826256124
episode_000002_000005,episode_000002,episode_000002,5,alignment,loo_top20,20,"4,3,1,10,9,5,2,0,11,12,13,8,17,16,15,14,6,18,19,20",285.39947085145394,236.5368838411488,159.6970899703836,0.4404436367946054,0.3891853994523963,0.004470432303299541,0.013770372991231614,0.388916015625,0.750449995559426,0.9175790919316286,0.00012080326386073503,1.4946633499421804e-05,4.0062312694200946e-05,0.00011298246681690216,0.36009581370300614,0.9180352989747772,0.3903541818564199,0.5201601494652935
episode_000002_000005,episode_000002,episode_000002,5,alignment,loo_bottom10,10,"30,29,31,33,34,32,28,26,23,27",285.39947085145394,144.84673950383902,245.91112219132526,0.13836167440086727,0.3891853994523963,0.004470432303299541,0.013770372991231614,0.388916015625,0.750449995559426,0.9175790919316286,0.3882751866550375,0.004478350413116956,0.013771261660300176,0.3880050480365753,0.46238845410556284,0.8569439319408158,0.2880615414538632,0.38385174649661574
episode_000002_000005,episode_000002,episode_000002,5,alignment,all35_full_delta,35,"4,3,1,10,9,5,2,0,11,12,13,8,17,16,15,14,6,18,19,20,7,21,25,24,22,27,23,26,28,32,34,33,31,29,30",285.39947085145394,285.39947085145394,0.0,1.0,0.3891853994523963,0.004470432303299541,0.013770372991231614,0.388916015625,0.750449995559426,0.9175790919316286,0.00012080326386073503,1.4946633499421804e-05,4.0062312694200946e-05,0.00011298246681690216,0.00010606494003493892,0.00017374162443294536,0.7503439306193911,0.9998586648801885
episode_000002_000006,episode_000002,episode_000002,6,alignment,no_correction,0,,255.497186151559,0.0,255.497186151559,0.0,0.4463519694032068,0.0034239154502977796,0.009945099598092678,0.44622802734375,0.7562483328390552,0.9084554748699494,0.44557849029056584,0.003434148234715974,0.009878779280982571,0.44545572996139526,0.7563627099613116,0.9087373466344391,-0.00011437712225637053,-0.0001512428091272398
episode_000002_000006,episode_000002,episode_000002,6,alignment,loo_top5,5,"4,3,1,10,9",255.497186151559,131.7699661685179,218.8960669982721,0.14325449021413253,0.4463519694032068,0.0034239154502977796,0.009945099598092678,0.44622802734375,0.7562483328390552,0.9084554748699494,0.09149130468786695,0.0019117850532829465,0.00579339253328581,0.09128767997026443,0.6153297709300324,0.9087373466344391,0.14091856190902285,0.18633900504612833
episode_000002_000006,episode_000002,episode_000002,6,alignment,loo_top10,10,"4,3,1,10,9,5,2,0,11,12",255.497186151559,180.6272642667123,180.70031415270878,0.2927502769227418,0.4463519694032068,0.0034239154502977796,0.009945099598092678,0.44622802734375,0.7562483328390552,0.9084554748699494,0.007427875601329439,0.0006120711895816936,0.0018799870294656917,0.007159912958741188,0.5454668797281776,0.9087373466344391,0.2107814531108776,0.2787198912817122
episode_000002_000006,episode_000002,episode_000002,6,alignment,loo_top15,15,"4,3,1,10,9,5,2,0,11,12,13,8,17,16,15",255.497186151559,197.6119785190011,161.9515917710296,0.36613160320692867,0.4463519694032068,0.0034239154502977796,0.009945099598092678,0.44622802734375,0.7562483328390552,0.9084554748699494,0.007427875601329439,0.0006120711895816936,0.0018799870294656917,0.007159912958741188,0.42875404398197164,0.9087373466344391,0.3274942888570836,0.4330512539811191
episode_000002_000006,episode_000002,episode_000002,6,alignment,loo_top20,20,"4,3,1,10,9,5,2,0,11,12,13,8,17,16,15,14,6,18,19,20",255.497186151559,215.0502096801849,137.95731023716314,0.46004371979530173,0.4463519694032068,0.0034239154502977796,0.009945099598092678,0.44622802734375,0.7562483328390552,0.9084554748699494,0.0001221454569778507,3.7703465274697156e-05,3.323807641163551e-05,0.00011132471263408661,0.35435927989059096,0.9087373466344391,0.4018890529484643,0.5314247126201523
episode_000002_000006,episode_000002,episode_000002,6,alignment,loo_bottom10,10,"30,29,31,33,34,32,28,26,23,27",255.497186151559,122.61248421424894,224.15394452512973,0.12267548656225391,0.4463519694032068,0.0034239154502977796,0.009945099598092678,0.44622802734375,0.7562483328390552,0.9084554748699494,0.44557849029056584,0.003434148234715974,0.009878779280982571,0.44545572996139526,0.48578214485305693,0.8615773625665275,0.2704661879859983,0.3576420287376143
episode_000002_000006,episode_000002,episode_000002,6,alignment,all35_full_delta,35,"4,3,1,10,9,5,2,0,11,12,13,8,17,16,15,14,6,18,19,20,7,21,25,24,22,27,23,26,28,32,34,33,31,29,30",255.497186151559,255.497186151559,0.0,1.0,0.4463519694032068,0.0034239154502977796,0.009945099598092678,0.44622802734375,0.7562483328390552,0.9084554748699494,0.0001221454569778507,3.7703465274697156e-05,3.323807641163551e-05,0.00011132471263408661,0.00010149637862666764,0.00018279866155845016,0.7561468364604286,0.9998657896166916
episode_000002_000007,episode_000002,episode_000002,7,alignment,no_correction,0,,253.22797168251867,0.0,253.22797168251867,0.0,0.5168373040161492,0.004622403771789293,0.012617146632579025,0.51666259765625,0.8149067915087562,0.9418450922556202,0.5167205456377868,0.00463962898829242,0.012587502306382205,0.516546368598938,0.8153976649121459,0.9431416973874075,-0.0004908734033897133,-0.0006023675449812947
episode_000002_000007,episode_000002,episode_000002,7,alignment,loo_top5,5,"4,3,1,10,9",253.22797168251867,130.8765340667634,216.78500518512294,0.1439136689965895,0.5168373040161492,0.004622403771789293,0.012617146632579025,0.51666259765625,0.8149067915087562,0.9418450922556202,0.10710090721250343,0.0027180526025503754,0.007728834267108739,0.10678708553314209,0.6686086280717304,0.9431416973874075,0.14629816343702584,0.1795274808866946
episode_000002_000007,episode_000002,episode_000002,7,alignment,loo_top10,10,"4,3,1,10,9,5,2,0,11,12",253.22797168251867,176.8274350798637,181.26352044887315,0.28418839654834827,0.5168373040161492,0.004622403771789293,0.012617146632579025,0.51666259765625,0.8149067915087562,0.9418450922556202,0.009367025770124491,0.0006887446129253247,0.0019439969508434193,0.009137159213423729,0.5871382431059681,0.9431416973874075,0.22776854840278815,0.2795025771979233
episode_000002_000007,episode_000002,episode_000002,7,alignment,loo_top15,15,"4,3,1,10,9,5,2,0,11,12,13,8,17,16,15",253.22797168251867,194.91660925527242,161.65370728464572,0.36162776090424564,0.5168373040161492,0.004622403771789293,0.012617146632579025,0.51666259765625,0.8149067915087562,0.9418450922556202,0.009367025770124491,0.0006887446129253247,0.0019439969508434193,0.009137159213423729,0.4757710455613139,0.9431416973874075,0.33913574594744234,0.416165074927834
episode_000002_000007,episode_000002,episode_000002,7,alignment,loo_top20,20,"4,3,1,10,9,5,2,0,11,12,13,8,17,16,15,14,6,18,19,20",253.22797168251867,211.65330848761386,139.02259761883835,0.4509982578341063,0.5168373040161492,0.004622403771789293,0.012617146632579025,0.51666259765625,0.8149067915087562,0.9418450922556202,0.00015487131177110443,3.1753194825058395e-05,4.333523442956252e-05,0.00014525465667247772,0.37531335779229924,0.9431416973874075,0.439593433716457,0.5394401400221163
episode_000002_000007,episode_000002,episode_000002,7,alignment,loo_bottom10,10,"30,29,31,33,34,32,28,26,23,27",253.22797168251867,121.36207441166823,222.25132741322193,0.1223271033743986,0.5168373040161492,0.004622403771789293,0.012617146632579025,0.51666259765625,0.8149067915087562,0.9418450922556202,0.5167205456377868,0.00463962898829242,0.012587502306382205,0.516546368598938,0.5539093420015316,0.9171002349038815,0.2609974495072246,0.3202788984296005
episode_000002_000007,episode_000002,episode_000002,7,alignment,all35_full_delta,35,"4,3,1,10,9,5,2,0,11,12,13,8,17,16,15,14,6,18,19,20,7,21,25,24,22,27,23,26,28,32,34,33,31,29,30",253.22797168251867,253.22797168251867,0.0,1.0,0.5168373040161492,0.004622403771789293,0.012617146632579025,0.51666259765625,0.8149067915087562,0.9418450922556202,0.00015487131177110443,3.1753194825058395e-05,4.333523442956252e-05,0.00014525465667247772,0.00013645273816438786,0.00023016376674249168,0.8147703387705918,0.9998325541772553
episode_000002_000008,episode_000002,episode_000002,8,alignment,no_correction,0,,240.56925587866965,0.0,240.56925587866965,0.0,0.45267421051533396,0.0036814800090799226,0.008697021919801155,0.45257568359375,0.7636671864130511,0.9289254900049916,0.4510489227463495,0.0036773984098018055,0.008598483585551344,0.4509519636631012,0.7635308070168022,0.9305006142876064,0.00013637939624888684,0.00017858485826720093
episode_000002_000008,episode_000002,episode_000002,8,alignment,loo_top5,5,"4,3,1,10,9",240.56925587866965,131.2596456208208,201.60474276542544,0.16196796623462076,0.45267421051533396,0.0036814800090799226,0.008697021919801155,0.45257568359375,0.7636671864130511,0.9289254900049916,0.10408144985667113,0.002473948352233566,0.006093966398448781,0.10387343913316727,0.6331049639908196,0.9305006142876064,0.13056222242223148,0.1709674381002056
episode_000002_000008,episode_000002,episode_000002,8,alignment,loo_top10,10,"4,3,1,10,9,5,2,0,11,12",240.56925587866965,175.61524599730575,164.41670306669764,0.31655147509945875,0.45267421051533396,0.0036814800090799226,0.008697021919801155,0.45257568359375,0.7636671864130511,0.9289254900049916,0.008815725610506277,0.0006483056646054752,0.0017564455314028303,0.008614616468548775,0.5653816451816123,0.9305006142876064,0.19828554123143882,0.25964915706642716
episode_000002_000008,episode_000002,episode_000002,8,alignment,loo_top15,15,"4,3,1,10,9,5,2,0,11,12,13,8,17,16,15",240.56925587866965,191.78677190694083,145.22878845301952,0.396311935527351,0.45267421051533396,0.0036814800090799226,0.008697021919801155,0.45257568359375,0.7636671864130511,0.9289254900049916,0.008815725610506277,0.0006483056646054752,0.0017564455314028303,0.008614616468548775,0.4569678139138915,0.9305006142876064,0.3066993724991596,0.4016139202467611
episode_000002_000008,episode_000002,episode_000002,8,alignment,loo_top20,20,"4,3,1,10,9,5,2,0,11,12,13,8,17,16,15,14,6,18,19,20",240.56925587866965,205.3402736595256,125.33530582979392,0.4790053060936166,0.45267421051533396,0.0036814800090799226,0.008697021919801155,0.45257568359375,0.7636671864130511,0.9289254900049916,6.953626771087158e-05,9.41634978812354e-06,6.580029800437766e-05,2.0419247448444366e-05,0.36761433358336176,0.9305006142876064,0.39605285282968933,0.5186197074801023
episode_000002_000008,episode_000002,episode_000002,8,alignment,loo_bottom10,10,"30,29,31,33,34,32,28,26,23,27",240.56925587866965,106.96301584248295,215.4819716725684,0.10428300205889132,0.45267421051533396,0.0036814800090799226,0.008697021919801155,0.45257568359375,0.7636671864130511,0.9289254900049916,0.4510489227463495,0.0036773984098018055,0.008598483585551344,0.4509519636631012,0.5015406985328947,0.8699012296761782,0.26212648788015636,0.3432470224514502
episode_000002_000008,episode_000002,episode_000002,8,alignment,all35_full_delta,35,"4,3,1,10,9,5,2,0,11,12,13,8,17,16,15,14,6,18,19,20,7,21,25,24,22,27,23,26,28,32,34,33,31,29,30",240.56925587866965,240.56925587866965,0.0,1.0,0.45267421051533396,0.0036814800090799226,0.008697021919801155,0.45257568359375,0.7636671864130511,0.9289254900049916,6.953626771087158e-05,9.41634978812354e-06,6.580029800437766e-05,2.0419247448444366e-05,0.0001236570393877007,0.00017784613378729977,0.7635435293736634,0.9998380746985235
episode_000002_000009,episode_000002,episode_000002,9,alignment,no_correction,0,,222.301695977983,0.0,222.301695977983,0.0,0.29841895071432667,0.0025716195242129884,0.00637138522520862,0.29833984375,0.6354297707593926,0.8485543519575993,0.29818296315201737,0.0025560268656944765,0.0063068745830366394,0.29810529947280884,0.636011312297456,0.8492075245214263,-0.0005815415380634459,-0.0009151940384669959
episode_000002_000009,episode_000002,episode_000002,9,alignment,loo_top5,5,"4,3,1,10,9",222.301695977983,126.53355064124266,182.77665222015543,0.17779911027643341,0.29841895071432667,0.0025716195242129884,0.00637138522520862,0.29833984375,0.6354297707593926,0.8485543519575993,0.07430018245977409,0.0018813453396448133,0.0047522231786098785,0.07412417978048325,0.5420982437282682,0.8492075245214263,0.09333152703112435,0.14687937412750626
episode_000002_000009,episode_000002,episode_000002,9,alignment,loo_top10,10,"4,3,1,10,9,5,2,0,11,12",222.301695977983,166.2479392414409,147.5793574069956,0.33613031264677345,0.29841895071432667,0.0025716195242129884,0.00637138522520862,0.29833984375,0.6354297707593926,0.8485543519575993,0.006350478109871773,0.0004581354655131485,0.0014618551230615538,0.006162926554679871,0.4967153703767343,0.8492075245214263,0.13871440038265825,0.21830012814300903
episode_000002_000009,episode_000002,episode_000002,9,alignment,loo_top15,15,"4,3,1,10,9,5,2,0,11,12,13,8,17,16,15",222.301695977983,178.0531830703527,133.09811431122168,0.4012726096142611,0.29841895071432667,0.0025716195242129884,0.00637138522520862,0.29833984375,0.6354297707593926,0.8485543519575993,0.006350478109871773,0.0004581354655131485,0.0014618551230615538,0.006162926554679871,0.39497268080516534,0.8492075245214263,0.2404570899542272,0.3784164686946609
episode_000002_000009,episode_000002,episode_000002,9,alignment,loo_top20,20,"4,3,1,10,9,5,2,0,11,12,13,8,17,16,15,14,6,18,19,20",222.301695977983,189.51534380368767,116.19801417260805,0.4772958718942188,0.29841895071432667,0.0025716195242129884,0.00637138522520862,0.29833984375,0.6354297707593926,0.8485543519575993,9.409158002847495e-05,3.830016703439489e-06,8.353536642377044e-05,4.3132342398166656e-05,0.3310293483452139,0.8492075245214263,0.30440042241417864,0.47904652319074426
episode_000002_000009,episode_000002,episode_000002,9,alignment,loo_bottom10,10,"30,29,31,33,34,32,28,26,23,27",222.301695977983,99.73197758002583,198.6745496601535,0.10628414782840684,0.29841895071432667,0.0025716195242129884,0.00637138522520862,0.29833984375,0.6354297707593926,0.8485543519575993,0.29818296315201737,0.0025560268656944765,0.0063068745830366394,0.29810529947280884,0.37801792040694304,0.7533908955831811,0.2574118503524495,0.40509882003926334
episode_000002_000009,episode_000002,episode_000002,9,alignment,all35_full_delta,35,"4,3,1,10,9,5,2,0,11,12,13,8,17,16,15,14,6,18,19,20,7,21,25,24,22,27,23,26,28,32,34,33,31,29,30",222.301695977983,222.301695977983,0.0,1.0,0.29841895071432667,0.0025716195242129884,0.00637138522520862,0.29833984375,0.6354297707593926,0.8485543519575993,9.409158002847495e-05,3.830016703439489e-06,8.353536642377044e-05,4.3132342398166656e-05,0.00010821788310653988,0.00020386129094765267,0.635321552876286,0.9998296934010863
episode_000002_000010,episode_000002,episode_000002,10,alignment,no_correction,0,,224.10954096857543,0.0,224.10954096857543,0.0,0.2333232007904469,0.0029239093828879476,0.00838096830588369,0.233154296875,0.6082216776924163,0.8249897189329531,0.232328438746432,0.0029105552283066123,0.008347608413544705,0.23216018080711365,0.6089492491282044,0.8264915540478692,-0.0007275714357880547,-0.0011962273994383914
episode_000002_000010,episode_000002,episode_000002,10,alignment,loo_top5,5,"4,3,1,10,9",224.10954096857543,127.8796900542786,184.0431232748652,0.1787805084984237,0.2333232007904469,0.0029239093828879476,0.00838096830588369,0.233154296875,0.6082216776924163,0.8249897189329531,0.05776692900192996,0.0020617396525750603,0.005758599441589503,0.05744219571352005,0.5245066490649904,0.8264915540478692,0.08371502862742586,0.13763900843692284
episode_000002_000010,episode_000002,episode_000002,10,alignment,loo_top10,10,"4,3,1,10,9,5,2,0,11,12",224.10954096857543,166.58013161112336,149.9204659329953,0.33103934225621784,0.2333232007904469,0.0029239093828879476,0.00838096830588369,0.233154296875,0.6082216776924163,0.8249897189329531,0.005490174253718798,0.0004408820393891261,0.0012963935004636812,0.0053166719153523445,0.484769985558852,0.8264915540478692,0.12345169213356433,0.20297154254997643
episode_000002_000010,episode_000002,episode_000002,10,alignment,loo_top15,15,"4,3,1,10,9,5,2,0,11,12,13,8,17,16,15",224.10954096857543,178.49656268897988,135.51407108254352,0.39532216925318114,0.2333232007904469,0.0029239093828879476,0.00838096830588369,0.233154296875,0.6082216776924163,0.8249897189329531,0.005490174253718798,0.0004408820393891261,0.0012963935004636812,0.0053166719153523445,0.38133416843013396,0.8264915540478692,0.22688750926228235,0.37303423666695024
episode_000002_000010,episode_000002,episode_000002,10,alignment,loo_top20,20,"4,3,1,10,9,5,2,0,11,12,13,8,17,16,15,14,6,18,19,20",224.10954096857543,190.24553989381369,118.45556510209616,0.47143899099456027,0.2333232007904469,0.0029239093828879476,0.00838096830588369,0.233154296875,0.6082216776924163,0.8249897189329531,5.0835215177399706e-05,1.203560539390963e-05,1.7918144140649815e-05,4.602503031492233e-05,0.3245272967034664,0.8264915540478692,0.2836943809889499,0.4664325383226754
episode_000002_000010,episode_000002,episode_000002,10,alignment,loo_bottom10,10,"30,29,31,33,34,32,28,26,23,27",224.10954096857543,102.29353122906265,199.40190526129476,0.11024803138901244,0.2333232007904469,0.0029239093828879476,0.00838096830588369,0.233154296875,0.6082216776924163,0.8249897189329531,0.232328438746432,0.0029105552283066123,0.008347608413544705,0.23216018080711365,0.3590050747857173,0.7269595697044092,0.249216602906699,0.4097463343500399
