condition,correction_mode,fold_episode,frame,episode_id,progress,planner_phase,raw_gap_first_l2,raw_gap_first_translation_l2,raw_gap_first_rotation_l2,raw_gap_first_gripper_abs,raw_gap_chunk_mean_l2,raw_gap_chunk_max_l2,gap_to_sim_first_l2,gap_to_sim_first_translation_l2,gap_to_sim_first_rotation_l2,gap_to_sim_first_gripper_abs,gap_to_sim_chunk_mean_l2,gap_to_sim_chunk_max_l2,repr_gap_raw,repr_gap_corrected,repr_gap_reduction_ratio,action_gap_reduction
original_P0,condition_specific_progress_phase,episode_000004,episode_000004_000003,episode_000004,3,alignment,0.4066107155053738,0.004765999016343452,0.016446784402072548,0.40625,0.7290309183827401,0.8831134201895243,0.0010716440217866648,0.00026078441613636545,0.00023233618533583,0.0010131299495697021,0.016210794978487687,0.0365442064037789,220.26423717574818,166.21104932074172,0.2454015619970008,0.7128201234042525
original_P0,condition_specific_progress_phase,episode_000004,episode_000004_000004,episode_000004,4,alignment,0.4299849112338402,0.004643047247861717,0.015300926271882336,0.4296875,0.7357955295396353,0.8833551679133415,0.003447308757460546,0.0003696271834766009,0.0009007662660430072,0.003306952305138111,0.020568340335135014,0.03446974223328864,221.21373916442008,162.70524363304787,0.26448852477415513,0.7152271892045003
original_P0,condition_specific_progress_phase,episode_000004,episode_000004_000005,episode_000004,5,alignment,0.3848309505198551,0.004661417620731569,0.014709171214821837,0.384521484375,0.7191570501587942,0.8956273448345997,0.004986111368677777,0.0004911539401214837,0.001495899796803177,0.004730999702587724,0.01676944011458948,0.030996565810945523,214.11666714483667,164.96895621646524,0.2295370630588325,0.7023876100442047
original_P0,condition_specific_progress_phase,episode_000004,episode_000004_000006,episode_000004,6,alignment,0.4832327965933135,0.004937166360077406,0.013016458573716387,0.4830322265625,0.7514986824800746,0.9086788757736817,0.0067505085227673855,0.0006692716348784164,0.004232834364062326,0.005215798504650593,0.025265443994603138,0.05174727102511407,208.68843871309772,168.32419517562684,0.1934186857038264,0.7262332384854714
original_P0,condition_specific_progress_phase,episode_000004,episode_000004_000007,episode_000004,7,alignment,0.4024296210629375,0.004697203590014804,0.01560257439545938,0.402099609375,0.7215023166266035,0.9159780927366812,0.004281970456238153,0.0005848303116251834,0.0008644258699406757,0.004152831854298711,0.010651114506823656,0.01979258107349278,237.92475270758752,186.2243644781035,0.217297223769838,0.7108512021197798
original_P0,condition_specific_progress_phase,episode_000004,episode_000004_000008,episode_000004,8,alignment,0.21835644594625758,0.0036293339245221886,0.010396338339638435,0.21807861328125,0.5876961127604592,0.8348903138055553,0.005430097497998503,0.0013387814149615853,0.003314271887168566,0.004087691893801093,0.010910959524903646,0.016289480193077327,237.3362086790997,188.352255653647,0.2063905600332712,0.5767851532355556
original_P0,condition_specific_progress_phase,episode_000004,episode_000004_000009,episode_000004,9,alignment,0.1291825203194643,0.0035530286278514706,0.00989919375926012,0.128753662109375,0.4615560545945562,0.7111373502019888,0.00431354820946649,0.0008544507789846641,0.002854998131174278,0.0031185890547931194,0.012365841929381328,0.018678431836472255,244.4974372596839,210.94578356588363,0.13722701583233618,0.44919021266517484
original_P0,condition_specific_progress_phase,episode_000004,episode_000004_000010,episode_000004,10,alignment,0.2676085488247945,0.004642295719572916,0.014939624967937612,0.26715087890625,0.6235062590562837,0.8346558294485673,0.00299892538146963,0.0004919855770834305,0.0017325746494712424,0.0023978508543223143,0.008109296646279704,0.0105425234105417,250.02788928378186,206.80963906308492,0.17285371781723197,0.615396962410004
original_P0,condition_specific_progress_phase,episode_000004,episode_000004_000011,episode_000004,11,alignment,0.5617199434742766,0.005477799055984619,0.01499964972436209,0.561492919921875,0.7831645370210827,0.9149748450795688,0.0015689390132210543,0.0002739825626418389,0.0012731362434217285,0.0008750013075768948,0.009364825152176409,0.022497028190638778,250.0164235108577,200.58503185515394,0.1977125780841235,0.7737997118689063
original_P0,condition_specific_progress_phase,episode_000004,episode_000004_000012,episode_000004,12,alignment,0.49173680924983637,0.005055693737106322,0.014880818135804875,0.491485595703125,0.7703895836046917,0.9269376429336327,0.00382978231368933,0.0006641202132059309,0.0029819605510740424,0.0023095645010471344,0.003725649066064665,0.005278444482595227,253.61676810909782,211.8288897839115,0.16476780552305795,0.766663934538627
original_P0,condition_specific_progress_phase,episode_000004,episode_000004_000013,episode_000004,13,alignment,0.6143820620151264,0.00513351023159988,0.014187455699054193,0.61419677734375,0.8533743962354399,0.9616504222069014,0.0038720330012658004,0.0012098846703841766,0.0036025542189609574,0.0007419041357934475,0.038713885883759805,0.12950987902183647,304.4279574034216,245.26413867340247,0.1943442357746942,0.8146605103516801
original_P0,condition_specific_progress_phase,episode_000004,episode_000004_000014,episode_000004,14,alignment,0.5275380679801335,0.004168659040320006,0.011100812776879047,0.52740478515625,0.8047314124620353,0.933717697417086,0.006385562955779784,0.0017328308278579368,0.0014617743163052007,0.00596958352252841,0.014736378836292368,0.0515749484154161,306.93822678650565,259.6570598218818,0.15404131137276306,0.7899950336257429
original_P0,condition_specific_progress_phase,episode_000004,episode_000004_000015,episode_000004,15,alignment,0.2790404090712278,0.002769315717702195,0.011029453125214559,0.27880859375,0.5634940595752356,0.8115582527941423,0.006117306946343233,0.0032166683519834847,0.0015785074289244045,0.004958104807883501,0.013385658292296921,0.031106690121399303,316.2830969237177,289.1751715107838,0.0857077905098163,0.5501084012829387
original_P0,condition_specific_progress_phase,episode_000004,episode_000004_000016,episode_000004,16,alignment,0.2374252892141938,0.002990419951167549,0.0069505854060345,0.2373046875,0.45770796343642967,0.7378134201111944,0.003066938207521745,0.002708740624844719,0.0014313616777441806,0.00014155544340610504,0.011310322840466031,0.02111188437679172,287.8842796490466,259.58969800199395,0.09828456656801812,0.44639764059596365
original_P0,condition_specific_progress_phase,episode_000004,episode_000004_000017,episode_000004,17,alignment,0.18270443557994953,0.0029538409520917367,0.00481128192974807,0.1826171875,0.35485115716346993,0.5742319359939602,0.0036796708840222147,0.0026035229909182,0.0009199283203728678,0.002432154957205057,0.039635771556591606,0.12005048168281299,278.9977998486433,257.04466700295745,0.07868568446631281,0.31521538560687834
original_P0,condition_specific_progress_phase,episode_000004,episode_000004_000018,episode_000004,18,alignment,0.19946302214800998,0.003193766315852694,0.005134850420361118,0.199371337890625,0.36584551143141064,0.5918122261145187,0.002580524654382055,0.0024083421156115884,0.0004702082182496793,0.0007986864075064659,0.03341649564260124,0.09973032044810641,278.36693772692576,256.70299914681175,0.07782511370429358,0.3324290157888094
original_P0,condition_specific_progress_phase,episode_000004,episode_000004_000019,episode_000004,19,descent_to_grasp,0.19712227014016168,0.0032023396952646495,0.0054285449577802965,0.197021484375,0.36667204660332153,0.5957180999676996,0.007664912972245629,0.005133988444565979,0.0018990769704998937,0.005365310818888247,0.043813933239633215,0.1391053808320844,281.5014974613313,314.71369086898164,-0.1179822974554959,0.3228581133636883
original_P0,condition_specific_progress_phase,episode_000004,episode_000004_000020,episode_000004,20,descent_to_grasp,0.12941473878237283,0.002346255449619124,0.0027607365281514455,0.129364013671875,0.24258210637207203,0.4277440015236057,0.006755681560441674,0.0033770132134695466,0.002119885350091861,0.0054535402450710535,0.06940625076102255,0.22112033075662915,278.4323775627845,267.3333005743402,0.03986273825479045,0.17317585561104948
original_P0,condition_specific_progress_phase,episode_000004,episode_000004_000021,episode_000004,21,descent_to_grasp,0.19157140464569578,0.0036475554786864163,0.0017891157668581594,0.1915283203125,0.3421416180187551,0.5644814101959813,0.016642704471201183,0.0025109712145585258,0.002801994102443826,0.016211831010878086,0.13068443947291256,0.3676650449551356,292.01548731088934,257.75030033088075,0.11734030717188894,0.21145717854584253
original_P0,condition_specific_progress_phase,episode_000004,episode_000004_000022,episode_000004,22,descent_to_grasp,0.7417255052679148,0.006052402607094803,0.0015370404239330177,0.74169921875,0.5454259302781607,0.8091044245109159,0.013815635477915558,0.0016116755448445691,0.0007859632504062413,0.013698779046535492,0.03049947519123316,0.10050035238583278,303.5911004438409,232.73871941356649,0.23338095526084396,0.5149264550869275
original_P0,condition_specific_progress_phase,episode_000004,episode_000004_000023,episode_000004,23,descent_to_grasp,0.7920112385574427,0.005477628853105869,0.0004153581669777623,0.7919921875,0.40964653664701267,0.7920112385574427,0.3213654465160334,0.0024675123889306276,0.0011674418687916235,0.32135385274887085,0.2584259745554557,0.5068336489189752,313.5887601665843,259.84223811100895,0.17139173619304518,0.151220562091557
original_P0,condition_specific_progress_phase,episode_000004,episode_000004_000024,episode_000004,24,descent_to_grasp,0.5312584567993994,0.002978676594280088,0.0003360158122495536,0.53125,0.23992610851739635,0.5312584567993994,0.05238497870711055,0.0007789391541086486,0.00046032720938789305,0.052377164363861084,0.03719375462286498,0.1153354340311504,329.36897860905515,210.13238603210712,0.36201524831054605,0.20273235389453137
original_P0,condition_specific_progress_phase,episode_000004,episode_000004_000025,episode_000004,25,descent_to_grasp,0.36719251181637075,0.001890595861997806,0.00032592184979761754,0.3671875,0.1563100376135474,0.36719251181637075,0.2939347469053087,0.0004543418403379629,0.0006774457966213713,0.29393361508846283,0.12686326501772913,0.2939347469053087,309.5639539995223,215.3592558786695,0.30431417128429034,0.029446772595818266
original_P0,condition_specific_progress_phase,episode_000004,episode_000004_000026,episode_000004,26,descent_to_grasp,0.3789116720573598,0.001976409334489504,0.0004502647934426319,0.37890625,0.15480549744874325,0.3789116720573598,0.27865791463465284,0.0004032771811926718,0.0006540579853422292,0.27865685522556305,0.11757831570324935,0.27865791463465284,309.3787924311533,214.58718420595164,0.3063933616144546,0.0372271817454939
original_P0,condition_specific_progress_phase,episode_000004,episode_000004_000027,episode_000004,27,grasp_close,0.09774669474097344,0.004188557713580397,0.0003593786339662868,0.09765625,0.022611604608661844,0.09774669474097344,0.010095987591906929,0.0012327061547210887,0.0004332894529461413,0.010011076927185059,0.003535906869261654,0.010095987591906929,299.0982652108545,273.31903045684663,0.08618985046882283,0.01907569773940019
original_P0,condition_specific_progress_phase,episode_000004,episode_000004_000028,episode_000004,28,grasp_close,0.035389564693986617,0.004021782487944761,0.0005335173727488504,0.03515625,0.010157160986463501,0.035389564693986617,0.016857416950811,0.00036065881977297094,0.00018905235289616934,0.016852498054504395,0.00503490795975658,0.016857416950811,308.8509045667942,248.56030077551733,0.1952094130203139,0.005122253026706922
original_P0,condition_specific_progress_phase,episode_000004,episode_000004_000029,episode_000004,29,grasp_close,0.01226001019984769,0.0035708407951772266,0.00047733065412507283,0.01171875,0.0051017394139146735,0.01226001019984769,0.003103609910693864,0.00024070658508967057,0.00017288658646702232,0.003089427947998047,0.0018468182831052153,0.003103609910693864,294.86084012038,238.54928100343898,0.19097673022281028,0.003254921130809458
original_P0,condition_specific_progress_phase,episode_000004,episode_000004_000030,episode_000004,30,grasp_close,0.008431041745865016,0.0031590079826569195,0.00026072444463163326,0.0078125,0.004043251694044606,0.008431041745865016,0.0011377903683349882,0.0008319558277156027,0.0003230744872549657,0.000705718994140625,0.0016177378508662906,0.002153263259669799,290.658383322697,239.61022752813068,0.17562939424283258,0.002425513843178315
original_P0,condition_specific_progress_phase,episode_000004,episode_000004_000031,episode_000004,31,grasp_close,0.008494546832233284,0.0033272479195213213,0.00022713634021343952,0.0078125,0.004072163187340598,0.008494546832233284,0.0012025317452667686,0.0007297158684404592,0.000378658962304718,0.0008776187896728516,0.001602861794233429,0.0020851838089333205,289.7601357939438,239.73194516777176,0.17265380722263474,0.0024693013931071693
original_P0,condition_specific_progress_phase,episode_000004,episode_000004_000032,episode_000004,32,grasp_close,0.008480838716529233,0.003292093280685658,0.00022713634021343952,0.0078125,0.00401345714172323,0.008480838716529233,0.004797925228030806,0.00027015005943091075,0.00016575631693974753,0.004787445068359375,0.002173154421609261,0.004797925228030806,290.66343650516626,238.01504008851194,0.18113181709292336,0.0018403027201139691
original_P0,condition_specific_progress_phase,episode_000004,episode_000004_000033,episode_000004,33,grasp_close,0.008388872630639496,0.003051067579806722,0.00017033609877167047,0.0078125,0.003988950035263513,0.008388872630639496,0.004956858555454551,0.000504672529818474,0.00017836492368851215,0.004927873611450195,0.0022347912209995996,0.004956858555454551,289.5661047390419,235.71716510952712,0.18596423665692388,0.0017541588142639137
original_P0,condition_specific_progress_phase,episode_000004,episode_000004_000034,episode_000004,34,grasp_close,0.008467099127052692,0.0032619357839101504,0.00012800905820651177,0.0078125,0.004078106718219019,0.008467099127052692,0.005082509901201598,0.00028328295901549044,0.0001646274610374786,0.0050719380378723145,0.0022810122588628238,0.005082509901201598,291.0966318776617,237.97483495534073,0.1824885316592956,0.001797094459356195
original_P0,condition_specific_progress_phase,episode_000004,episode_000004_000035,episode_000004,35,grasp_close,0.008510289523386148,0.003370101374026925,0.00017968931698314277,0.0078125,0.004170167879753781,0.008510289523386148,0.005384337475921019,0.00019278604636225124,0.00014825156889237232,0.005378842353820801,0.0023468593978189815,0.005384337475921019,292.0677220995766,237.97377341407343,0.18521029402578268,0.0018233084819347994
original_P0,condition_specific_progress_phase,episode_000004,episode_000004_000036,episode_000004,36,grasp_close,0.008578556383697724,0.003540752750815507,0.0001397974816417537,0.0078125,0.004032028963377692,0.008578556383697724,0.00583571245358989,0.00016465229507566884,0.0001345326680448146,0.0058318376541137695,0.002516974681252696,0.00583571245358989,289.4889267597272,221.79832648829446,0.23382794302047766,0.0015150542821249957
original_P0,condition_specific_progress_phase,episode_000004,episode_000004_000037,episode_000004,37,lift,0.008607501203843695,0.003608549912850426,0.00017968931698314386,0.0078125,0.0040859190517970705,0.008607501203843695,0.011072336033802086,0.0019379427481291739,9.19974672771561e-05,0.010901033878326416,0.003977517189266605,0.011072336033802086,288.38214862227676,259.34958476157027,0.10067392867210158,0.00010840186253046561
original_P0,condition_specific_progress_phase,episode_000004,episode_000004_000038,episode_000004,38,lift,0.005512569461006803,0.0038809349084848563,0.00026072444463163305,0.00390625,0.002735013173943305,0.007253264509164134,0.00644684194537959,0.0024182236560694927,0.00012402211675829972,0.005974829196929932,0.0029679538072005266,0.00644684194537959,292.3862854065838,253.59677072655833,0.1326653014045645,-0.00023294063325722146
original_P0,condition_specific_progress_phase,episode_000004,episode_000004_000039,episode_000004,39,lift,0.008446937412579082,0.0032042411741117585,0.0002200770323207242,0.0078125,0.003343008338880955,0.008446937412579082,0.008664917450819914,0.0009596082388565194,0.000123913253791961,0.008610725402832031,0.003526639290212589,0.008664917450819914,252.53660270151448,229.27017525078733,0.092130911724614,-0.00018363095133163386
original_P0,condition_specific_progress_phase,episode_000004,episode_000004_000040,episode_000004,40,lift,0.0041003156783202925,0.0012457844505651787,4.2669686068837545e-05,0.00390625,0.001281238019562933,0.0041003156783202925,0.002725245482152861,0.00028824309564660244,8.908150770542014e-05,0.0027084946632385254,0.0022755126447539862,0.002725245482152861,244.97563242118636,219.33925057397022,0.10464870156203755,-0.0009942746251910533
original_P0,condition_specific_progress_phase,episode_000004,episode_000004_000041,episode_000004,41,lift,0.008956584428674124,0.004326198287309397,0.0006850231797895746,0.0078125,0.003117652340680673,0.008956584428674124,0.010530497982756811,0.0028656521484517103,0.0005492977420219447,0.010118186473846436,0.004463619693196743,0.010530497982756811,260.42677708140513,237.586751030814,0.08770229508101506,-0.0013459673525160702
original_P0,condition_specific_progress_phase,episode_000004,episode_000004_000042,episode_000004,42,lift,0.0063346752372452925,0.004982349219608996,0.00021334843034418686,0.00390625,0.00232997098077001,0.0063346752372452925,0.005204040603326157,0.0035785773120738736,7.928934179510773e-05,0.0037775039672851562,0.0027418721031580743,0.005204040603326157,243.24987322429106,214.4933597951811,0.1182179996558301,-0.0004119011223880642
original_P0,condition_specific_progress_phase,episode_000004,episode_000004_000043,episode_000004,43,lift,0.005898754687888585,0.004419807360426282,4.266968606883711e-05,0.00390625,0.0019683050808485874,0.005898754687888585,0.0037786033181761787,0.0029623451547178365,0.0001009749488200029,0.0023435354232788086,0.002324842546208438,0.0037786033181761787,241.91980490972114,213.49585879395536,0.11749325825710272,-0.00035653746535985057
original_P0,condition_specific_progress_phase,episode_000004,episode_000004_000044,episode_000004,44,lift,0.00592861881097652,0.004459790571693323,0.0,0.00390625,0.0019804163188949257,0.00592861881097652,0.001427429195952385,0.0002461988242722534,0.00022069018260471344,0.0013886094093322754,0.0017729636482998288,0.0023024183534323134,242.26268825156802,243.75679765354388,-0.00616731124697322,0.00020745267059509693
original_P0,condition_specific_progress_phase,episode_000005,episode_000005_000000,episode_000005,0,hold,0.5056272323629637,0.004911637029655488,0.01721971581357781,0.50531005859375,0.7126636943213933,0.846032236772789,0.00730346719426687,0.0009103277904317806,0.0030664215864358623,0.006565744057297707,0.015670147531056142,0.028164980156187014,256.5738951126469,225.65424757323308,0.1205097171941002,0.6969935467903372
original_P0,condition_specific_progress_phase,episode_000005,episode_000005_000001,episode_000005,1,hold,0.5104664409182729,0.005142574083060025,0.017749681647972682,0.5101318359375,0.7198618683525484,0.8550756956362338,0.00849465999737599,0.0010105082694139623,0.0036128395751091748,0.007621385157108307,0.013133604958664063,0.023084390568793408,261.29716759354625,228.10870239601215,0.12701425546701495,0.7067282633938843
original_P0,condition_specific_progress_phase,episode_000005,episode_000005_000002,episode_000005,2,alignment,0.5112774408798677,0.005223262796390029,0.018239629470563956,0.51092529296875,0.7217477085610541,0.8521441591645275,0.006311461225034387,0.0009537604035140103,0.0031956260743743526,0.00535843800753355,0.012877316069335152,0.024164194864038955,262.0877563386204,229.0730120761298,0.1259682814783426,0.7088703924917189
original_P0,condition_specific_progress_phase,episode_000005,episode_000005_000003,episode_000005,3,alignment,0.5185329203253408,0.005185765444330768,0.018171407642723025,0.5181884765625,0.7256294288217504,0.8567869980554395,0.00625615688846442,0.000987595623084802,0.003138380221332456,0.005321158096194267,0.013564584908038458,0.026459297024968305,261.9376855422143,230.10162800897425,0.12154057736037109,0.7120648439137119
original_P0,condition_specific_progress_phase,episode_000005,episode_000005_000004,episode_000005,4,alignment,0.5443204419539084,0.0053735142449055535,0.017690748521901733,0.54400634765625,0.7380864830848246,0.831106090570598,0.004211665965456313,0.0012808596585003166,0.003631023607936785,0.0017068088054656982,0.025911357208082804,0.06203091532835126,265.5834121664462,232.7479793742472,0.12363510403134814,0.7121751258767418
original_P0,condition_specific_progress_phase,episode_000005,episode_000005_000005,episode_000005,5,alignment,0.7428096099432142,0.00557855480767964,0.018681079283474785,0.7425537109375,0.8662059043130629,0.9097316007478473,0.019672167401597,0.001124442653393094,0.004368987083640575,0.01914789155125618,0.02928330557902657,0.0659286953264497,277.0916752773172,228.34149223910924,0.17593521346109772,0.8369225987340363
original_P0,condition_specific_progress_phase,episode_000005,episode_000005_000006,episode_000005,6,alignment,0.704300711408258,0.005645572247297614,0.01829085732581572,0.70404052734375,0.8528721534660608,0.9197395594918549,0.017896056695466223,0.0013581347978208218,0.003759164982212309,0.01744399592280388,0.02062726828017113,0.04148966420340379,270.6701607151605,228.5008824679585,0.15579581486109506,0.8322448851858897
original_P0,condition_specific_progress_phase,episode_000005,episode_000005_000007,episode_000005,7,alignment,0.8607943011677638,0.007689811977510196,0.020983395224747358,0.860504150390625,0.9152583412072554,0.93938440791925,0.05986783389227167,0.002833089749326266,0.006777157755370266,0.05941549688577652,0.06727894785506372,0.11774543177090241,283.0566733104898,243.01790692221888,0.1414514129626321,0.8479793933521916
original_P0,condition_specific_progress_phase,episode_000005,episode_000005_000008,episode_000005,8,alignment,0.7657966403722718,0.007815057120842548,0.020866374556009284,0.765472412109375,0.8648564084837703,0.9136160234394998,0.01508635471290685,0.002564210379715168,0.007789531209284275,0.01266278512775898,0.014652615948726794,0.02038308033525762,274.21456017898373,234.09702839653616,0.14629978713115122,0.8502037925350435
original_P0,condition_specific_progress_phase,episode_000005,episode_000005_000009,episode_000005,9,alignment,0.8056911548018895,0.008169202376059352,0.01924189453796412,0.805419921875,0.9059825622119473,0.9428205286581726,0.015497479120465606,0.0024508528653515004,0.005555940831351153,0.014258215203881264,0.02306636705648084,0.050484161754580884,269.44978218537705,229.17203309131514,0.14948146837376722,0.8829161951554665
original_P0,condition_specific_progress_phase,episode_000005,episode_000005_000010,episode_000005,10,alignment,0.8717045774367536,0.008330790353658897,0.02152627240271995,0.87139892578125,0.9322250944739692,0.9543441351722135,0.023568689123785697,0.0026726861384910225,0.0077107097421214394,0.02211073972284794,0.10953997727653975,0.2661378846625934,288.4843477237874,252.0083934543015,0.12643997692523057,0.8226851171974294
original_P0,condition_specific_progress_phase,episode_000005,episode_000005_000011,episode_000005,11,alignment,0.8090575635749574,0.007268955513181952,0.01940668384786799,0.8087921142578125,0.9150006682830479,0.9591230055123259,0.023526375580769976,0.0022621529811744897,0.006900917267758406,0.02237745188176632,0.20147816087918935,0.44184679871291443,289.5344817012424,251.24430892841266,0.13224736669651538,0.7135225074038586
original_P0,condition_specific_progress_phase,episode_000005,episode_000005_000012,episode_000005,12,alignment,0.8440387784357819,0.007419173407776798,0.02199659862514296,0.843719482421875,0.9153199770764295,0.9494181052026396,0.024034486515439383,0.002417784893925354,0.011395242371784957,0.021022828295826912,0.19717287730660843,0.49681339317423273,310.79761785232927,250.02404463057306,0.19554066611486012,0.7181470997698212
original_P0,condition_specific_progress_phase,episode_000005,episode_000005_000013,episode_000005,13,alignment,0.7880527254254807,0.006963319593336515,0.020692102047757715,0.787750244140625,0.8962034190710592,0.9375812108952681,0.02190117609609985,0.0024223986900169282,0.010384586224059847,0.0191299207508564,0.18649241076451595,0.4678153168728101,317.78041475440835,251.3488134413274,0.20904875891870678,0.7097110083065432
original_P0,condition_specific_progress_phase,episode_000005,episode_000005_000014,episode_000005,14,alignment,0.8358292482821286,0.006697926151822983,0.013501080166414086,0.835693359375,0.8844156123842021,0.931925379972542,0.02506453481693849,0.0021630594069774194,0.0029978800138264683,0.024790417402982712,0.24628313987011446,0.47850691556765806,313.1034771509963,250.56132410657713,0.19974914879101704,0.6381324725140876
original_P0,condition_specific_progress_phase,episode_000005,episode_000005_000015,episode_000005,15,alignment,0.8344615244002335,0.007371818624499526,0.011436421655361066,0.8343505859375,0.8449308650182697,0.9141021762885544,0.03650602945823385,0.003024819733071228,0.0021711667846486715,0.03631565347313881,0.22850283642870545,0.3929779076578897,312.06034369422224,251.56651152053342,0.19385299476874496,0.6164280285895642
original_P0,condition_specific_progress_phase,episode_000005,episode_000005_000016,episode_000005,16,alignment,0.8422730832782613,0.007392671113535297,0.011429431880155203,0.8421630859375,0.8499130400802049,0.9197202457281002,0.17373224813116891,0.003915510249365955,0.0069526746566124465,0.17354890704154968,0.5578691860961505,0.7603586877415187,316.1959658413251,265.4601839070768,0.16045676547217175,0.2920438539840543
original_P0,condition_specific_progress_phase,episode_000005,episode_000005_000017,episode_000005,17,descent_to_grasp,0.8409772988786097,0.007467263025287362,0.010276982819990779,0.84088134765625,0.8404729664295087,0.9143471729863053,0.03459090084119871,0.001579999122955953,0.005498567400170445,0.03411450982093811,0.3130951604814148,0.48357164206876496,312.86777775107845,243.5444986558924,0.2215737254679532,0.527377805948094
original_P0,condition_specific_progress_phase,episode_000005,episode_000005_000018,episode_000005,18,descent_to_grasp,0.8579435371163304,0.007423702298241332,0.01033861511751036,0.85784912109375,0.8542920466059837,0.9163007977963658,0.04522960028790221,0.001608912936245868,0.0059371198942552595,0.044809360057115555,0.36511880475072617,0.5604421678917101,312.3453891771075,238.7864424453433,0.2355051468041824,0.4891732418552575
original_P0,condition_specific_progress_phase,episode_000005,episode_000005_000019,episode_000005,19,descent_to_grasp,0.896611896885439,0.009876815297272055,0.004655070767454928,0.89654541015625,0.8257743037162643,0.9247212875019664,0.12432215219563138,0.0041658576905606575,0.0015622992065930106,0.12424251437187195,0.4067886489743109,0.5769651215961785,341.5183578881782,257.0296533505773,0.24739139957233175,0.4189856547419534
original_P0,condition_specific_progress_phase,episode_000005,episode_000005_000020,episode_000005,20,descent_to_grasp,0.9075288865917681,0.009101776965447509,0.004770809615126009,0.907470703125,0.7686662541277278,0.9097171586816692,0.4493735372304487,0.00536382030052866,0.004222178014870799,0.4493216872215271,0.5064016537547141,0.6071177797955725,321.5484780637618,249.94833346961073,0.22267293885294975,0.2622646003730137
original_P0,condition_specific_progress_phase,episode_000005,episode_000005_000021,episode_000005,21,descent_to_grasp,0.7266046084467046,0.0073091539616255965,0.0027869119297501696,0.7265625,0.5409800136712283,0.7739442522364194,0.09103971860400967,0.003063454995993695,0.0021802181084157844,0.09096203744411469,0.08230922165814132,0.14272564514398864,307.3605861477684,258.5694761617741,0.15874224668005157,0.45867079201308697
original_P0,condition_specific_progress_phase,episode_000005,episode_000005_000022,episode_000005,22,descent_to_grasp,0.7383011520998871,0.005394459512763845,0.000535627690965186,0.73828125,0.3861437371013692,0.7383011520998871,0.4974858201090127,0.0028501381385500663,0.00035162672207523994,0.49747753143310547,0.29698057356862473,0.5579953663710452,313.4483810653773,263.63911303028215,0.15890740244310345,0.08916316353274445
original_P0,condition_specific_progress_phase,episode_000005,episode_000005_000023,episode_000005,23,descent_to_grasp,0.43360331532372587,0.0028631354585574526,0.0003122114826542963,0.43359375,0.1859583514341358,0.43360331532372587,0.325538856312781,0.0013096697528879617,0.00031208315004248955,0.3255360722541809,0.15562625456669615,0.325538856312781,335.36319334611323,307.8549795258215,0.08202514278870719,0.03033209686743965
original_P0,condition_specific_progress_phase,episode_000005,episode_000005_000024,episode_000005,24,descent_to_grasp,0.35156963456011897,0.0022063732269593547,0.0003852994536190799,0.3515625,0.1485051661565922,0.35156963456011897,0.14507687752595202,0.000635308736723452,0.00017510168182210956,0.14507538080215454,0.0557298781365992,0.14507687752595202,335.5821343159063,213.99936335718164,0.36230406367303963,0.092775288019993
original_P0,condition_specific_progress_phase,episode_000005,episode_000005_000025,episode_000005,25,grasp_close,0.023733976277423113,0.00360549755071491,0.0009927794815929119,0.0234375,0.007055971072480774,0.023733976277423113,0.0021060444380038524,0.001361435137155885,9.899631807831079e-05,0.0016037821769714355,0.002383034396984763,0.0027587125725192225,275.49866824069915,220.11710956891727,0.20102296328850425,0.0046729366754960115
original_P0,condition_specific_progress_phase,episode_000005,episode_000005_000026,episode_000005,26,grasp_close,0.012192104444047096,0.0032422557834013497,0.0008978232827530421,0.01171875,0.004215249736729315,0.012192104444047096,0.006497573989560471,0.0013569920020165306,7.951628392556081e-05,0.006353795528411865,0.0036463986119462852,0.006497573989560471,267.28350299255186,223.5455760317158,0.1636387074815271,0.0005688511247830294
original_P0,condition_specific_progress_phase,episode_000005,episode_000005_000027,episode_000005,27,grasp_close,0.00427023902284377,0.004200599222591065,0.0007680543492390719,0.0,0.0030999139431380027,0.005563462184772258,0.007809961955637373,0.00015612401995042694,0.00030386956024286584,0.007802486419677734,0.004791094961600731,0.007809961955637373,265.68834588168886,259.17867406749826,0.02450115676917706,-0.0016911810184627287
original_P0,condition_specific_progress_phase,episode_000005,episode_000005_000028,episode_000005,28,grasp_close,0.0028857148282299735,0.002874335539552519,0.00025601811641302397,0.0,0.0012308623513377216,0.0028857148282299735,0.006531750567590987,0.0015255604407149385,0.00031927379366578404,0.006343066692352295,0.0037402362488425977,0.006531750567590987,250.44653149985805,237.92818411264852,0.04998411162750172,-0.002509373897504876
original_P0,condition_specific_progress_phase,episode_000005,episode_000005_000029,episode_000005,29,grasp_close,0.004721460115153818,0.0026434596656196552,0.00021334843034418686,0.00390625,0.002208171935883844,0.004721460115153818,0.006750915992468482,0.0017915676740799557,0.0003493580995726807,0.00649946928024292,0.0038383904568739446,0.006750915992468482,248.82648553884377,236.43143007467148,0.049814051897772445,-0.0016302185209901006
